Name,Org,Pos,Current Level,Age,Top 100,Org Rk,Hit,Game,Raw,Spd,FV,PA,OBP,SLG,ISO,BB%,K%,wRC+,playerId
"Jason Martin","PIT","RF","","24.7666666",,24,"45 / 50","40 / 45","50 / 50","50 / 50","40",429,0.311475409,0.437659033,0.17557252,0.067599067,0.193473193,86.41123840551906,"16429"
"Mauricio Dubon","MIL","SS","MLB","25.8944444",,5,"55 / 60","30 / 35","40 / 40","55 / 55","45",546,0.342541436,0.472549019,0.172549019,0.051282051,0.126373626,95.41410215583949,"16530"
"Danny Jansen","TOR","C","MLB","25.1555555",47,3,"50 / 55","40 / 45","55 / 55","30 / 30","50",43,0.302325581,0.341463414,0.073170732,0.046511627,0.139534883,68.5727960677109,"16535"
"Shed Long Jr.","SEA","2B","","24.8027777",132,6,"40 / 45","40 / 50","55 / 55","55 / 55","50",277,0.341818181,0.459677419,0.185483871,0.086642599,0.259927797,94.25756440182462,"16542"
"Luis Urias","SDP","2B","","23.0222222",24,3,"50 / 65","40 / 45","20 / 35","50 / 50","55",394,0.385786802,0.575581395,0.273255814,0.106598984,0.197969543,130.5331143230337,"16622"
"Jason Vosler","SDP","3B","","26.7638888",,48,"","","","","35+",446,0.366292134,0.519181585,0.230179028,0.107623318,0.239910313,112.60788320239357,"16686"
"Joshua Fuentes","COL","3B","AAA","27.3111111",,20,"40 / 40","50 / 50","60 / 60","40 / 40","40",437,0.297921478,0.447761194,0.194029851,0.057208237,0.270022883,73.29182167643494,"16885"
"Lane Thomas","STL","CF","MLB","24.8",,15,"40 / 45","40 / 45","50 / 50","55 / 55","40",311,0.353697749,0.459558823,0.1875,0.10289389,0.266881028,97.4852587990731,"16939"
"Derek Hill","DET","CF","MLB","24.4472222",,22,"35 / 45","20 / 45","50 / 50","70 / 70","40",535,0.311320754,0.391213389,0.148535565,0.071028037,0.276635514,107.13586115379138,"16947"
"Gavin Cecchini","NYM","2B","","26.4694444",,22,"","","","","35+",189,0.322751322,0.347560975,0.097560975,0.105820105,0.227513227,95.92736154877177,"17005"
"Edmundo Sosa","STL","SS","MLB","24.2638888",,9,"45 / 50","30 / 40","45 / 45","50 / 50","40",515,0.336594911,0.470212765,0.178723404,0.034951456,0.190291262,93.1865024314082,"17022"
"Alex Verdugo","LAD","RF","","24.0722222",117,5,"55 / 60","40 / 45","55 / 55","45 / 40","50",60,0.316666666,0.358490566,0.113207548,0.1,0.15,77.9441378912662,"17027"
"Meibrys Viloria","KCR","C","AAA","23.3222222",,12,"30 / 45","30 / 45","50 / 50","20 / 20","40",289,0.358885017,0.356,0.088,0.114186851,0.224913494,104.31178473255679,"17109"
"Monte Harrison","MIA","CF","AAA","24.8361111",122,3,"30 / 35","45 / 55","65 / 65","60 / 60","50",278,0.341726618,0.41632653,0.155102041,0.100719424,0.309352517,86.92520232347798,"17216"
"Jorge Mateo","OAK","SS","MLB","24.9666666",,5,"35 / 40","40 / 45","55 / 55","80 / 80","45",587,0.332197614,0.501818181,0.212727272,0.05451448,0.255536626,97.18690376529356,"17273"
"Alex Jackson","ATL","C","MLB","24.4611111",,16,"30 / 40","40 / 55","70 / 70","30 / 30","40+",376,0.316489361,0.531531531,0.3003003,0.058510638,0.332446808,109.9161693938765,"17276"
"Bobby Bradley","CLE","1B","AAA","22.9",,20,"30 / 35","50 / 55","65 / 60","20 / 20","40",460,0.339130434,0.558823529,0.299019608,0.1,0.336956521,121.59575669292474,"17278"
"Luis Liberato","SEA","CF","","24.4805555",,24,"","","","","35+",415,0.334146341,0.386486486,0.118918919,0.089156626,0.216867469,101.27161374829878,"17307"
"Michael Chavis","BOS","1B","","24.8333333",,3,"40 / 40","50 / 55","65 / 65","40 / 40","45",103,0.330097087,0.663043478,0.402173913,0.097087378,0.262135922,139.58411825755383,"17321"
"Cole Tucker","PIT","SS","","23.9388888",83,5,"35 / 50","30 / 40","45 / 50","55 / 50","50",373,0.351351351,0.43902439,0.170731708,0.10455764,0.203753351,102.5805104292716,"17326"
"Willi Castro","DET","SS","MLB","23.1305555",,7,"40 / 50","20 / 45","45 / 45","55 / 55","45",554,0.361161524,0.459349593,0.162601626,0.066787003,0.207581227,110.24159783462633,"17338"
"Jose Siri","CIN","CF","MLB","24.8861111",,7,"35 / 55","40 / 55","55 / 55","60 / 60","45+",542,0.293135435,0.348884381,0.115618661,0.077490774,0.315498154,82.11352530277037,"17452"
"Kelvin Gutierrez","KCR","3B","","25.7861111",,16,"45 / 55","35 / 40","50 / 50","40 / 40","40",343,0.364431486,0.42,0.136666667,0.10787172,0.21574344,94.93386414316333,"17468"
"Troy Stokes Jr.","MIL","LF","","24.3583333",,12,"35 / 40","45 / 50","55 / 55","55 / 55","40",414,0.335748792,0.383522727,0.153409091,0.118357487,0.239130434,79.17834543370029,"17478"
"Eloy Jimenez","CHW","RF","MLB","23.5388888",8,1,"50 / 55","60 / 70","70 / 80","40 / 40","60",60,0.283333333,0.474576271,0.203389831,0.016666666,0.266666666,88.4232603185071,"17484"
"Myles Straw","HOU","CF/SS","MLB","25.65",,17,"50 / 55","20 / 20","30 / 30","70 / 70","40",361,0.394444444,0.409937888,0.080745342,0.096952908,0.155124653,105.70872104864725,"17620"
"Kevin Kramer","PIT","2B","","26.6888888",,6,"45 / 55","40 / 45","45 / 45","40 / 40","45",480,0.329853862,0.412322274,0.156398104,0.09375,0.258333333,89.24747581829305,"17689"
"Kevin Newman","PIT","SS","MLB","26.8527777",,13,"55 / 55","20 / 30","40 / 40","60 / 60","40",80,0.3,0.402777777,0.166666666,0.0875,0.1875,78.36828810722989,"17696"
"Matt Beaty","LAD","1B","AA","26",,20,"50 / 55","45 / 50","55 / 55","40 / 40","40",172,0.366279069,0.454545454,0.155844156,0.075581395,0.116279069,105.26317587818218,"17710"
"Christin Stewart","DET","DH","","26.5027777",,6,"45 / 45","55 / 60","65 / 65","40 / 40","45",187,0.363636363,0.459627329,0.186335404,0.122994652,0.272727272,116.42688554506796,"17714"
"Skye Bolt","OAK","CF","","26.4055555",,17,"40 / 45","40 / 50","50 / 50","60 / 60","40",359,0.346368715,0.447619047,0.184126984,0.108635097,0.270194986,92.97481777666607,"17723"
"Richie Martin","BAL","SS","","25.4694444",,16,"35 / 50","30 / 40","50 / 50","60 / 60","40",54,0.296296296,0.326530612,0.102040817,0.074074074,0.222222222,65.34845430534789,"17736"
"Chris Shaw","SFG","1B","","26.6416666",,21,"45 / 50","70 / 70","50 / 55","40 / 40","40",516,0.354651162,0.556989247,0.266666667,0.077519379,0.226744186,130.8726592529093,"17738"
"DJ Stewart","BAL","LF","MLB","26.5305555",,13,"35 / 40","40 / 55","60 / 60","40 / 40","40",347,0.391304347,0.538194444,0.256944444,0.135446685,0.193083573,139.99834851132238,"17766"
"Braden Bishop","SEA","CF","","26.8027777",,14,"35 / 40","40 / 40","50 / 50","70 / 70","40",271,0.365313653,0.50209205,0.217573222,0.099630996,0.21402214,113.08097385515745,"17806"
"Drew Jackson","BAL","SS","","26.8694444",,26,"","","","","35+",373,0.309139784,0.33030303,0.103030303,0.09383378,0.284182305,59.644185641716106,"17807"
"Luis Alexander Basabe","CHW","CF","","23.7916666",,8,"30 / 40","45 / 50","50 / 50","60 / 60","45",315,0.33118971,0.34057971,0.09057971,0.104761904,0.292063492,98.37175148339814,"17839"
"Tyler Nevin","COL","1B","","23.0333333",,7,"40 / 55","40 / 45","50 / 55","35 / 35","45",555,0.348375451,0.402922755,0.148225469,0.12072072,0.165765765,122.74665647436797,"17893"
"Brendan Rodgers","COL","SS","","23.8388888",28,1,"40 / 55","45 / 55","60 / 60","50 / 45","55",200,0.385,0.547486033,0.223463687,0.08,0.15,125.70000253828884,"17907"
"Isan Diaz","MIA","2B","","24.0388888",104,2,"40 / 55","45 / 50","60 / 60","40 / 40","50",463,0.384782608,0.558897243,0.265664161,0.114470842,0.228941684,125.69321775817939,"17922"
"Ty France","SDP","3B","AAA","25.9111111",,29,"45 / 50","50 / 55","60 / 60","30 / 30","40",392,0.466836734,0.741741741,0.357357357,0.084183673,0.142857142,188.80086402431075,"17982"
"Tyler Stephenson","CIN","C","MLB","23.8194444",95,5,"30 / 40","30 / 50","55 / 60","35 / 30","50",379,0.374670184,0.405572755,0.120743034,0.108179419,0.160949868,129.47235635217973,"17988"
"Sam Haggerty","NYM","2B","","26.0416666",,18,"30 / 40","20 / 30","45 / 45","60 / 60","40",371,0.373983739,0.382165605,0.114649682,0.132075471,0.261455525,122.78619360251184,"18054"
"Garrett Stubbs","HOU","C","MLB","27.0416666",,25,"50 / 55","30 / 40","45 / 45","50 / 50","40",259,0.335907335,0.436123348,0.185022027,0.096525096,0.166023166,88.72431629571768,"18067"
"Austin Allen","SDP","C","","26.4027777",,20,"45 / 50","50 / 60","65 / 65","30 / 30","45",308,0.386363636,0.669064748,0.334532374,0.077922077,0.191558441,146.80082747689437,"18083"
"LaMonte Wade Jr.","MIN","LF","MLB","26.4444444",,16,"45 / 45","30 / 35","45 / 45","50 / 50","40",408,0.381773399,0.363914373,0.119266055,0.159313725,0.149509803,103.75624423384392,"18126"
"Edwin Rios","LAD","1B","","25",,19,"40 / 40","55 / 60","70 / 70","20 / 20","40",487,0.334702258,0.555555555,0.291666667,0.080082135,0.349075975,107.85575687503705,"18316"
"Kyle Tucker","HOU","RF","MLB","23.4",10,2,"50 / 60","50 / 60","60 / 60","40 / 40","60",570,0.355633802,0.544715447,0.278455285,0.112280701,0.219298245,112.80671963555045,"18345"
"Daz Cameron","DET","CF","MLB","23.4055555",107,3,"35 / 55","40 / 45","50 / 50","50 / 55","50",560,0.335714285,0.401260504,0.178571429,0.117857142,0.2875,90.93983612794514,"18353"
"Austin Riley","ATL","3B","MLB","23.1916666",33,2,"40 / 45","45 / 60","70 / 70","45 / 40","55",264,0.352272727,0.558823529,0.277310924,0.094696969,0.208333333,129.37787278326803,"18360"
"Victor Robles","WSN","CF","MLB","23.0611111",5,1,"60 / 65","45 / 50","50 / 50","70 / 70","65",65,0.43076923,0.509433962,0.188679246,0.153846153,0.138461538,147.05405269876636,"18363"
"Lewin Diaz","MIN","1B","ST","23.5611111",,41,"40 / 55","60 / 60","30 / 50","45 / 40","35+",501,0.321357285,0.529670329,0.259340659,0.065868263,0.181636726,142.98540387120792,"18365"
"Jermaine Palacios","TBR","SS","AAA","23.8944444",,42,"35 / 50","30 / 40","45 / 45","50 / 50","40",240,0.280334728,0.268518518,0.055555556,0.079166666,0.216666666,63.914724629095545,"18371"
"Ryan Mountcastle","BAL","LF","MLB","23.3138888",130,3,"50 / 55","35 / 50","60 / 60","45 / 40","50",597,0.345058626,0.516994633,0.207513417,0.048576214,0.23283082,115.86797679954047,"18373"
"Travis Blankenhorn","MIN","2B","","23.8555555",,30,"30 / 50","30 / 45","55 / 55","40 / 40","40",472,0.322033898,0.467120181,0.188208617,0.057203389,0.222457627,127.23754764021376,"18395"
"Joe McCarthy","TBR","LF","","26.3",,14,"50 / 55","40 / 50","55 / 55","40 / 40","45",285,0.308771929,0.333333333,0.141666667,0.133333333,0.312280701,66.0867507129652,"18399"
"Juan Yepez","STL","1B","MLB","22.3111111",,32,"25 / 45","30 / 50","60 / 60","40 / 40","40",275,0.343065693,0.446280991,0.17768595,0.094545454,0.214545454,128.93509269261665,"18400"
"Trent Grisham","MIL","OF","MLB","23.6111111",,14,"30 / 40","30 / 40","50 / 50","50 / 50","40",472,0.407643312,0.60651629,0.300751879,0.14618644,0.171610169,166.53077873060073,"18564"
"Luis Arraez","MIN","2B","MLB","23.1722222",,12,"45 / 60","20 / 30","45 / 45","50 / 50","40+",261,0.406130268,0.386956521,0.056521739,0.111111111,0.068965517,128.29548692531566,"18568"
"Ke'Bryan Hayes","PIT","3B","MLB","23.3694444",20,1,"45 / 55","30 / 45","45 / 50","60 / 55","55",528,0.335863377,0.438297872,0.170212766,0.087121212,0.195075757,97.17351209070945,"18577"
"Brendon Davis","TEX","3B","","22.8694444",,26,"30 / 40","30 / 50","45 / 55","50 / 40","40",404,0.295285359,0.269340974,0.068767909,0.103960396,0.282178217,64.44211891910166,"18587"
"Jared Walsh","LAA","1B/OF/LHP","","26.8638888",,29,"40 / 40","45 / 50","55 / 55","45 / 45","35+",487,0.422997946,0.687041564,0.364303178,0.131416837,0.244353182,162.2987410042844,"18607"
"Ramon Urias","STL","2B","MLB","26.0222222",,21,"55 / 60","30 / 35","40 / 40","45 / 45","40",429,0.359813084,0.423913043,0.160326087,0.104895104,0.205128205,96.91194420288934,"18795"
"Josh Naylor","SDP","1B","MLB","22.9694444",124,11,"45 / 55","45 / 60","70 / 70","20 / 20","50",296,0.378378378,0.537878787,0.231060606,0.104729729,0.131756756,122.1692389874137,"18839"
"Yohel Pozo","TEX","C","","22.9916666",,37,"","","","","35+",420,0.276190476,0.361111111,0.113636364,0.035714285,0.09047619,81.84103129188058,"18848"
"Jahmai Jones","LAA","2B","MLB","22.8527777",128,5,"40 / 55","40 / 45","50 / 50","60 / 60","50",566,0.309734513,0.322,0.088,0.09540636,0.210247349,85.66489046152105,"18872"
"Brandon Lowe","TBR","2B","MLB","25.9305555",46,5,"45 / 50","45 / 55","55 / 55","50 / 50","50",75,0.36,0.571428571,0.257142857,0.053333333,0.32,139.68095309742694,"18882"
"Seby Zavala","CHW","C","MLB","26.7861111",,15,"35 / 40","40 / 45","60 / 60","30 / 30","40",336,0.297619047,0.473509933,0.248344371,0.077380952,0.354166666,90.32247276257928,"18887"
"Danny Mendick","CHW","SS","AAA","26.7027777",,26,"","","","","35+",604,0.376039933,0.460038986,0.175438597,0.122516556,0.170529801,115.57473459487669,"18889"
"Lucius Fox","TBR","SS","","22.9416666",,11,"30 / 50","30 / 40","35 / 40","70 / 70","45+",498,0.330645161,0.327058823,0.101176471,0.118473895,0.220883534,94.20157368273917,"18899"
"Leody Taveras","TEX","CF","MLB","21.7583333",94,2,"35 / 60","30 / 40","50 / 55","60 / 60","50",596,0.342905405,0.375939849,0.095864662,0.090604026,0.211409395,104.95682370886068,"18900"
"Yusniel Diaz","BAL","RF","","23.6777777",81,2,"45 / 55","40 / 50","50 / 50","50 / 50","50",396,0.338383838,0.464589235,0.195467422,0.093434343,0.204545454,131.71245615526382,"18905"
"Estevan Florial","NYY","CF","","22.5444444",106,1,"30 / 40","30 / 55","60 / 60","60 / 60","50",336,0.310447761,0.396721311,0.147540984,0.083333333,0.321428571,106.36508541329775,"19151"
"Corey Ray","MIL","CF","","25.7194444",123,3,"30 / 40","45 / 50","60 / 60","70 / 70","50",347,0.296829971,0.387096774,0.164516129,0.095100864,0.354466858,69.67780289580642,"19170"
"Zack Collins","CHW","1B","","25.3472222",,11,"30 / 40","45 / 50","70 / 70","20 / 20","45",390,0.405128205,0.540192926,0.260450161,0.171794871,0.264102564,139.414558142289,"19181"
"Will Smith","LAD","C","MLB","25.2027777",80,4,"35 / 40","40 / 55","55 / 55","55 / 50","50",294,0.367346938,0.563265306,0.306122449,0.142857142,0.183673469,119.06874997705708,"19197"
"Trent Giambrone","CHC","2B","","26.475",,22,"45 / 45","45 / 50","50 / 50","50 / 50","40",516,0.320388349,0.473118279,0.225806452,0.089147286,0.263565891,88.08185132709384,"19250"
"Pete Alonso","NYM","1B","","25.5111111",48,1,"45 / 50","55 / 70","80 / 80","30 / 30","50",75,0.386666666,0.619718309,0.267605633,0.053333333,0.16,156.2003070124116,"19251"
"Cavan Biggio","TOR","2B","MLB","25.1666666",,12,"40 / 40","45 / 50","55 / 55","45 / 40","40",220,0.427272727,0.511235955,0.213483147,0.177272727,0.172727272,145.2343661774776,"19252"
"Jake Fraley","SEA","LF","MLB","25.0444444",,16,"45 / 50","35 / 45","45 / 45","55 / 55","40",469,0.360341151,0.539192399,0.244655582,0.078891257,0.2217484,132.78909658936308,"19260"
"Garrett Hampson","COL","2B","","25.6694444",112,2,"50 / 55","40 / 40","40 / 40","70 / 70","50",165,0.319018404,0.480263157,0.210526315,0.054545454,0.2,93.95213954303493,"19262"
"Will Craig","PIT","1B","","25.5694444",,16,"45 / 50","45 / 55","55 / 55","30 / 30","40",596,0.332214765,0.429389312,0.179389312,0.088926174,0.268456375,93.99511714508229,"19267"
"Adolis Garcia","STL","CF","MLB","27.275",,11,"30 / 35","45 / 50","55 / 55","60 / 60","40",554,0.296564195,0.498046875,0.25390625,0.045126353,0.297833935,83.75559065127442,"19287"
"Randy Arozarena","STL","OF","MLB","25.2805555",,19,"50 / 55","30 / 40","45 / 45","55 / 55","40",428,0.429906542,0.569105691,0.22493225,0.091121495,0.184579439,153.88489706305256,"19290"
"Nick Senzel","CIN","3B","AAA","24.95",7,1,"55 / 70","40 / 55","55 / 55","55 / 55","60",79,0.307692307,0.418918918,0.135135135,0.037974683,0.278481012,83.60160698173088,"19293"
"Nick Solak","TBR","2B","MLB","25.4166666",111,9,"45 / 55","30 / 45","50 / 50","60 / 60","50",501,0.364729458,0.520642201,0.236238532,0.101796407,0.21756487,119.930084509624,"19294"
"Matt Thaiss","LAA","1B","MLB","25.0972222",,9,"50 / 55","45 / 50","50 / 50","30 / 30","45",418,0.392344497,0.50141643,0.21529745,0.148325358,0.172248803,120.75964418243217,"19318"
"Bryan Reynolds","PIT","CF","MLB","25.3722222",,9,"45 / 50","45 / 50","50 / 50","50 / 50","45",92,0.428571428,0.582278481,0.24050633,0.130434782,0.184782608,160.95066412113854,"19326"
"Nicky Lopez","KCR","SS","","25.2444444",,7,"45 / 50","20 / 30","40 / 40","55 / 55","45",186,0.43548387,0.459627329,0.111801243,0.123655913,0.05376344,131.76665361226205,"19339"
"DJ Peters","LAD","CF","","23.4",,10,"30 / 35","45 / 55","65 / 70","60 / 50","45",567,0.349823321,0.45625,0.210416667,0.107583774,0.306878306,111.10688358781032,"19348"
"Sean Murphy","OAK","C","MLB","25.6694444",35,2,"40 / 55","40 / 50","55 / 55","20 / 20","55",204,0.357843137,0.537142857,0.268571429,0.117647058,0.19117647,115.74554761866999,"19352"
"Luke Raley","MIN","1B","MLB","25.7277777",,25,"35 / 40","40 / 45","60 / 60","55 / 50","40",184,0.342391304,0.520710059,0.218934912,0.038043478,0.304347826,117.32456271863042,"19354"
"Lucas Erceg","MIL","3B","MLB","25.1111111",,15,"30 / 40","40 / 45","55 / 55","50 / 45","40",452,0.296460176,0.410447761,0.191542289,0.097345132,0.241150442,68.8638276936257,"19360"
"Austin Hays","BAL","RF","","24.9333333",,5,"45 / 50","45 / 50","60 / 60","55 / 55","45",418,0.306954436,0.505154639,0.247422681,0.047846889,0.215311004,110.92058614364475,"19363"
"Jake Rogers","DET","C","MLB","25.1472222",,12,"30 / 40","40 / 50","50 / 50","40 / 40","40",321,0.35,0.46641791,0.223880597,0.118380062,0.264797507,119.32646469486973,"19452"
"Tommy Edman","STL","2B","MLB","25.0888888",,20,"50 / 55","30 / 30","40 / 40","55 / 55","40",269,0.36329588,0.512396694,0.202479339,0.07063197,0.152416356,112.43833591936568,"19470"
"Kyle Lewis","SEA","RF","","24.9111111",,9,"35 / 40","45 / 55","60 / 65","50 / 45","45",548,0.348540145,0.424742268,0.154639176,0.107664233,0.288321167,115.75655112492237,"19508"
"Andrew Knizner","STL","C","MLB","25.3555555",82,2,"50 / 55","40 / 45","50 / 50","30 / 30","50",309,0.352750809,0.467153284,0.189781022,0.080906148,0.132686084,99.35115810373124,"19514"
"Andrew Young","ARI","2B","","26.0861111",,14,"40 / 50","45 / 55","55 / 55","40 / 40","40",556,0.366425992,0.531512605,0.262605042,0.075539568,0.223021582,134.0622515861436,"19521"
"TJ Friedl","CIN","CF","MLB","24.825",,12,"45 / 55","30 / 40","45 / 50","70 / 70","40",289,0.347222222,0.37704918,0.139344262,0.107266435,0.186851211,114.2681596780279,"19522"
"Simon Muzziotti","PHI","CF","","21.4555555",,8,"35 / 60","20 / 40","40 / 45","60 / 60","45",469,0.334051724,0.368298368,0.083916084,0.068230277,0.132196162,109.9968624587795,"19553"
"Yordan Alvarez","HOU","DH","MLB","22.9555555",125,7,"45 / 55","30 / 55","65 / 65","45 / 40","50",309,0.427184466,0.664122137,0.335877863,0.142394822,0.207119741,155.4294959809648,"19556"
"Zack Short","CHC","SS","AAA","25.0333333",,9,"35 / 40","45 / 45","45 / 45","50 / 50","40+",292,0.363013698,0.389121338,0.158995815,0.150684931,0.267123287,100.449539601107,"19562"
"Nathaniel Lowe","TBR","1B","MLB","24.9277777",,12,"50 / 55","50 / 60","65 / 65","40 / 35","45+",450,0.397777777,0.508064516,0.233870968,0.162222222,0.22,133.61668393950865,"19566"
"Otto Lopez","TOR","SS","MLB","21.6944444",,32,"","","","","35+",494,0.371428571,0.425389755,0.100222718,0.06882591,0.127530364,131.9387482334511,"19608"
"Keibert Ruiz","LAD","C","MLB","21.8916666",15,1,"55 / 70","30 / 40","50 / 50","30 / 20","60",368,0.328804347,0.339393939,0.081818182,0.08423913,0.0625,86.20842769617832,"19610"
"Vladimir Guerrero Jr.","TOR","3B","MLB","21.2361111",1,1,"65 / 70","65 / 70","80 / 80","40 / 30","70",71,0.366197183,0.5,0.203125,0.084507042,0.098591549,129.14214598676656,"19611"
"Bo Bichette","TOR","SS","MLB","22.2666666",9,2,"45 / 60","40 / 55","60 / 60","45 / 45","60",303,0.370860927,0.529411764,0.224264706,0.09240924,0.194719471,130.11294183182736,"19612"
"Luis Barrera","OAK","CF","ST","24.5722222",,16,"40 / 45","40 / 45","50 / 50","70 / 70","40",255,0.355731225,0.502109704,0.185654008,0.05490196,0.2,135.54439374152005,"19615"
"Brent Rooker","MIN","1B","MLB","25.6111111",,9,"30 / 40","45 / 60","65 / 65","40 / 40","40+",304,0.384868421,0.53125,0.2578125,0.118421052,0.351973684,134.38260830915993,"19627"
"Jack Kruger","LAA","C","","25.625",,24,"45 / 50","30 / 35","50 / 50","45 / 40","40",399,0.303258145,0.324175824,0.07967033,0.062656641,0.177944862,81.96799181672064,"19634"
"Sheldon Neuse","OAK","3B","","25.5027777",,8,"35 / 40","35 / 50","60 / 60","40 / 40","40+",593,0.381112984,0.547169811,0.235849057,0.094435075,0.23946037,123.86108524061065,"19635"
"Daniel Johnson","CLE","CF","","23.7",,21,"40 / 50","35 / 45","55 / 55","70 / 70","40",579,0.361591695,0.51372549,0.225490196,0.093264248,0.215889464,130.66538906065756,"19643"
"Edward Olivares","SDP","CF","","24.2638888",,37,"30 / 45","20 / 50","55 / 55","55 / 55","40",561,0.344086021,0.447791164,0.168674699,0.076648841,0.18003565,120.65648983756344,"19698"
"Fernando Tatis Jr.","SDP","SS","MLB","21.4416666",3,1,"40 / 50","50 / 60","60 / 70","65 / 55","65",68,0.352941176,0.440677966,0.186440678,0.132352941,0.235294117,109.71970227991464,"19709"
"Ronnie Dawson","HOU","CF","AAA","25.0611111",,15,"40 / 45","45 / 50","55 / 55","55 / 55","40+",529,0.313688212,0.376651982,0.167400881,0.100189035,0.298676748,94.29410564916559,"19710"
"Joe Dunand","MIA","3B","","24.725",,28,"","","","","35+",528,0.3125,0.331182795,0.09032258,0.071969696,0.227272727,88.92356746878409,"19727"
