Name,Org,Pos,Current Level,Age,Top 100,Org Rk,Hit,Game,Raw,Spd,FV,PA,OBP,SLG,ISO,BB%,K%,wRC+,playerId
"Teoscar Hernandez","HOU","OF","MLB","24",0,8,"45 / 50","40 / 45","50 / 50","55 / 55","45",494,0.340080971,0.479357798,0.217889909,0.0951417,0.222672064,113.2419032316116,"13066"
"Josh Bell","PIT","1B","MLB","24",50,4,"55 / 60","50 / 55","55 / 55","40 / 30","55",52,0.269230769,0.139534883,0.023255814,0.173076923,0.25,24.002404785982694,"13145"
"Andrew Toles","LAD","CF","MLB","24",0,8,"40 / 45","30 / 40","50 / 50","70 / 70","45",63,0.317460317,0.451612903,0.145161291,0.015873015,0.142857142,97.98712569356795,"13414"
"Tom Murphy","COL","C","MLB","25",0,9,"35 / 40","50 / 50","60 / 60","30 / 20","45",175,0.302857142,0.413580246,0.160493827,0.051428571,0.36,82.9137491930061,"13499"
"Roman Quinn","PHI","CF","AAA","23",0,5,"50 / 55","30 / 30","45 / 45","80 / 80","45",248,0.349593495,0.395454545,0.118181818,0.096774193,0.237903225,107.20674090378253,"13546"
"Jesse Winker","CIN","OF","MLB","23",100,3,"55 / 70","30 / 40","40 / 40","40 / 30","50",404,0.388613861,0.420454545,0.107954545,0.101485148,0.143564356,125.61080244753812,"13590"
"Carson Kelly","StL","C","MLB","22",81,4,"40 / 50","35 / 40","50 / 50","20 / 20","50",320,0.365625,0.425992779,0.155234657,0.11875,0.14375,109.67413067097777,"13620"
"Jeimer Candelario","CHC","1B","MLB","23",0,4,"55 / 60","45 / 50","50 / 50","40 / 30","50",523,0.336520076,0.466809421,0.205567451,0.095602294,0.22753346,109.78200884925981,"13621"
"Tomas Nido","NYM","C","MLB","22",0,8,"40 / 50","35 / 40","50 / 50","20 / 20","45",428,0.285046728,0.346153846,0.115384616,0.070093457,0.16588785,71.1267300883171,"13755"
"Bruce Maxwell","OAK","C","","26",0,18,"45 / 50","30 / 30","45 / 45","20 / 20","40",137,0.350364963,0.479674796,0.195121951,0.09489051,0.175182481,114.16659011445476,"13866"
"Rio Ruiz","ATL","3B","AAA","22",0,25,"40 / 50","35 / 40","55 / 55","40 / 40","40",494,0.323886639,0.434684684,0.184684684,0.0951417,0.259109311,109.26337783906924,"14103"
"Albert Almora Jr.","CHC","CF","","22",0,6,"45 / 50","30 / 40","50 / 50","55 / 55","45",68,0.323529411,0.636363636,0.318181818,0.014705882,0.220588235,139.3970447528214,"14109"
"Daniel Vogelbach","SEA","1B","","24",0,7,"45 / 50","45 / 50","60 / 60","20 / 20","45",605,0.380165289,0.441860465,0.158914729,0.137190082,0.193388429,116.95837913682571,"14130"
"Jose Rondon","SDP","SS","MLB","22",0,20,"30 / 40","30 / 30","40 / 40","55 / 55","45",358,0.341736694,0.434250764,0.146788991,0.075418994,0.181564245,111.67322982581999,"14140"
"Mitch Haniger","ARI","OF","MLB","25",0,3,"35 / 40","45 / 50","60 / 60","60 / 60","45",132,0.409090909,0.598290598,0.256410257,0.083333333,0.136363636,160.05567173042348,"14274"
"Anthony Alford","TOR","OF","AA","22",79,2,"35 / 40","40 / 50","60 / 60","70 / 70","50",357,0.373595505,0.406451612,0.119354838,0.103641456,0.196078431,118.09738461568237,"14329"
"Nick Williams","PHI","OF","AAA","23",0,13,"30 / 40","40 / 50","55 / 55","55 / 55","45",338,0.332344213,0.503225806,0.222580645,0.059171597,0.286982248,128.6833997068125,"14330"
"Matt Olson","OAK","1B/OF","MLB","23",0,19,"40 / 40","45 / 50","60 / 60","40 / 40","40",378,0.359788359,0.558641975,0.296296296,0.132275132,0.24074074,132.89040834928443,"14344"
"Raimel Tapia","COL","CF","","22",90,5,"50 / 60","30 / 40","45 / 50","60 / 60","50",333,0.38253012,0.501587301,0.149206349,0.045045045,0.15015015,129.26697434173892,"14350"
"Lewis Brinson","MIL","CF","AAA","22",16,1,"40 / 50","50 / 60","60 / 60","60 / 60","60",379,0.398416886,0.564564564,0.237237237,0.094986807,0.182058047,146.43774036669365,"14352"
"Harold Ramirez","TOR","OF","","22",0,17,"45 / 55","30 / 40","40 / 40","45 / 40","40",495,0.31707317,0.354120267,0.091314031,0.064646464,0.133333333,84.2039712366275,"14387"
"Ronald Guzman","TEX","1B","","22",0,5,"50 / 55","40 / 50","60 / 60","30 / 30","45",553,0.365280289,0.432323232,0.13939394,0.086799276,0.16636528,109.3382219835307,"14388"
"Pedro Severino","WSN","C","","23",0,13,"35 / 40","30 / 30","45 / 45","45 / 40","40",264,0.299242424,0.341463414,0.089430894,0.06060606,0.196969696,77.96683477044544,"14523"
"Anthony Santander","CLE","1B/OF","MLB","22",0,10,"30 / 50","30 / 50","55 / 60","40 / 30","40",96,0.40625,0.650602409,0.313253012,0.104166666,0.229166666,180.63074974227334,"14551"
"Carlos Tocci","PHI","CF","AAA","21",0,19,"40 / 50","20 / 30","30 / 30","60 / 60","40",528,0.346007604,0.38095238,0.086956521,0.056818181,0.145833333,102.17878347615849,"14558"
"Manuel Margot","SDP","CF","","22",23,2,"50 / 60","30 / 40","50 / 55","70 / 70","55",57,0.263157894,0.320754716,0.113207547,0.070175438,0.105263157,49.5714445623135,"14712"
"Dawel Lugo","ARI","3B","MLB","21",0,10,"30 / 40","40 / 50","55 / 60","40 / 30","40",573,0.317626527,0.417293233,0.142857143,0.057591623,0.129144851,106.91808273429974,"14713"
"Brett Phillips","MIL","OF","","22",0,15,"30 / 40","40 / 45","55 / 55","55 / 55","45",467,0.374732334,0.548780487,0.248780487,0.109207708,0.297644539,134.3979943405191,"14735"
"Phillip Ervin","CIN","OF","AAA","24",0,14,"30 / 40","30 / 45","55 / 55","55 / 50","45",441,0.326436781,0.384223918,0.129770992,0.088435374,0.195011337,98.54381195560545,"14738"
"Yu Chang","CLE","INF","","21",0,9,"30 / 50","30 / 40","50 / 55","50 / 50","45",524,0.308429118,0.454945054,0.237362637,0.099236641,0.269083969,106.94601673020998,"14773"
"JaCoby Jones","DET","OF","AAA","24",0,11,"40 / 40","40 / 40","55 / 55","55 / 55","40",449,0.322072072,0.400497512,0.146766169,0.082405345,0.262806236,98.58999069359413,"14818"
"Jacob May","CHW","CF","","24",0,22,"40 / 50","20 / 30","30 / 30","70 / 70","40",538,0.310940499,0.347107438,0.088842976,0.059479553,0.236059479,81.07617768405446,"14876"
"Daniel Palka","MIN","OF","AAA","25",0,11,"40 / 45","40 / 50","60 / 60","50 / 50","40",408,0.335784313,0.429347826,0.160326087,0.090686274,0.213235294,110.97740351145683,"14897"
"Jaycob Brugman","OAK","OF","","25",0,15,"45 / 50","40 / 40","45 / 45","50 / 50","40",191,0.361256544,0.349112426,0.071005918,0.115183246,0.167539267,90.30949836065457,"14936"
"Andrew Knapp","PHI","C","","25",0,23,"45 / 50","40 / 45","45 / 45","30 / 30","40",52,0.288461538,0.428571428,0.183673469,0.057692307,0.346153846,83.56896128491836,"14942"
"Victor Caratini","CHC","C/1B","MLB","23",0,14,"45 / 55","30 / 40","50 / 50","30 / 30","40",361,0.401662049,0.570093457,0.224299065,0.091412742,0.144044321,147.76831229760947,"14968"
"Dom Nunez","COL","C","AAA","21",0,18,"30 / 45","30 / 40","40 / 45","30 / 30","40",370,0.337874659,0.357615894,0.152317881,0.145945945,0.232432432,95.6729095832269,"15055"
"Adam Engel","CHW","CF","","24",0,20,"40 / 50","20 / 30","45 / 45","80 / 80","40",236,0.318965517,0.422885572,0.2039801,0.110169491,0.258474576,104.5271589087291,"15082"
"Ryan McMahon","COL","1B","MLB","21",0,15,"30 / 40","40 / 50","60 / 60","30 / 30","40",531,0.395480225,0.570539419,0.221991702,0.077212806,0.178907721,152.14061020624948,"15112"
"Dylan Cozens","PHI","OF","","22",0,10,"30 / 40","50 / 60","70 / 70","40 / 30","45",567,0.301587301,0.408450704,0.199195171,0.109347442,0.361552028,96.7076041784603,"15115"
"Hunter Dozier","KCR","3B","","25",0,2,"30 / 40","40 / 50","60 / 60","40 / 30","50",156,0.365384615,0.503759398,0.233082707,0.115384615,0.352564102,126.3919934776389,"15117"
"Jordan Patterson","COL","OF/1B","","24",0,24,"40 / 40","40 / 45","55 / 55","45 / 40","40",603,0.342192691,0.535911602,0.254143647,0.063018242,0.23880597,121.67021013604943,"15119"
"Trey Mancini","BAL","1B","","24",0,5,"40 / 50","50 / 55","60 / 60","30 / 30","45",66,0.378787878,0.6,0.266666667,0.06060606,0.257575757,150.09258661999212,"15149"
"Mitch Garver","MIN","C","MLB","25",0,10,"40 / 50","40 / 45","50 / 50","20 / 20","45",387,0.385012919,0.534534534,0.246246246,0.134366925,0.22997416,156.20413463901815,"15161"
"Ryan Cordell","MIL","OF","","24",0,12,"40 / 50","30 / 45","55 / 55","60 / 60","45",325,0.353846153,0.503496503,0.22027972,0.095384615,0.224615384,118.69502714772926,"15181"
"Dustin Peterson","ATL","LF","AA","22",0,18,"45 / 50","40 / 45","50 / 50","50 / 50","45",356,0.31741573,0.317901234,0.067901234,0.075842696,0.221910112,79.6936965465131,"15189"
"Jake Bauers","TBR","1B","MLB","21",0,5,"45 / 60","40 / 45","55 / 55","45 / 40","45",618,0.37439222,0.441458733,0.170825336,0.137540453,0.187702265,127.5873939887492,"15194"
"Carlos Asuaje","SDP","2B","","24",0,11,"50 / 60","40 / 30","30 / 30","50 / 50","45",319,0.351265822,0.359550561,0.116104869,0.128526645,0.119122257,90.83867522061993,"15197"
"Zack Granite","MIN","CF","","24",0,12,"50 / 60","20 / 30","40 / 40","70 / 70","40",365,0.382271468,0.459214501,0.129909366,0.076712328,0.109589041,136.38216821262384,"15343"
"Hunter Renfroe","SDP","OF","MLB","24",75,4,"40 / 50","45 / 60","70 / 70","50 / 40","50",137,0.437956204,0.671875,0.2734375,0.05839416,0.131386861,187.98588819551904,"15464"
"Aristides Aquino","CIN","OF","MLB","22",0,4,"30 / 45","40 / 60","60 / 70","45 / 40","50",533,0.279549718,0.395491803,0.178278689,0.073170731,0.287054409,90.43868487715143,"15482"
"Justin Williams","TBR","OF","AAA","21",0,14,"40 / 55","30 / 40","60 / 60","40 / 40","40",419,0.362768496,0.486702127,0.186170213,0.088305489,0.176610978,143.4078321292446,"15490"
"J.P. Crawford","PHI","SS","MLB","22",9,1,"40 / 55","30 / 40","40 / 45","50 / 50","60",588,0.347529812,0.395626242,0.155069582,0.139455782,0.168367346,110.08324365659567,"15491"
"Amed Rosario","NYM","SS","MLB","21",3,1,"40 / 60","40 / 50","50 / 55","60 / 60","65",455,0.36043956,0.453900709,0.130023641,0.05054945,0.162637362,111.2149967965697,"15518"
"Franklin Barreto","OAK","SS","AAA","21",67,1,"50 / 60","40 / 45","55 / 55","60 / 60","55",540,0.348230912,0.467741935,0.16733871,0.051851851,0.274074074,109.03147828479025,"15519"
"Aaron Judge","NYY","RF","MLB","24",61,5,"40 / 50","55 / 70","70 / 70","50 / 45","55",69,0.391304347,0.539682539,0.206349206,0.086956521,0.217391304,143.31424200815601,"15640"
"Dominic Smith","NYM","1B","","21",73,3,"50 / 60","40 / 50","55 / 55","20 / 20","50",542,0.378228782,0.494929006,0.176470589,0.081180811,0.184501845,126.57472570056633,"15653"
"Billy McKinney","NYY","OF","","22",0,31,"45 / 55","35 / 40","50 / 50","50 / 40","40",530,0.347248576,0.504291845,0.221030043,0.081132075,0.179245283,130.60589177312565,"15654"
"Austin Meadows","PIT","OF","","21",5,1,"50 / 70","45 / 60","55 / 60","60 / 55","65",402,0.335820895,0.404958677,0.134986226,0.084577114,0.174129353,104.18314970840537,"15672"
"Reese McGuire","TOR","C","","22",0,14,"30 / 40","20 / 30","40 / 40","30 / 30","40",194,0.364583333,0.463855421,0.180722891,0.113402061,0.149484536,127.946323043364,"15674"
"Rowdy Tellez","TOR","1B","","22",0,8,"40 / 50","50 / 55","60 / 60","40 / 30","45",538,0.301115241,0.339622641,0.113207547,0.094795539,0.195167286,76.10319220351931,"15679"
"Chance Sisco","BAL","C","MLB","22",85,1,"50 / 55","40 / 45","50 / 50","30 / 30","50",415,0.342168674,0.402173913,0.133152174,0.08192771,0.262650602,108.13402692163493,"15694"
"Tyler O'Neill","SEA","OF","MLB","21",0,2,"35 / 40","45 / 55","70 / 70","55 / 55","50",591,0.326565143,0.501908396,0.251908396,0.098138747,0.275803722,109.53860784266693,"15711"
"Jose Marmolejos","WSN","1B","AAA","24",0,19,"45 / 50","40 / 45","45 / 45","30 / 30","40",454,0.36123348,0.4575,0.17,0.096916299,0.17400881,124.8322633544761,"15767"
"Rafael Bautista","WSN","OF","","23",0,14,"40 / 45","20 / 30","30 / 30","70 / 70","40",279,0.31768953,0.333333333,0.065891473,0.05376344,0.143369175,82.17060131494912,"15769"
"Miguel Andujar","NYY","3B","MLB","22",0,11,"40 / 55","35 / 45","55 / 55","50 / 50","45",551,0.34845735,0.492125984,0.181102362,0.05444646,0.141560798,129.09897758114937,"15878"
"Travis Demeritte","ATL","2B","","22",0,15,"20 / 30","30 / 45","60 / 60","45 / 45","45",535,0.303370786,0.392484342,0.164926931,0.097196261,0.261682242,100.97437984569858,"15958"
"Clint Frazier","NYY","OF","","22",34,2,"40 / 50","50 / 60","60 / 60","50 / 50","55",365,0.334246575,0.466876971,0.208201893,0.101369863,0.224657534,117.23010825355607,"15983"
"Willy Adames","TBR","SS","MLB","21",17,1,"40 / 55","40 / 55","55 / 60","45 / 40","60",600,0.358931552,0.420152091,0.142585552,0.11,0.228333333,118.66935761304941,"15986"
"Cody Bellinger","LAD","1B","MLB","21",13,2,"30 / 45","40 / 60","60 / 70","45 / 40","60",149,0.362416107,0.515625,0.234375,0.114093959,0.288590604,124.21341913570441,"15998"
"Mike Gerber","DET","OF","","24",0,5,"40 / 45","40 / 45","50 / 50","50 / 50","45",450,0.36,0.476426799,0.183622829,0.093333333,0.237777777,131.2548101114654,"16115"
"Derek Fisher","HOU","OF","","23",0,7,"40 / 45","40 / 50","60 / 60","70 / 70","45",437,0.389908256,0.576623376,0.25974026,0.100686498,0.203661327,147.603366291598,"16192"
"J.D. Davis","HOU","3B","","23",0,15,"35 / 40","45 / 50","60 / 60","40 / 40","40",519,0.352601156,0.519396551,0.228448276,0.086705202,0.233140655,135.70846436524806,"16219"
"Bradley Zimmer","CLE","CF","","23",45,2,"30 / 40","40 / 50","55 / 60","60 / 55","55",203,0.386138613,0.569832402,0.25698324,0.093596059,0.275862068,157.51544365341124,"16221"
"Sam Travis","BOS","1B","AAA","23",0,4,"50 / 55","40 / 45","50 / 50","40 / 30","45",392,0.357142857,0.40229885,0.126436782,0.104591836,0.173469387,113.12204742242677,"16263"
"Alex Blandino","CIN","2B","","24",0,29,"40 / 50","30 / 40","45 / 45","40 / 40","40",477,0.383157894,0.452020202,0.186868687,0.134171907,0.182389937,141.04014703057825,"16271"
"Michael Hermosillo","LAA","OF","","22",0,14,"40 / 50","20 / 30","45 / 50","55 / 55","40",549,0.365988909,0.40780911,0.138828633,0.103825136,0.220400728,117.97489789922558,"16285"
"Yairo Munoz","OAK","3B","AAA","22",0,16,"45 / 55","30 / 40","50 / 55","55 / 50","40",486,0.333333333,0.463414634,0.161862528,0.047325102,0.168724279,110.60354216168608,"16313"
"Nick Gordon","MIN","SS","AAA","21",66,1,"40 / 55","20 / 40","40 / 45","50 / 50","55",591,0.336717428,0.402255639,0.135338346,0.08967851,0.233502538,114.1591877455579,"16337"
"Francisco Mejia","CLE","C","","21",37,1,"40 / 70","30 / 45","50 / 55","50 / 40","55",403,0.350746268,0.50546448,0.202185792,0.062034739,0.141439205,131.2878020753755,"16403"
"Domingo Leyba","ARI","2B","AAA","21",0,5,"40 / 60","30 / 40","40 / 40","50 / 45","40",126,0.349206349,0.434782608,0.147826087,0.079365079,0.087301587,122.62354297109279,"16404"
"Richard Urena","TOR","SS","","21",0,4,"40 / 55","30 / 40","45 / 50","55 / 50","45",579,0.291666666,0.358878504,0.108411215,0.056994818,0.18134715,74.47018557982538,"16411"
"Christian Arroyo","SFG","3B","","21",69,1,"50 / 70","30 / 40","40 / 40","40 / 40","55",123,0.430894308,0.567567567,0.198198198,0.056910569,0.1300813,161.804135018513,"16434"
"Ryan O'Hearn","KCR","1B","MLB","23",0,4,"45 / 55","45 / 50","55 / 55","30 / 30","45",571,0.326889279,0.461689587,0.21021611,0.099824868,0.262697022,103.9214445980825,"16442"
"Jacob Nottingham","MIL","C","AA","21",0,22,"20 / 30","30 / 40","60 / 60","30 / 30","40",389,0.322164948,0.364741641,0.158054711,0.095115681,0.231362467,101.0697780993275,"16448"
"Rhys Hoskins","PHI","1B","MLB","24",0,9,"40 / 50","40 / 50","60 / 60","30 / 30","45",503,0.387673956,0.592417061,0.308056872,0.139165009,0.157057654,168.13215653548346,"16472"
"Forrest Wall","COL","2B/OF","AAA","20",0,10,"30 / 60","30 / 40","40 / 45","40 / 40","45",99,0.357142857,0.46590909,0.170454545,0.09090909,0.161616161,121.17164469897202,"16496"
"Matt Chapman","OAK","3B","MLB","23",0,4,"35 / 40","40 / 55","60 / 60","40 / 40","50",271,0.343173431,0.557939914,0.309012876,0.125461254,0.302583025,125.823906892667,"16505"
"Mauricio Dubon","MIL","SS","MLB","22",0,10,"40 / 55","30 / 40","40 / 40","55 / 55","45",568,0.332136445,0.383561643,0.105675146,0.070422535,0.139084507,96.87202751740143,"16530"
"Shed Long Jr.","CIN","2B","","21",0,5,"30 / 45","40 / 50","55 / 55","60 / 60","50",441,0.358276643,0.475578406,0.195372751,0.106575963,0.213151927,142.55732858995668,"16542"
"Ozzie Albies","ATL","2B","MLB","20",11,2,"45 / 70","20 / 30","40 / 40","70 / 70","60",469,0.336909871,0.439252336,0.151869159,0.066098081,0.191897654,113.8039938864192,"16556"
"Mark Zagunis","CHC","OF","","23",0,9,"55 / 60","30 / 40","50 / 50","50 / 50","45",420,0.397619047,0.442815249,0.181818182,0.169047619,0.233333333,125.00141295171083,"16565"
"Yandy Diaz","CLE","3B","MLB","25",0,12,"40 / 45","30 / 40","50 / 50","50 / 50","45",431,0.466200466,0.492997198,0.12885154,0.157772621,0.143851508,171.50285784746643,"16578"
"Kevin Padlo","TBR","3B","","20",0,22,"20 / 40","30 / 45","50 / 55","50 / 40","40",287,0.31358885,0.368852459,0.159836066,0.132404181,0.219512195,100.66667841551003,"16593"
"Luis Urias","SDP","2B","","19",0,12,"50 / 70","20 / 30","30 / 40","50 / 40","45",538,0.396616541,0.374722838,0.082039912,0.13197026,0.124535315,122.33925872120452,"16622"
"Greg Allen","CLE","OF","","23",0,4,"50 / 60","20 / 30","30 / 30","60 / 60","50",370,0.341530054,0.349056603,0.08490566,0.067567567,0.181081081,92.99912695759218,"16623"
"Jose Trevino","TEX","C","MLB","24",0,6,"40 / 50","30 / 40","45 / 45","30 / 30","45",440,0.275626423,0.322966507,0.081339713,0.045454545,0.109090909,64.51568399957709,"16725"
"Derek Hill","DET","OF","MLB","20",0,8,"20 / 40","20 / 20","30 / 30","70 / 70","40",267,0.346007604,0.379464285,0.133928571,0.116104868,0.235955056,109.38860316846504,"16947"
"Gleyber Torres","NYY","SS","MLB","20",7,1,"40 / 60","35 / 55","55 / 60","50 / 40","60",267,0.393258426,0.536796536,0.229437229,0.119850187,0.198501872,153.57282249369902,"16997"
"Gavin Cecchini","NYM","2B","","23",0,11,"55 / 60","20 / 30","40 / 40","40 / 40","45",526,0.332061068,0.3875,0.116666667,0.079847908,0.125475285,87.75008461052488,"17005"
"Edmundo Sosa","StL","SS","MLB","20",0,10,"30 / 45","30 / 40","45 / 50","45 / 45","45",248,0.331967213,0.3539823,0.07079646,0.064516129,0.149193548,100.54026467034205,"17022"
"Magneuris Sierra","StL","OF","AAA","20",0,9,"20 / 40","20 / 35","35 / 45","70 / 70","45",475,0.325581395,0.371298405,0.093394077,0.061052631,0.170526315,95.83073329169797,"17023"
"Alex Verdugo","LAD","CF","","20",42,3,"40 / 60","40 / 50","50 / 60","50 / 40","55",508,0.384615384,0.439461883,0.127802691,0.102362204,0.102362204,117.14729655055724,"17027"
"Dustin Fowler","NYY","CF","","22",87,7,"50 / 60","35 / 40","50 / 50","60 / 60","50",359,0.325905292,0.520833333,0.235119048,0.055710306,0.206128133,129.7414685125152,"17098"
"Meibrys Viloria","KCR","C","AAA","19",0,9,"20 / 55","20 / 40","45 / 55","20 / 20","45",398,0.312977099,0.393939393,0.134986225,0.06281407,0.198492462,104.92038915060155,"17109"
"Ramon Laureano","HOU","OF","","22",0,5,"50 / 60","30 / 40","45 / 45","60 / 60","50",535,0.302803738,0.364583333,0.1375,0.08224299,0.214953271,87.00472004803616,"17128"
"Monte Harrison","MIL","RF","AAA","21",0,16,"20 / 30","20 / 40","60 / 60","60 / 60","40",514,0.349609375,0.480176211,0.209251101,0.083657587,0.27237354,133.87824761370126,"17216"
"Yoan Moncada","CHW","INF","","21",1,1,"30 / 60","40 / 60","60 / 60","70 / 70","70",407,0.378378378,0.474285714,0.188571429,0.132678132,0.285012285,134.60502453260483,"17232"
"Jorge Mateo","NYY","SS","MLB","21",91,6,"35 / 50","30 / 40","45 / 50","80 / 80","50",607,0.314569536,0.452252252,0.190990991,0.065897858,0.247116968,114.32526010130061,"17273"
"Alex Jackson","ATL","C","MLB","21",0,24,"30 / 40","30 / 45","60 / 60","20 / 20","40",402,0.328358208,0.479564032,0.21253406,0.05721393,0.263681592,134.12116900000814,"17276"
"Bobby Bradley","CLE","1B","AAA","20",0,5,"20 / 40","40 / 60","60 / 60","20 / 20","45",540,0.328385899,0.458947368,0.210526316,0.101851851,0.231481481,114.01754419414948,"17278"
"Michael Chavis","BOS","3B","","21",0,13,"30 / 40","40 / 45","55 / 55","40 / 40","40",524,0.347328244,0.562632696,0.280254777,0.07442748,0.215648854,148.78717869468406,"17321"
"Cole Tucker","PIT","SS","","20",0,7,"30 / 50","20 / 50","40 / 50","55 / 50","45",513,0.358267716,0.409395973,0.134228188,0.107212475,0.198830409,120.84932498459226,"17326"
"Willi Castro","CLE","SS","MLB","19",0,17,"20 / 40","20 / 30","40 / 45","55 / 50","40",516,0.33463035,0.423157894,0.134736842,0.054263565,0.180232558,113.50693729268873,"17338"
"Rafael Devers","BOS","3B","MLB","20",22,2,"40 / 55","40 / 55","60 / 70","40 / 30","55",382,0.366492146,0.549418604,0.25,0.094240837,0.172774869,148.67780338352898,"17350"
"Kelvin Gutierrez","WSN","3B","","22",0,11,"40 / 55","30 / 40","45 / 50","40 / 40","40",285,0.343859649,0.410852713,0.127906977,0.080701754,0.231578947,114.00943457303084,"17468"
"Eloy Jimenez","CHC","OF","MLB","20",15,1,"30 / 50","50 / 70","70 / 80","45 / 40","60",400,0.3775,0.570637119,0.257617729,0.0925,0.1925,162.7245454644497,"17484"
"Taylor Ward","LAA","C","MLB","23",0,13,"30 / 40","20 / 30","40 / 40","30 / 30","40",394,0.370843989,0.391437308,0.131498471,0.147208121,0.152284263,116.74163584920036,"17548"
"Blake Trahan","CIN","SS","AA","23",0,24,"40 / 50","30 / 30","40 / 40","55 / 55","40",539,0.3125,0.278372591,0.053533191,0.098330241,0.155844155,73.40216215887538,"17588"
"JT Riddle","MIA","SS","","25",0,9,"30 / 50","30 / 30","40 / 40","55 / 55","40",93,0.311827956,0.471910112,0.191011236,0.043010752,0.129032258,95.82977605075016,"17642"
"Kevin Newman","PIT","SS","MLB","23",83,5,"50 / 60","30 / 40","40 / 40","60 / 60","50",572,0.315044247,0.364326375,0.092979127,0.052447552,0.11013986,85.84621532881145,"17696"
"Christin Stewart","DET","OF","","23",0,2,"30 / 45","40 / 55","60 / 60","30 / 30","50",558,0.335125448,0.498973305,0.244353182,0.102150537,0.247311827,125.64254271241059,"17714"
"Steven Duggar","SFG","OF","","22",0,14,"55 / 60","30 / 30","50 / 50","60 / 55","40",208,0.375,0.443181818,0.176136364,0.149038461,0.288461538,121.55017559374727,"17719"
"Richie Martin","OAK","SS","","22",0,17,"30 / 40","20 / 30","45 / 45","60 / 60","40",449,0.316964285,0.3375,0.095,0.073496659,0.187082405,83.51285909374576,"17736"
"Chris Shaw","SFG","1B","","23",0,11,"30 / 40","40 / 50","60 / 60","40 / 30","40",514,0.346303501,0.524520255,0.232409381,0.073929961,0.256809338,125.1079813366053,"17738"
"Max Schrock","OAK","2B","","22",0,22,"45 / 55","20 / 30","40 / 40","50 / 50","40",490,0.37755102,0.429844097,0.106904231,0.071428571,0.089795918,128.07938739457654,"17750"
"Braden Bishop","SEA","CF","","23",0,16,"30 / 40","20 / 30","40 / 40","70 / 70","40",569,0.390070921,0.407331975,0.103869654,0.107205623,0.142355008,123.19960305012752,"17806"
"Willie Calhoun","LAD","2B","","22",89,6,"40 / 55","40 / 50","60 / 60","30 / 30","50",563,0.354092526,0.568093385,0.266536965,0.076376554,0.111900532,131.91900179080304,"17838"
"Luis Alexander Basabe","CHW","CF","","20",0,11,"20 / 40","30 / 45","50 / 55","60 / 60","40",443,0.319634703,0.318421052,0.097368421,0.112866817,0.241534988,83.17151682177207,"17839"
"Tyler Nevin","COL","3B","","19",0,17,"30 / 45","30 / 50","45 / 55","30 / 30","40",366,0.355191256,0.455927051,0.155015197,0.073770491,0.177595628,132.33142259083817,"17893"
"Andrew Benintendi","BOS","OF","MLB","22",2,1,"60 / 70","45 / 55","55 / 55","55 / 55","65",71,0.422535211,0.639344262,0.295081967,0.126760563,0.14084507,171.54673590270684,"17901"
"Brendan Rodgers","COL","SS","","20",14,1,"30 / 55","40 / 55","55 / 60","50 / 45","60",402,0.373134328,0.569518716,0.232620321,0.03482587,0.176616915,151.63973716686658,"17907"
