Name,Org,Pos,Current Level,Age,Top 100,Org Rk,Hit,Game,Raw,Spd,FV,PA,OBP,SLG,ISO,BB%,K%,wRC+,playerId
"Ray-Patrick Didder","ATL","SS","","23",0,31,"20 / 45","20 / 40","45 / 45","65 / 65","40",445,0.326530612,0.320209973,0.091863517,0.098876404,0.265168539,90.11665016466179,"sa736824"
"Buddy Reed","SDP","CF","","22",0,32,"30 / 40","30 / 45","50 / 50","70 / 70","40",541,0.319109461,0.43863179,0.167002012,0.066543438,0.275415896,101.89272132564625,"sa738683"
"Wladimir Gallindo","CHC","3B","","21",0,16,"20 / 40","30 / 50","60 / 60","45 / 40","40",440,0.276255707,0.312655086,0.096774193,0.070454545,0.281818181,67.88184654436796,"sa826652"
"Kelvin Beltre","SFG","3B","A+","21",0,19,"30 / 50","20 / 40","45 / 50","50 / 50","40",215,0.320930232,0.335078534,0.09947644,0.102325581,0.330232558,82.3004833893203,"sa827969"
"Anderson Franco","WSN","3B","","20",0,15,"25 / 45","30 / 50","55 / 55","40 / 30","40",309,0.323624595,0.371323529,0.117647059,0.093851132,0.158576051,99.72118134782073,"sa828322"
"M.J. Melendez","KCR","C","","19",0,3,"20 / 45","30 / 55","50 / 60","50 / 40","45",542,0.328330206,0.400801603,0.110220441,0.046125461,0.149446494,96.30766250408838,"sa828329"
"Wadye Infante","STL","OF","","20",0,20,"20 / 40","20 / 45","50 / 55","60 / 60","40",286,0.3006993,0.328063241,0.114624506,0.073426573,0.353146853,90.58442158599671,"sa828382"
"Chase Vallot","KCR","1B","","21",0,19,"25 / 30","30 / 50","70 / 70","30 / 30","40",359,0.320334261,0.392617449,0.208053691,0.128133704,0.428969359,93.25358708987301,"sa828684"
"Jake Gatewood","MIL","1B","AAA","22",0,20,"20 / 30","30 / 50","70 / 80","40 / 30","40",398,0.3040201,0.463888888,0.219444444,0.075376884,0.288944723,112.4764441659433,"sa828685"
"Josh Morgan","TEX","INF","","22",0,14,"45 / 55","30 / 40","45 / 45","40 / 40","40",346,0.300578034,0.308196721,0.081967213,0.083815028,0.147398843,67.9792535816333,"sa828797"
"Drew Lugbauer","ATL","C","AAA","21",0,21,"20 / 45","30 / 55","60 / 60","35 / 30","40",461,0.316702819,0.374083129,0.141809291,0.093275488,0.331887201,100.71622517334686,"sa829268"
"Josh Ockimey","BOS","1B","","22",0,12,"30 / 40","40 / 55","60 / 60","30 / 30","40",488,0.352459016,0.450121654,0.206812652,0.143442622,0.31352459,124.12736216620152,"sa829375"
"K.J. Harrison","MIL","C","","21",0,22,"25 / 40","30 / 50","55 / 60","30 / 30","40",466,0.298283261,0.383693045,0.1558753,0.083690987,0.315450643,93.6074329805337,"sa829382"
"Jeren Kendall","LAD","CF","","22",0,12,"30 / 40","30 / 50","55 / 55","70 / 70","45",497,0.300403225,0.354545454,0.140909091,0.106639839,0.319919517,78.63598607594025,"sa829529"
"Andrew Bechtold","MIN","3B","","21",0,24,"35 / 50","30 / 45","50 / 50","45 / 40","40",421,0.314285714,0.278688524,0.06284153,0.121140142,0.273159144,76.21906181723863,"sa829787"
"Jesse Berardi","CLE","SS","","22",0,21,"35 / 50","20 / 40","40 / 40","45 / 45","40",286,0.29020979,0.333333333,0.099616858,0.066433566,0.188811188,76.63734131703968,"sa829838"
"Jomar Reyes","BAL","3B","","21",0,20,"20 / 40","30 / 55","60 / 70","40 / 30","40",477,0.306079664,0.381489841,0.121896162,0.056603773,0.190775681,93.17724183993256,"sa830204"
"Micker Adolfo","CHW","RF","","21",0,9,"30 / 40","40 / 55","65 / 70","50 / 45","45",349,0.372492836,0.463576158,0.178807947,0.100286532,0.275071633,137.5418014150457,"sa830303"
"Chris Torres","MIA","SS","","20",0,15,"30 / 40","20 / 45","45 / 50","50 / 50","40",145,0.388888888,0.35042735,0.094017094,0.179310344,0.248275862,123.24906961729086,"sa872538"
"Pedro Gonzalez","TEX","CF","","20",0,6,"30 / 50","30 / 55","50 / 60","45 / 40","45",376,0.295212765,0.418128654,0.184210526,0.074468085,0.29787234,102.21974463302953,"sa872568"
"Daniel Brito","PHI","2B","","20",0,13,"30 / 60","20 / 45","40 / 50","55 / 55","40",469,0.306034482,0.341232227,0.090047393,0.070362473,0.176972281,86.97885658118297,"sa872732"
"C.J. Chatham","BOS","SS","","23",0,13,"35 / 45","30 / 40","45 / 45","50 / 50","40",472,0.350318471,0.389016018,0.075514874,0.050847457,0.182203389,110.3167747122052,"sa873984"
"Vince Fernandez","COL","OF","","22",0,18,"35 / 45","30 / 50","60 / 60","45 / 45","40",499,0.370221327,0.531914893,0.26713948,0.130260521,0.344689378,139.9726919952567,"sa873990"
"Stephen Alemais","PIT","SS","AA","22",0,13,"20 / 40","20 / 20","30 / 30","60 / 60","40",467,0.345652173,0.344827586,0.066502463,0.094218415,0.149892933,95.16052915614144,"sa874070"
"Garrett Whitley","TBR","OF","","21",0,19,"20 / 40","20 / 50","55 / 60","60 / 60","45",1,0,0,0,0,1,-100,"sa874244"
"Desmond Lindsay","NYM","OF","","21",0,8,"30 / 45","30 / 50","60 / 60","60 / 55","45",360,0.316666666,0.324840764,0.101910828,0.111111111,0.266666666,88.86488571414904,"sa874792"
"D.J. Wilson","CHC","OF","","21",0,8,"20 / 40","20 / 40","50 / 55","70 / 70","40",277,0.316363636,0.286307053,0.066390041,0.119133574,0.263537906,76.43805603721073,"sa875023"
"Gabriel Cancel","KCR","2B","","21",0,16,"35 / 50","30 / 40","45 / 45","50 / 50","40",508,0.315581854,0.383771929,0.125,0.068897637,0.181102362,96.43080738356552,"sa875231"
"Brad Zunica","SDP","1B","","22",0,28,"","","","","40",501,0.339321357,0.426267281,0.177419355,0.107784431,0.299401197,106.98569885967217,"sa875647"
"James Nelson","MIA","3B","A+","20",0,9,"30 / 50","30 / 50","50 / 55","50 / 50","45",253,0.261904761,0.280172413,0.068965517,0.051383399,0.260869565,55.56343231995745,"sa875753"
"Brayan Hernandez","MIA","CF","","20",0,27,"25 / 50","20 / 30","35 / 40","50 / 50","40",246,0.282157676,0.342465753,0.127853881,0.081300813,0.235772357,86.55574469701693,"sa876536"
"Arquimedes Gamboa","PHI","SS","","20",0,14,"30 / 50","20 / 30","40 / 45","60 / 60","40",497,0.303643724,0.278801843,0.064516129,0.106639839,0.22334004,73.51716797009907,"sa877497"
"Ronaldo Hernandez","TBR","C","","20",0,18,"25 / 50","30 / 50","50 / 55","30 / 20","45",449,0.338530066,0.49382716,0.209876543,0.069042316,0.153674832,133.0852806156007,"sa881850"
"Logan Ice","CLE","C","","22",0,20,"35 / 55","30 / 45","50 / 50","30 / 30","40",221,0.295454545,0.296875,0.088541667,0.104072398,0.28959276,70.46107857769194,"sa913305"
"Eddy Julio Martinez","CHC","OF","","22",0,22,"30 / 45","30 / 40","50 / 50","50 / 50","40",450,0.274553571,0.372881355,0.152542372,0.068888888,0.204444444,81.84277837049774,"sa914203"
"Brett Cumberland","ATL","C","","21",0,12,"30 / 50","30 / 55","55 / 55","40 / 35","45",410,0.349633251,0.39117647,0.167647059,0.13902439,0.248780487,114.48492938711233,"sa915611"
"Michael Gigliotti","KCR","CF","","22",0,6,"30 / 50","20 / 35","40 / 40","55 / 55","40",24,0.434782608,0.470588235,0.235294118,0.25,0.208333333,164.82773634995328,"sa915700"
"Kevin Merrell","OAK","MIF/CF","","22",0,18,"35 / 55","20 / 30","40 / 40","80 / 80","40",335,0.33836858,0.382636655,0.08681672,0.056716417,0.214925373,95.83250826472064,"sa915707"
"Matt Whatley","TEX","C","","22",0,21,"20 / 30","20 / 30","40 / 45","45 / 40","40",183,0.258241758,0.290123456,0.111111111,0.076502732,0.300546448,57.049359837517166,"sa915868"
"Derian Cruz","ATL","2B","","18",0,29,"20 / 45","20 / 40","40 / 45","70 / 70","40",432,0.254117647,0.307881773,0.086206897,0.027777777,0.263888888,60.76595641834028,"sa916719"
"Seuly Matias","KCR","RF","AA","19",0,1,"20 / 40","30 / 60","60 / 70","55 / 50","50",376,0.303191489,0.550295857,0.319526627,0.063829787,0.348404255,137.85353927985065,"sa917039"
"Miguel Hernandez","CIN","SS","","18",0,23,"20 / 50","20 / 30","20 / 40","55 / 60","40",262,0.32183908,0.374485596,0.094650206,0.061068702,0.148854961,84.81208894872655,"sa917055"
"Daniel Montano","COL","CF","","19",0,22,"20 / 50","20 / 45","40 / 55","50 / 55","40",315,0.328025477,0.41197183,0.147887323,0.082539682,0.196825396,93.03383835661793,"sa917068"
"Eduardo Diaz","ARI","CF","","20",0,11,"30 / 50","30 / 50","50 / 55","55 / 55","40",128,0.261904761,0.35,0.125,0.0234375,0.3125,71.80879773691902,"sa917182"
"Miguel Aparicio","TEX","CF","","18",0,27,"20 / 55","20 / 30","30 / 40","55 / 55","40",366,0.259562841,0.353801169,0.1374269,0.046448087,0.199453551,73.54682645814673,"sa917275"
"Starling Heredia","LAD","CF","","19",0,13,"20 / 45","30 / 55","60 / 60","60 / 60","45",250,0.26,0.331877729,0.139737992,0.08,0.368,68.26263853906087,"sa917328"
"Aramis Ademan","CHC","SS","","19",0,1,"20 / 55","30 / 45","40 / 45","55 / 50","50",452,0.288288288,0.27020202,0.065656566,0.084070796,0.210176991,62.79874356727261,"sa917352"
"Lolo Sanchez","PIT","OF","","18",0,7,"25 / 60","20 / 45","30 / 45","60 / 60","45",442,0.320930232,0.327176781,0.084432718,0.09276018,0.162895927,89.84631730137883,"sa917767"
"Joe Rizzo","SEA","3B","","19",0,13,"35 / 60","20 / 40","45 / 45","30 / 30","40",510,0.301960784,0.319654427,0.079913607,0.078431372,0.21372549,70.2191281036844,"sa917934"
"Delvin Perez","STL","SS","","18",0,21,"20 / 40","20 / 30","30 / 40","60 / 60","40",270,0.3,0.270833333,0.058333333,0.103703703,0.2,75.78741664866662,"sa917935"
"Hudson Potts","SDP","3B","","19",0,12,"20 / 45","30 / 50","50 / 55","50 / 45","45",552,0.337568058,0.467479674,0.203252032,0.086956521,0.266304347,115.4480776653777,"sa917936"
"Andy Yerzy","ARI","C","AAA","19",0,22,"20 / 45","30 / 45","50 / 55","30 / 30","40",276,0.381818181,0.451882845,0.154811716,0.101449275,0.242753623,133.17104619410037,"sa917939"
"Thomas Jones","MIA","OF","","20",0,25,"30 / 40","20 / 50","45 / 60","60 / 60","40",440,0.277136258,0.343434343,0.121212121,0.056818181,0.318181818,78.23886678733943,"sa917968"
"Reynaldo Rivera","DET","1B","","20",0,21,"20 / 40","30 / 55","70 / 70","40 / 30","40",454,0.295154185,0.390243902,0.153658537,0.079295154,0.262114537,92.61909895155651,"sa918552"
"Gabriel Maciel","ARI","CF","","19",0,15,"25 / 60","20 / 30","30 / 30","70 / 70","40",439,0.344748858,0.347607052,0.068010075,0.079726651,0.161731207,101.48029233737282,"sa919532"
"Jhailyn Ortiz","PHI","1B","","19",0,9,"25 / 50","30 / 60","70 / 70","30 / 20","45",454,0.297356828,0.375308641,0.150617283,0.077092511,0.325991189,93.0948578706175,"sa920180"
"Jean Carlos Encarnacion","ATL","3B","AAA","20",0,32,"20 / 50","20 / 45","50 / 55","50 / 50","40",483,0.298136645,0.439393939,0.166666667,0.033126293,0.277432712,107.20218484195001,"sa921562"
"Alfredo Rodriguez","CIN","SS","","23",0,21,"30 / 40","20 / 30","40 / 40","50 / 50","40",172,0.273255813,0.31210191,0.101910828,0.063953488,0.186046511,69.05388447191466,"sa922180"
"Yasel Antuna","WSN","SS","","18",0,8,"20 / 50","20 / 45","40 / 50","55 / 50","40",367,0.291553133,0.329268292,0.109756097,0.08719346,0.220708446,79.50722524514487,"sa962601"
"Kevin Maitan","LAA","INF","A+","17",0,5,"20 / 50","30 / 55","55 / 60","30 / 40","50",284,0.306338028,0.396946564,0.148854961,0.066901408,0.232394366,79.78908815196625,"sa969045"
"Lazaro Armenteros","OAK","LF","","18",0,8,"25 / 45","20 / 50","55 / 60","60 / 60","45",342,0.371345029,0.397959183,0.122448979,0.105263157,0.339181286,124.33691098770504,"sa969091"
"Luis Almanzar","SDP","SS","","18",0,36,"20 / 50","20 / 50","45 / 55","50 / 40","40",316,0.25949367,0.245551601,0.060498221,0.088607594,0.281645569,47.65634393619036,"sa970515"
