Name,Org,Pos,Current Level,Age,Top 100,Org Rk,Hit,Game,Raw,Spd,FV,PA,OBP,SLG,ISO,BB%,K%,wRC+,playerId
"Daz Cameron","DET","CF","MLB","24.3777777",,26,"35 / 40","40 / 45","50 / 50","50 / 50","40",211,0.355450236,0.445652173,0.179347826,0.104265402,0.232227488,116.48474407300756,"18353"
"Lewin Diaz","MIA","1B","ST","24.5333333",,15,"45 / 45","45 / 45","60 / 60","45 / 45","45",338,0.328402366,0.503333333,0.256666667,0.088757396,0.192307692,117.72483301062454,"18365"
"Ryan Mountcastle","BAL","LF","MLB","24.2861111",100,5,"55 / 60","45 / 55","60 / 60","45 / 45","50",53,0.245283018,0.56862745,0.333333333,0.018867924,0.207547169,98.26601009587316,"18373"
"Travis Blankenhorn","MIN","2B","","24.8277777",,29,"45 / 50","40 / 45","55 / 55","40 / 40","40",241,0.348547717,0.43902439,0.2,0.13692946,0.307053941,110.8062005673328,"18395"
"Juan Yepez","STL","1B","MLB","23.2833333",,21,"40 / 45","40 / 50","60 / 60","40 / 40","40",434,0.382830626,0.585831062,0.29972752,0.11751152,0.188940092,153.6505492226647,"18400"
"Chris Gittens","NYY","1B","","27.325",,46,"35 / 35","50 / 55","80 / 80","30 / 30","35+",217,0.442396313,0.664739884,0.358381503,0.193548387,0.258064516,189.10019660406851,"18482"
"Ali Sanchez","STL","C","MLB","24.3638888",,26,"35 / 40","30 / 30","40 / 40","30 / 30","35+",275,0.32,0.37109375,0.09765625,0.065454545,0.178181818,86.49485191675036,"18551"
"Ke'Bryan Hayes","PIT","3B","MLB","24.3416666",6,1,"55 / 60","45 / 50","50 / 50","60 / 55","60",80,0.4125,0.693333333,0.32,0.0625,0.15,186.79165448926761,"18577"
"Ramon Urias","BAL","2B","MLB","26.9944444",,27,"55 / 55","40 / 40","45 / 45","40 / 40","40",148,0.31292517,0.416666666,0.181818182,0.087837837,0.229729729,94.65811913821057,"18795"
"Yohel Pozo","TEX","C","","23.9638888",,56,"50 / 55","30 / 30","50 / 50","20 / 20","35+",324,0.351851851,0.622222222,0.285714286,0.021604938,0.129629629,133.10016805440193,"18848"
"Jahmai Jones","BAL","2B","MLB","23.825",,14,"40 / 50","40 / 45","50 / 50","60 / 60","40+",329,0.335365853,0.431578947,0.189473684,0.115501519,0.234042553,105.632084021723,"18872"
"Curtis Terry","TEX","1B","","24.6527777",,63,"50 / 50","40 / 45","50 / 50","20 / 20","35+",441,0.334090909,0.507614213,0.243654823,0.065759637,0.240362811,104.45059882414668,"18881"
"Seby Zavala","CHW","C","MLB","27.7583333",,21,"30 / 30","40 / 45","55 / 55","30 / 30","40",183,0.267759562,0.354430379,0.183544304,0.109289617,0.420765027,65.4602586741403,"18887"
"Lucius Fox","KCR","SS","","23.9138888",,27,"40 / 50","30 / 30","40 / 40","70 / 70","40",278,0.350180505,0.368644067,0.127118644,0.136690647,0.244604316,98.40165364379824,"18899"
"Leody Taveras","TEX","CF","MLB","22.7305555",,11,"40 / 50","30 / 35","50 / 50","70 / 70","45",429,0.339578454,0.464480874,0.218579235,0.123543123,0.249417249,96.557751156498,"18900"
"Yusniel Diaz","BAL","RF","","24.65",,19,"45 / 50","40 / 45","50 / 50","40 / 40","40",294,0.248299319,0.289473684,0.116541354,0.078231292,0.326530612,44.718636614611114,"18905"
"Estevan Florial","NYY","CF","","23.5166666",,31,"30 / 30","40 / 45","60 / 60","70 / 70","35+",416,0.312348668,0.419889502,0.198895027,0.110576923,0.298076923,95.9748116415375,"19151"
"Jake Fraley","SEA","LF","MLB","26.0166666",,24,"50 / 50","35 / 40","45 / 45","55 / 55","40",106,0.424528301,0.476190476,0.190476191,0.188679245,0.301886792,136.36578809940607,"19260"
"Adolis Garcia","TEX","CF","MLB","28.2472222",,24,"30 / 30","55 / 55","60 / 60","70 / 70","40+",36,0.388888888,0.78125,0.40625,0.055555555,0.25,187.13325736826022,"19287"
"Randy Arozarena","TBR","LF","MLB","26.2527777",3,2,"50 / 55","55 / 60","60 / 60","50 / 50","60",39,0.256410256,0.289473684,0.052631579,0.025641025,0.282051282,41.919836309446715,"19290"
"Eli White","TEX","2B","MLB","26.9305555",,57,"50 / 55","30 / 35","45 / 45","60 / 60","35+",126,0.428571428,0.509615384,0.192307692,0.142857142,0.246031746,142.25317060146727,"19346"
"DJ Peters","LAD","CF","","25.4694444",,49,"30 / 35","45 / 55","70 / 70","60 / 50","35+",250,0.328,0.380733944,0.14678899,0.108,0.308,81.45296679719227,"19348"
"Zach McKinstry","LAD","2B","MLB","26.0888888",,15,"50 / 50","35 / 35","45 / 45","55 / 55","45",216,0.356481481,0.478947368,0.205263158,0.101851851,0.185185185,108.94774672703751,"19392"
"Yonny Hernandez","TEX","SS","MLB","23.075",,28,"50 / 60","20 / 20","30 / 30","60 / 60","40",269,0.410447761,0.304347826,0.067632851,0.197026022,0.19330855,100.74055870477122,"19432"
"Jake Rogers","DET","C","MLB","26.1194444",,24,"30 / 30","40 / 50","50 / 50","40 / 40","40",29,0.206896551,0.16,0.04,0.068965517,0.448275862,0.8534971180202726,"19452"
"Andrew Young","ARI","2B","","27.0583333",,25,"45 / 45","45 / 50","55 / 55","40 / 40","40",250,0.384,0.560747663,0.271028037,0.1,0.364,131.92395640709148,"19521"
"TJ Friedl","CIN","CF","MLB","25.7972222",,23,"45 / 55","30 / 35","40 / 40","70 / 70","40",460,0.351528384,0.415617128,0.156171285,0.097826086,0.152173913,107.57947941459851,"19522"
"Simon Muzziotti","PHI","CF","","22.4277777",,10,"45 / 60","30 / 35","40 / 45","60 / 60","45",83,0.375,0.38028169,0.084507043,0.108433734,0.13253012,108.71746622171214,"19553"
"Zack Short","DET","SS","AAA","26.0055555",,21,"35 / 40","45 / 45","45 / 45","45 / 45","40",224,0.397321428,0.46590909,0.227272727,0.169642857,0.241071428,136.05482046941893,"19562"
"Chas McCormick","HOU","RF","MLB","26.1166666",,18,"50 / 50","45 / 45","55 / 55","50 / 50","40",37,0.243243243,0.205882352,0.029411764,0.081081081,0.351351351,18.934288029021968,"19599"
"Otto Lopez","TOR","2B","MLB","22.6666666",,24,"35 / 55","20 / 30","40 / 45","60 / 60","40",525,0.381679389,0.435622317,0.118025751,0.081904761,0.171428571,123.44204754254174,"19608"
"Keibert Ruiz","LAD","C","MLB","22.8638888",84,2,"55 / 60","30 / 30","45 / 45","20 / 20","50",323,0.386996904,0.627586206,0.306896551,0.095975232,0.105263157,150.06654690068186,"19610"
"Luis Barrera","OAK","CF","ST","25.5444444",,18,"40 / 40","30 / 35","50 / 50","70 / 70","40",404,0.34987593,0.390449438,0.11516854,0.101485148,0.178217821,88.42842705729896,"19615"
"Brent Rooker","MIN","1B","MLB","26.5833333",,14,"35 / 40","50 / 60","65 / 65","40 / 40","40+",307,0.35179153,0.538759689,0.294573643,0.12703583,0.32247557,131.5264593107163,"19627"
"Sheldon Neuse","LAD","3B","","26.475",,32,"35 / 40","35 / 55","60 / 60","40 / 40","40",386,0.349740932,0.456896551,0.166666666,0.082901554,0.259067357,100.41704296439649,"19635"
"Daniel Johnson","CLE","RF","","25.8888888",,16,"40 / 45","40 / 45","55 / 55","70 / 70","45",339,0.321533923,0.463087248,0.231543624,0.10619469,0.327433628,107.70570191931371,"19643"
"Zach Reks","LAD","DH","","27.5527777",,33,"45 / 45","45 / 50","55 / 55","45 / 45","40",398,0.376262626,0.523529411,0.244117647,0.115577889,0.283919597,122.3817349899796,"19667"
"Rylan Bannon","BAL","3B","","25.1083333",,20,"50 / 50","40 / 45","45 / 45","50 / 50","40",389,0.298200514,0.354740061,0.186544343,0.149100257,0.223650385,78.72788564610435,"19768"
"Esteban Quiroz","TBR","2B","","29.2888888",,41,"55 / 55","35 / 35","45 / 45","40 / 40","35+",304,0.398026315,0.526315789,0.263157895,0.157894736,0.22368421,146.65210876166975,"19780"
"Riley Adams","TOR","C","MLB","24.9305555",,20,"30 / 35","40 / 50","60 / 60","30 / 30","40",165,0.369696969,0.496296296,0.259259259,0.115151515,0.321212121,132.0599458360156,"19864"
"Greg Deichmann","OAK","RF","","26.0027777",,8,"35 / 40","45 / 50","70 / 70","45 / 45","40+",411,0.377128953,0.416184971,0.153179191,0.153284671,0.255474452,108.75162134294561,"19872"
"Pavin Smith","ARI","1B","MLB","25.3194444",,10,"45 / 55","40 / 45","50 / 50","40 / 40","45",67,0.358208955,0.416666666,0.133333333,0.104477611,0.179104477,107.79382297736606,"19892"
"Connor Wong","BOS","C","MLB","25.0333333",,21,"30 / 35","40 / 45","50 / 50","50 / 50","40",222,0.301801801,0.451923076,0.197115384,0.063063063,0.283783783,98.1297017796998,"19896"
"Gavin Sheets","CHW","1B","","25.1055555",,24,"45 / 50","45 / 50","70 / 70","30 / 30","40",273,0.355311355,0.485596707,0.20164609,0.102564102,0.223443223,123.92047106612068,"19901"
"Anderson Tejeda","TEX","SS","ST","23.0833333",,53,"20 / 20","35 / 45","60 / 60","60 / 60","35+",345,0.27696793,0.375,0.169871795,0.086956521,0.411594202,68.34284192969409,"19909"
"Jesus Sanchez","MIA","RF","MLB","23.65",,10,"30 / 40","30 / 50","70 / 70","50 / 50","45",165,0.4,0.624161073,0.288590604,0.084848484,0.193939393,168.92798375952168,"19913"
"Ryan McKenna","BAL","CF","","24.2972222",,7,"40 / 45","30 / 40","45 / 45","70 / 70","45",159,0.415094339,0.596899224,0.302325581,0.176100628,0.257861635,165.61514067158674,"19928"
"Cristian Pache","ATL","CF","MLB","22.5333333",10,1,"45 / 50","40 / 45","50 / 55","70 / 70","60",398,0.324937027,0.401114206,0.144846797,0.090452261,0.271356783,95.42330245813925,"19948"
"Khalil Lee","NYM","RF","","22.9305555",,8,"30 / 40","35 / 50","55 / 60","55 / 55","45",406,0.435960591,0.474025974,0.214285715,0.177339901,0.305418719,152.24161555466506,"19952"
"Josh Lowe","TBR","CF","MLB","23.3305555",54,5,"30 / 40","40 / 55","60 / 60","60 / 60","50",486,0.380658436,0.527577937,0.23501199,0.127572016,0.263374485,140.4450650463128,"19953"
"Mickey Moniak","PHI","CF","MLB","23.05",,8,"50 / 55","30 / 40","45 / 45","55 / 55","45",435,0.304147465,0.462532299,0.222222222,0.075862068,0.245977011,96.73699907824216,"19956"
"Blake Rutherford","CHW","LF","MLB","24.0805555",,17,"40 / 45","45 / 50","50 / 50","50 / 50","40",486,0.281893004,0.397379912,0.150655022,0.043209876,0.24691358,77.44239341962096,"19957"
"Taylor Trammell","SEA","LF","MLB","23.7166666",,8,"40 / 45","40 / 50","55 / 55","70 / 70","45",374,0.36631016,0.48275862,0.213166144,0.122994652,0.243315508,112.24247146171172,"19960"
"Colton Welker","COL","3B","","23.6444444",,7,"55 / 55","35 / 40","50 / 50","30 / 30","45",190,0.357894736,0.502994011,0.215568862,0.094736842,0.226315789,117.99802378971654,"19961"
"Eguy Rosario","SDP","2B","MLB","21.7666666",,26,"35 / 55","30 / 35","40 / 40","50 / 40","40",519,0.359073359,0.453539823,0.176991151,0.105973025,0.236994219,117.02688853122574,"19964"
"Bobby Dalbec","BOS","3B","AAA","25.9222222",,10,"30 / 30","50 / 55","70 / 70","40 / 40","45",53,0.37735849,0.787234042,0.489361702,0.113207547,0.396226415,190.71180282362508,"19966"
"Jared Oliva","PIT","CF","MLB","25.5111111",,19,"40 / 40","40 / 45","55 / 55","60 / 60","40+",278,0.31294964,0.356,0.12,0.082733812,0.276978417,80.82818877345528,"19968"
"Tres Barrera","WSN","C","AAA","26.7111111",,20,"35 / 40","30 / 35","40 / 40","30 / 30","35+",215,0.295774647,0.270718232,0.077348067,0.116279069,0.213953488,58.59188875622123,"19977"
"Isaac Paredes","DET","3B","MLB","22.2861111",,9,"55 / 60","40 / 45","50 / 50","30 / 20","45",372,0.379032258,0.421404682,0.177257525,0.166666666,0.155913978,119.6194545916093,"20036"
"Dylan Carlson","STL","LF","MLB","22.6055555",15,1,"50 / 55","45 / 55","50 / 55","50 / 40","60",52,0.326923076,0.413043478,0.173913044,0.096153846,0.25,96.24091973348494,"20126"
"Miguel Vargas","LAD","1B","MLB","21.5388888",,13,"35 / 60","30 / 50","50 / 55","45 / 40","45",552,0.373188405,0.516260162,0.203252032,0.081521739,0.170289855,136.95370439925634,"20178"
"Brandon Marsh","LAA","CF","MLB","23.4527777",14,1,"45 / 55","40 / 55","55 / 55","60 / 60","60",145,0.4,0.532786885,0.24590164,0.151724137,0.275862068,133.54206965890683,"20202"
"Gilberto Celestino","MIN","CF","","22.3",,10,"35 / 55","30 / 35","40 / 40","60 / 60","45",322,0.366459627,0.421985815,0.145390071,0.108695652,0.214285714,114.83653486170213,"20233"
"Kevin Smith","TOR","SS","","24.9083333",,14,"30 / 35","45 / 50","55 / 55","55 / 55","40",430,0.364485981,0.554959785,0.27613941,0.111627906,0.232558139,140.98960640375861,"20242"
"Mario Feliciano","MIL","C","AA","22.5305555",,8,"45 / 50","35 / 45","50 / 55","30 / 30","45",158,0.303797468,0.409722222,0.152777778,0.037974683,0.215189873,85.86595256512571,"20263"
"Ben Rortvedt","MIN","C","MLB","23.6833333",,24,"30 / 40","30 / 40","50 / 50","30 / 30","40",143,0.307692307,0.403100775,0.162790698,0.069930069,0.265734265,90.8062797916163,"20287"
"Stuart Fairchild","ARI","CF","MLB","25.2055555",,23,"40 / 45","35 / 45","50 / 50","55 / 55","40",216,0.379629629,0.52688172,0.231182796,0.111111111,0.236111111,123.89604164022211,"20321"
"Alex Kirilloff","MIN","RF","","23.5611111",16,1,"50 / 60","50 / 60","60 / 60","30 / 30","60",39,0.23076923,0.459459459,0.27027027,0.025641025,0.256410256,73.68907774191557,"20325"
"Luis Gonzalez","CHW","RF","AAA","25.725",,16,"50 / 55","30 / 30","45 / 45","55 / 55","40",190,0.328042328,0.380368098,0.153374233,0.121052631,0.257894736,93.3360398310195,"20332"
"Brewer Hicklen","KCR","LF","MLB","25.3111111",,33,"35 / 40","40 / 45","55 / 55","70 / 70","40",424,0.345971563,0.433701657,0.190607735,0.122641509,0.311320754,109.90230255240895,"20450"
"Jazz Chisholm Jr.","MIA","SS","MLB","23.3333333",43,3,"40 / 40","50 / 55","60 / 60","60 / 60","55",55,0.363636363,0.56,0.26,0.09090909,0.272727272,140.9489355791732,"20454"
"Seth Beer","ARI","DH","","24.7027777",,16,"35 / 45","40 / 55","60 / 60","20 / 20","40+",449,0.396436525,0.505347593,0.219251337,0.091314031,0.175946547,126.46745838437879,"20493"
"William Contreras","ATL","C","MLB","23.4361111",,6,"35 / 50","35 / 50","50 / 55","45 / 40","45+",197,0.375634517,0.531428571,0.234285714,0.0964467,0.223350253,141.50773785802875,"20503"
"Drew Waters","ATL","CF","MLB","22.4194444",48,3,"40 / 60","40 / 50","55 / 60","60 / 60","55",464,0.331896551,0.384803921,0.142156863,0.103448275,0.306034482,95.47886597453702,"20505"
"Nick Madrigal","CHW","2B","","24.2111111",36,3,"60 / 70","30 / 30","35 / 35","60 / 60","55",30,0.4,0.392857142,0.035714285,0.066666666,0.066666666,116.9343399394124,"20521"
"Nolan Jones","CLE","LF","MLB","23.0666666",66,2,"30 / 40","50 / 65","70 / 70","30 / 30","50",419,0.362768496,0.429799426,0.189111747,0.150357995,0.303102625,115.47764317621032,"20529"
"Vidal Brujan","TBR","2B","MLB","23.3111111",23,4,"50 / 65","30 / 45","45 / 50","70 / 70","60",457,0.34868421,0.437810945,0.174129353,0.111597374,0.159737417,112.12276818136422,"20536"
"Jose Miranda","MIN","2B","MLB","22.9222222",,13,"35 / 55","30 / 50","50 / 50","50 / 45","40+",608,0.399671052,0.57090909,0.229090909,0.072368421,0.126644736,157.16646783340525,"20538"
"Jose Devers","MIA","2B","MLB","21.4833333",,27,"50 / 60","20 / 20","35 / 40","60 / 60","40",55,0.277777777,0.326530612,0.102040817,0.072727272,0.127272727,58.858233849102525,"20540"
"Elehuris Montero","COL","3B","","22.7888888",,16,"30 / 40","35 / 50","55 / 60","30 / 30","40",509,0.359528487,0.525,0.245454546,0.104125736,0.220039292,131.30792906944492,"20543"
"CJ Alexander","ATL","3B","AAA","24.8722222",,29,"35 / 45","40 / 50","60 / 60","40 / 40","35+",340,0.255882352,0.375796178,0.178343949,0.070588235,0.323529411,72.29817800137873,"20557"
"Kody Clemens","DET","2B","MLB","25.0444444",,30,"30 / 40","40 / 45","55 / 55","40 / 40","40",448,0.314732142,0.458852867,0.209476309,0.087053571,0.223214285,102.96325029911259,"20572"
"Ivan Herrera","STL","C","MLB","21",69,3,"35 / 50","25 / 45","50 / 55","30 / 30","50",446,0.340807174,0.398921832,0.172506738,0.1367713,0.217488789,100.79170246830513,"20599"
"Leo Rivas","CIN","2B","MLB","23.6416666",,25,"35 / 50","20 / 30","35 / 40","70 / 70","40",226,0.382222222,0.336842105,0.063157895,0.14159292,0.199115044,110.00125770007834,"21009"
"Brandon Lockridge","NYY","CF","MLB","24.2138888",,36,"30 / 40","30 / 35","45 / 45","80 / 80","35+",327,0.351681957,0.494983277,0.197324415,0.067278287,0.259938837,128.0714081629842,"21496"
"Luken Baker","STL","1B","MLB","24.225",,10,"35 / 40","35 / 60","70 / 70","30 / 20","40+",399,0.32330827,0.528248587,0.279661017,0.095238095,0.26566416,120.6236664632765,"21497"
"Trevor Larnach","MIN","RF","MLB","24.2638888",34,2,"45 / 55","50 / 60","65 / 65","40 / 40","55",76,0.315789473,0.461538461,0.261538461,0.078947368,0.302631578,106.45089526758618,"21501"
"Jonathan India","CIN","3B","MLB","24.4611111",,7,"50 / 60","40 / 45","50 / 50","50 / 45","45",59,0.440677966,0.604166666,0.291666666,0.118644067,0.20338983,174.82537210025387,"21523"
"Joey Bart","SFG","C","MLB","24.4611111",51,2,"30 / 40","50 / 60","60 / 60","35 / 30","50",307,0.368078175,0.492805755,0.18705036,0.074918566,0.28990228,115.55619957567237,"21524"
"Cal Raleigh","SEA","C","MLB","24.5138888",,7,"35 / 40","40 / 50","55 / 55","30 / 30","45",225,0.368888888,0.59,0.275,0.071111111,0.142222222,131.15591086581404,"21534"
"Nick Fortes","MIA","C","MLB","24.5555555",,44,"40 / 50","30 / 35","40 / 40","40 / 40","35+",382,0.330708661,0.365269461,0.119760479,0.083769633,0.143979057,94.0339272849232,"21538"
"Alfonso Rivas III","CHC","1B","","24.7166666",,46,"45 / 55","40 / 40","50 / 50","40 / 40","35+",255,0.403921568,0.417840375,0.131455399,0.145098039,0.215686274,127.7395655425716,"21560"
"Kyle Isbel","KCR","RF","MLB","24.2444444",,5,"45 / 50","40 / 45","50 / 50","50 / 50","45",501,0.363273453,0.45412844,0.178899083,0.101796407,0.209580838,119.46342294930668,"21614"
"Griffin Conine","MIA","RF","MLB","23.8888888",,32,"30 / 35","35 / 60","70 / 70","45 / 40","40",461,0.329718004,0.530456852,0.312182741,0.125813449,0.401301518,129.87364528736651,"21626"
"Ford Proctor","TBR","C","","24.4916666",,19,"35 / 60","30 / 35","40 / 40","45 / 45","45",381,0.380577427,0.418831168,0.175324675,0.16535433,0.262467191,127.09466919811456,"21634"
"Nick Maton","PHI","SS","MLB","24.2861111",,16,"35 / 40","40 / 45","45 / 45","55 / 55","40",283,0.334519572,0.367521367,0.158119658,0.144876325,0.236749116,92.9611186507762,"21635"
"Jeremy Pena","HOU","SS","MLB","23.6916666",70,1,"40 / 50","30 / 40","45 / 45","55 / 55","50",185,0.345945945,0.571428571,0.285714286,0.048648648,0.264864864,123.69890240054534,"21636"
"Rafael Marchan","PHI","C","MLB","22.2666666",,6,"55 / 60","20 / 30","40 / 40","45 / 40","45",276,0.275362318,0.229838709,0.032258064,0.083333333,0.173913043,42.27456943109157,"21646"
"Miguel Amaya","CHC","C","MLB","22.2277777",,8,"40 / 50","30 / 40","50 / 50","40 / 30","45",122,0.385245901,0.336842105,0.115789474,0.172131147,0.204918032,112.6195350536889,"21693"
"Oswaldo Cabrera","NYY","2B","MLB","22.25",,16,"35 / 55","30 / 40","40 / 45","50 / 50","40+",514,0.330078125,0.533190578,0.26124197,0.079766536,0.247081712,129.56604691555995,"21707"
"Oneil Cruz","PIT","SS","MLB","22.6583333",112,6,"30 / 35","40 / 60","70 / 80","60 / 45","50",332,0.359516616,0.553691275,0.261744967,0.093373493,0.228915662,143.58841275294623,"21711"
"Jair Camargo","MIN","C","MLB","21.9166666",,38,"30 / 40","30 / 50","65 / 65","20 / 20","35+",280,0.278571428,0.41825095,0.182509506,0.042857142,0.378571428,87.52988946685028,"21730"
"Jose Fermin","CLE","SS","MLB","22.1722222",,35,"35 / 60","20 / 30","30 / 35","55 / 55","40",355,0.331428571,0.400641025,0.141025641,0.070422535,0.12112676,101.34516859115581,"21746"
"Sherten Apostel","TEX","1B","","22.2222222",,34,"35 / 40","45 / 50","60 / 60","30 / 30","40",279,0.326164874,0.426229508,0.18852459,0.103942652,0.326164874,95.92011994093698,"21794"
"Bo Naylor","CLE","C","MLB","21.2777777",122,7,"30 / 40","30 / 50","55 / 60","50 / 40","50",366,0.282967032,0.34365325,0.148606811,0.101092896,0.31420765,72.24247660840807,"21865"
"Jerar Encarnacion","MIA","DH","MLB","23.6083333",,13,"35 / 50","45 / 60","60 / 60","30 / 30","45",274,0.310218978,0.392561983,0.169421488,0.09489051,0.383211678,96.56494458675341,"21871"
"Christopher Morel","CHC","3B","MLB","21.9361111",,7,"30 / 40","45 / 55","55 / 60","50 / 50","45+",473,0.302325581,0.417266187,0.196642686,0.101479915,0.298097251,97.50107389520953,"21897"
"Rodolfo Castro","PIT","2B","MLB","22.0277777",,34,"30 / 40","30 / 50","50 / 55","55 / 50","40",372,0.29032258,0.450292397,0.210526316,0.059139784,0.241935483,95.73925531149467,"21987"
"Steele Walker","TEX","CF","","24.8361111",,5,"40 / 45","30 / 60","60 / 60","55 / 55","45+",494,0.303643724,0.404017857,0.165178572,0.076923076,0.194331983,82.46620746150599,"22093"
"Nick Pratto","KCR","1B","MLB","22.6527777",,14,"40 / 45","45 / 55","55 / 55","40 / 40","40+",577,0.386481802,0.618143459,0.348101265,0.149046793,0.296360485,159.02763873472833,"22117"
"Payton Henry","MIL","C","MLB","23.9361111",,23,"30 / 35","40 / 45","60 / 60","30 / 30","40",287,0.351916376,0.402390438,0.135458168,0.094076655,0.275261324,107.97696238133437,"22164"
"Ryan Vilade","COL","LF","MLB","22.2861111",,2,"35 / 50","30 / 50","55 / 60","45 / 40","45+",557,0.342342342,0.409542743,0.123260437,0.075403949,0.174147217,88.60292147403565,"22165"
"Akil Baddoo","DET","CF","AAA","22.7916666",,18,"30 / 40","30 / 45","50 / 55","60 / 60","40",68,0.426470588,0.611111111,0.333333334,0.205882352,0.279411764,170.02554558523295,"22168"
"Cal Mitchell","PIT","RF","AAA","22.2305555",,24,"30 / 45","35 / 50","45 / 50","40 / 40","40+",449,0.323660714,0.414634146,0.141463415,0.055679287,0.175946547,100.42825192799617,"22169"
"Mark Vientos","NYM","3B","MLB","21.4722222",,4,"30 / 40","35 / 60","60 / 70","40 / 35","45",359,0.362116991,0.585443037,0.300632911,0.103064066,0.281337047,149.99990153798007,"22184"
"Brice Turang","MIL","SS","MLB","21.5277777",,5,"40 / 50","30 / 40","50 / 50","55 / 55","45",531,0.337735849,0.355603448,0.103448276,0.114877589,0.175141242,93.76771194755683,"22186"
"MJ Melendez","KCR","C","MLB","22.5055555",,13,"20 / 30","30 / 45","55 / 60","45 / 40","40+",538,0.382899628,0.616740088,0.332599119,0.14126394,0.217472118,158.5714982575683,"22197"
"Jeter Downs","BOS","2B","","22.8444444",50,2,"40 / 50","40 / 45","50 / 50","45 / 45","50",427,0.279342723,0.346666666,0.152,0.098360655,0.323185011,67.70051301622763,"22202"
"Sam Huff","TEX","C","MLB","23.3805555",,10,"30 / 35","50 / 55","70 / 70","20 / 20","45",249,0.317269076,0.495535714,0.25,0.084337349,0.389558232,108.63269872950262,"22209"
"Luis Campusano","SDP","C","MLB","22.6722222",26,2,"45 / 55","30 / 50","55 / 60","40 / 40","55",377,0.366047745,0.522388059,0.229850746,0.087533156,0.188328912,119.57264685972851,"22217"
"Bubba Thompson","TEX","CF","","22.9777777",,55,"30 / 35","30 / 45","50 / 55","60 / 60","35+",483,0.320754716,0.479638009,0.208144797,0.060041407,0.267080745,109.53255017474508,"22261"
"Nolan Gorman","STL","3B","MLB","21.0583333",37,2,"30 / 50","25 / 60","65 / 70","40 / 40","55",547,0.327239488,0.471172962,0.196819086,0.071297989,0.223034734,110.32856252751901,"22263"
