Name,Org,Pos,Current Level,Age,Top 100,Org Rk,Hit,Game,Raw,Spd,FV,PA,OBP,SLG,ISO,BB%,K%,wRC+,playerId
"Vidal Brujan","TBR","2B","MLB","22.8472222",27,3,"50 / 65","30 / 45","45 / 50","65 / 65","55",18,0.166666666,0.235294117,0.117647059,0.055555555,0.222222222,3.188576273793347,"20536"
"Jose Devers","MIA","2B","MLB","21.0194444",,27,"35 / 60","20 / 30","35 / 40","60 / 60","40",19,0.315789473,0.352941176,0.117647059,0.105263157,0.052631578,83.11147158823731,"20540"
"Elehuris Montero","STL","3B","","22.325",,14,"35 / 50","35 / 50","55 / 60","40 / 40","40",14,0.214285714,0.153846153,0,0,0.357142857,4.786961757827949,"20543"
"CJ Alexander","ATL","3B","AAA","23.5",,18,"35 / 45","40 / 50","60 / 60","40 / 40","35+",2,0,0,0,0,0.5,-100,"20557"
"Kody Clemens","DET","2B","MLB","24.5805555",,22,"30 / 50","30 / 45","50 / 50","45 / 45","40",18,0.444444444,0.533333333,0.2,0.055555555,0.111111111,168.18743249038423,"20572"
"Ivan Herrera","STL","C","MLB","20.5361111",105,4,"25 / 50","25 / 40","50 / 55","30 / 30","50",10,0.3,0.222222222,0,0.1,0.2,50.125727890619174,"20599"
"Leo Rivas","LAA","2B","MLB","23.1777777",,20,"35 / 50","20 / 30","35 / 40","70 / 70","40",9,0.222222222,0,0,0.222222222,0.222222222,-9.99408746808179,"21009"
"Nico Hoerner","CHC","2B","MLB","23.5861111",46,1,"45 / 55","35 / 45","50 / 50","55 / 55","50",43,0.372093023,0.361111111,0.083333334,0.116279069,0.116279069,103.63277576942424,"21479"
"Luken Baker","STL","1B","MLB","23.7611111",,17,"30 / 45","35 / 60","70 / 70","30 / 20","40",4,0.25,0.25,0,0,0.75,32.84597613552699,"21497"
"Trevor Larnach","MIN","RF","MLB","23.8",55,2,"40 / 50","50 / 60","65 / 65","40 / 40","50",30,0.466666666,0.708333333,0.375,0.166666666,0.1,207.22034411876473,"21501"
"Jonathan India","CIN","3B","MLB","23.9972222",,5,"45 / 55","40 / 45","50 / 50","50 / 45","45+",28,0.321428571,0.409090909,0.181818182,0.142857142,0.178571428,91.13534592132454,"21523"
"Joey Bart","SFG","C","MLB","22.9",10,1,"35 / 45","50 / 60","60 / 60","35 / 30","60",21,0.476190476,0.777777777,0.388888889,0.142857142,0.238095238,226.63705096137932,"21524"
"Cal Raleigh","SEA","C","MLB","23.3",,9,"35 / 40","40 / 50","55 / 55","40 / 40","45",16,0.1875,0.4375,0.25,0,0.3125,55.09521349622615,"21534"
"Alfonso Rivas III","CHC","1B","","23.7",,32,"45 / 55","40 / 45","50 / 50","40 / 40","35+",21,0.476190476,0.5625,0.25,0.238095238,0.142857142,179.67184413620816,"21560"
"Kyle Isbel","KCR","LF","MLB","23.7805555",,7,"45 / 55","30 / 50","50 / 50","50 / 50","45+",33,0.242424242,0.53125,0.3125,0.03030303,0.212121212,95.14858250924655,"21614"
"Alec Bohm","PHI","3B","MLB","24.3638888",56,2,"50 / 60","45 / 55","60 / 60","40 / 30","50",31,0.387096774,0.357142857,0,0,0.064516129,106.5621422345135,"21618"
"Jake McCarthy","ARI","LF","MLB","23.3722222",,40,"30 / 50","25 / 40","50 / 50","60 / 60","35+",1,0,0,0,0,0,-100,"21622"
"Griffin Conine","TOR","RF","MLB","23.425",,15,"30 / 35","35 / 60","70 / 70","45 / 40","40",6,0.166666666,0.166666666,0,0,0.5,-15.897731033427837,"21626"
"Ford Proctor","TBR","SS","","23.3",,23,"35 / 60","30 / 40","40 / 40","45 / 45","40",2,0,0,0,0,1,-100,"21634"
"Nick Maton","PHI","SS","MLB","23.8222222",,14,"30 / 45","30 / 40","45 / 45","55 / 55","40",25,0.4,0.421052631,0.210526316,0.24,0.32,129.50160628051773,"21635"
"Jeremy Pena","HOU","SS","MLB","23.2277777",,11,"30 / 45","30 / 40","45 / 45","55 / 55","40+",19,0.157894736,0.166666666,0.055555555,0.052631578,0.578947368,-15.136836891550095,"21636"
"Rafael Marchan","PHI","C","MLB","21.8027777",,10,"35 / 60","20 / 30","40 / 45","45 / 40","40+",7,0.428571428,0.428571428,0,0,0.285714285,137.29677721185877,"21646"
"Miguel Amaya","CHC","C","MLB","21.7638888",65,3,"35 / 55","30 / 45","50 / 55","40 / 30","50",25,0.16,0.2,0.04,0,0.32,-10.532862467088451,"21693"
"Oswaldo Cabrera","NYY","2B","MLB","21.7861111",,16,"30 / 55","20 / 40","40 / 45","50 / 50","40+",9,0.333333333,0.333333333,0,0,0.222222222,81.58968330448182,"21707"
"Oneil Cruz","PIT","SS","MLB","22.1944444",32,2,"30 / 40","30 / 60","70 / 80","60 / 45","55",26,0.269230769,0.416666666,0.208333333,0.076923076,0.423076923,79.98652245795596,"21711"
"Jose Fermin","CLE","SS","MLB","21.7083333",,26,"35 / 60","20 / 30","30 / 35","55 / 55","40",1,0,0,0,0,0,-100,"21746"
"Sherten Apostel","TEX","3B","","21",,9,"40 / 50","45 / 55","60 / 60","40 / 30","45",24,0.375,0.368421052,0.157894737,0.208333333,0.291666666,109.98252681292367,"21794"
"Will Benson","CLE","RF","MLB","22.4944444",,32,"30 / 35","40 / 60","70 / 70","55 / 50","40",4,0,0,0,0,0.5,-100,"21853"
"Bo Naylor","CLE","C","MLB","20.8138888",,8,"30 / 45","35 / 50","55 / 60","50 / 40","45+",1,0,0,0,0,1,-100,"21865"
"Jerar Encarnacion","MIA","RF","MLB","23.1444444",,13,"35 / 50","45 / 55","60 / 60","30 / 30","45",14,0.428571428,0.928571428,0.5,0,0.428571428,255.16930857620838,"21871"
"Christopher Morel","CHC","3B","MLB","21",,11,"30 / 40","35 / 55","55 / 60","40 / 40","40+",5,0.2,0.2,0,0,0.2,3.5997518341540897,"21897"
"Rodolfo Castro","PIT","2B","MLB","21.5638888",,12,"30 / 40","30 / 50","50 / 55","55 / 50","45",4,0.25,0,0,0.25,0,2.9297947698251625,"21987"
"Nick Pratto","KCR","1B","MLB","22.1888888",,20,"30 / 45","30 / 45","50 / 55","40 / 40","40",4,0.75,0.5,0,0.25,0,270.3010482150397,"22117"
"Payton Henry","MIL","C","MLB","22.9",,18,"30 / 40","20 / 45","60 / 60","30 / 30","40",6,0.333333333,0.2,0,0.166666666,0,61.64556239401395,"22164"
"Ryan Vilade","COL","3B","MLB","21.8222222",,3,"35 / 50","30 / 50","55 / 60","45 / 40","45+",15,0.333333333,0.166666666,0,0.2,0.266666666,57.656738211920356,"22165"
"Cal Mitchell","PIT","RF","AAA","21.7666666",,14,"30 / 45","35 / 50","45 / 50","40 / 40","40+",7,0.428571428,0.5,0,0,0.285714285,137.29677721185877,"22169"
"Mark Vientos","NYM","3B","MLB","21.0083333",106,3,"30 / 45","35 / 60","60 / 70","40 / 35","50",1,1,0,0,1,0,351.87461519331316,"22184"
"Brice Turang","MIL","SS","MLB","20.5",104,1,"30 / 40","30 / 40","45 / 50","55 / 55","50",15,0.266666666,0.153846153,0,0.133333333,0.2,26.639420840943647,"22186"
"MJ Melendez","KCR","C","MLB","22.0416666",,10,"20 / 30","30 / 45","55 / 60","45 / 40","40+",18,0.222222222,0.4375,0.25,0.055555555,0.333333333,62.222938097866326,"22197"
"Jeter Downs","BOS","2B","","22.3805555",47,1,"40 / 50","40 / 50","50 / 50","45 / 40","50",22,0.363636363,0.176470588,0,0.181818181,0.363636363,72.99544681477053,"22202"
"Sam Huff","TEX","C","MLB","22.9166666",,11,"30 / 35","40 / 55","70 / 70","20 / 20","45",12,0.083333333,0.333333333,0.25,0,0.5,-5.532841927195155,"22209"
"Luis Campusano","SDP","C","MLB","22.2083333",40,4,"35 / 60","30 / 50","55 / 60","40 / 40","55",4,0.25,0.25,0,0,0.25,32.84597613552699,"22217"
"Bubba Thompson","TEX","CF","","21.8",,33,"30 / 35","30 / 45","50 / 55","60 / 60","40",2,0.5,0.5,0,0,0.5,179.0770976423915,"22261"
"Nolan Gorman","STL","3B","MLB","20.5944444",38,1,"20 / 50","25 / 60","65 / 70","40 / 40","55",28,0.357142857,0.5,0.192307693,0.071428571,0.178571428,128.84474111594835,"22263"
"Xavier Edwards","TBR","2B","MLB","21.3472222",75,6,"35 / 60","20 / 30","40 / 40","80 / 80","50",2,1,1,0,0,0,471.5393406561204,"22266"
"Nick Allen","OAK","SS","MLB","22.1833333",,7,"35 / 50","20 / 30","30 / 30","50 / 50","45",6,0.5,1.4,0.8,0,0.166666666,335.8958116088322,"22277"
"Cal Stevenson","TBR","CF","MLB","23.5",,44,"50 / 60","30 / 30","35 / 35","60 / 60","35+",1,0,0,0,0,0,-100,"22411"
"Taylor Walls","TBR","SS","MLB","23.7",,9,"50 / 60","35 / 40","40 / 40","50 / 50","45",22,0.227272727,0.105263157,0,0.136363636,0.318181818,3.234320708156495,"22458"
"Livan Soto","LAA","SS","MLB","20.4777777",,28,"25 / 55","20 / 30","35 / 40","55 / 55","35+",6,0.333333333,0.833333333,0.5,0,0,199.80687585485688,"22471"
"Buddy Kennedy","ARI","3B","MLB","22.1916666",,28,"35 / 55","35 / 50","50 / 55","35 / 30","40",1,1,2,1,0,0,703.1484691525147,"22505"
"Triston Casas","BOS","1B","MLB","20.9138888",57,2,"35 / 55","35 / 60","65 / 70","30 / 20","50",1,0,0,0,0,1,-100,"22514"
"Heliot Ramos","SFG","RF","MLB","20.2",68,3,"35 / 50","45 / 55","55 / 55","55 / 50","50",5,0.4,1,0.6,0,0.4,262.4452801000957,"22515"
"Tyler Freeman","CLE","SS","MLB","21.5638888",93,3,"35 / 60","20 / 30","40 / 45","55 / 50","50",11,0.363636363,0.363636363,0,0,0,99.31466772955629,"22532"
"Michael Siani","CIN","CF","MLB","21.4111111",,7,"35 / 50","30 / 35","40 / 45","60 / 60","45",5,0.4,0.25,0,0.2,0,96.65170394708421,"22557"
"Jarred Kelenic","SEA","CF","MLB","21.4111111",11,2,"45 / 60","45 / 55","60 / 60","55 / 50","60",29,0.310344827,0.384615384,0.153846154,0.068965517,0.24137931,88.87482872680368,"22558"
"Gabriel Arias","SDP","SS","MLB","20.7972222",,16,"30 / 35","35 / 50","55 / 60","55 / 55","40+",18,0.444444444,0.333333333,0,0.166666666,0.277777777,126.63717195262042,"22563"
"Alejandro Kirk","TOR","C","MLB","22.1055555",,6,"35 / 60","30 / 40","50 / 50","20 / 20","45+",12,0.666666666,0.875,0.375,0.333333333,0,295.7848664345529,"22581"
"Gabriel Moreno","TOR","C","MLB","20.8333333",,7,"25 / 50","30 / 45","45 / 50","45 / 40","45",2,0,0,0,0,0.5,-100,"22664"
"Geraldo Perdomo","ARI","SS","MLB","21.1444444",91,4,"35 / 55","30 / 45","45 / 50","55 / 55","50",9,0.333333333,0,0,0.333333333,0,41.701441483546056,"22799"
"Oswald Peraza","NYY","SS","MLB","20.4972222",,9,"35 / 60","30 / 45","40 / 45","60 / 60","45",4,0.5,0.666666666,0.333333333,0.25,0,207.06319840078825,"22823"
"Alexander Canario","SFG","RF","MLB","19.6",,9,"20 / 45","25 / 60","55 / 60","50 / 45","45",7,0.285714285,0.166666666,0,0.142857142,0.714285714,36.641175570392306,"22842"
"Tucupita Marcano","SDP","SS","MLB","21.2444444",,21,"35 / 60","20 / 30","30 / 40","60 / 60","40+",2,0.5,0,0,0.5,0.5,119.24473491098783,"22871"
"Lenyn Sosa","CHW","SS","MLB","20.8861111",,28,"35 / 55","30 / 45","45 / 55","40 / 30","35+",1,0,0,0,0,1,-100,"22896"
"Jacob Amaya","LAD","SS","MLB","22.2805555",,12,"35 / 60","30 / 40","40 / 45","55 / 55","45",18,0.222222222,0.066666666,0,0.166666666,0.333333333,-3.346047164592504,"23296"
"Jose Barrero","CIN","SS","MLB","22.6916666",82,3,"30 / 40","35 / 50","55 / 60","60 / 60","50",30,0.3,0.769230769,0.5,0.033333333,0.1,157.05196930251756,"23378"
"Wander Franco","TBR","SS","MLB","19.7861111",1,1,"60 / 80","45 / 60","55 / 60","60 / 60","80",7,0.285714285,0.285714285,0,0,0.142857142,53.73613635079333,"23667"
"Brayan Rocchio","CLE","SS","MLB","19.9194444",112,4,"25 / 60","20 / 45","40 / 45","60 / 60","50",6,0.5,1,0.5,0,0.166666666,297.29429019276654,"23690"
"Jose Tena","CLE","SS","MLB","19.7333333",,21,"25 / 55","20 / 50","40 / 50","55 / 55","40+",3,0.666666666,0.5,0,0.333333333,0,236.67627015936543,"23691"
"Everson Pereira","NYY","CF","MLB","19.6777777",,20,"25 / 50","20 / 50","50 / 50","55 / 55","40+",4,0,0,0,0,0.5,-100,"23695"
"Julio Rodriguez","SEA","RF","MLB","19.9583333",9,1,"25 / 60","25 / 60","60 / 65","40 / 40","60",15,0.266666666,0.153846153,0,0.066666666,0.4,27.926138653526973,"23697"
"Ronny Mauricio","NYM","SS","MLB","19.6944444",35,1,"25 / 50","20 / 50","45 / 55","50 / 50","55",2,0.5,0.5,0,0,0.5,179.0770976423915,"23698"
"Ezequiel Duran","NYY","2B","MLB","21.5611111",85,4,"30 / 40","35 / 55","55 / 60","40 / 35","50",5,0.6,1,0.4,0,0.4,325.58100418616283,"23733"
"Jordyn Adams","LAA","CF","MLB","21.1555555",79,3,"30 / 50","30 / 50","50 / 60","80 / 80","50",23,0.173913043,0.142857142,0.047619047,0.086956521,0.391304347,-11.994813993919607,"23788"
"Alek Thomas","ARI","CF","MLB","20.6277777",70,3,"25 / 60","40 / 50","50 / 50","60 / 60","50",2,0,0,0,0,0.5,-100,"23792"
"Parker Meadows","DET","CF","MLB","21.1166666",,11,"20 / 45","20 / 50","55 / 60","70 / 65","45",3,0,0,0,0,0,-100,"23800"
"Ji Hwan Bae","PIT","SS","MLB","21.3833333",,11,"35 / 55","30 / 40","35 / 45","65 / 65","45",6,0.666666666,1,0.5,0.166666666,0.166666666,317.09610752295515,"23818"
"Osleivis Basabe","TEX","SS","MLB","20.2527777",,16,"25 / 55","20 / 40","45 / 50","60 / 60","40+",3,0,0,0,0,0,-100,"23985"
"Johan Rojas","PHI","CF","MLB","20.3333333",,8,"20 / 45","20 / 50","50 / 60","65 / 60","40+",2,0,0,0,0,1,-100,"24336"
"Travis Swaggerty","PIT","CF","MLB","23.3194444",61,4,"40 / 50","30 / 50","60 / 60","65 / 65","50",2,1,1,0,0.5,0,411.7069779247168,"24491"
"Jonathan Ornelas","TEX","SS","MLB","20.55",,15,"30 / 50","30 / 40","45 / 50","55 / 50","40+",2,0,0,0,0,0,-100,"24597"
"Steven Kwan","CLE","CF","MLB","23.275",,43,"35 / 60","30 / 30","30 / 30","45 / 45","35+",2,0.5,0.5,0,0,0,179.0770976423915,"24610"
"Jarren Duran","BOS","CF","MLB","24.275",,10,"45 / 50","30 / 40","45 / 45","70 / 70","40",27,0.333333333,0.458333333,0.208333333,0.111111111,0.444444444,110.86250806814687,"24617"
"Ryan Jeffers","MIN","C","MLB","23.7722222",,6,"40 / 50","45 / 55","55 / 55","40 / 40","45+",15,0.066666666,0.066666666,0,0,0.466666666,-74.39017963617364,"24618"
"Owen Miller","SDP","SS","MLB","24.0805555",,25,"40 / 50","30 / 40","50 / 50","45 / 45","40",12,0.25,0.1,0,0.166666666,0.25,12.901855225059103,"24655"
"Logan O'Hoppe","PHI","C","MLB","20.8472222",,27,"30 / 40","30 / 45","50 / 55","30 / 30","35+",1,0,0,0,0,0,-100,"24729"
"David Fry","MIL","C","MLB","24.5",,24,"35 / 45","35 / 45","50 / 50","35 / 35","40",6,0.5,0.5,0.25,0.166666666,0.333333333,181.0071717689797,"24934"
"Joey Ortiz","BAL","SS","MLB","22.4166666",,26,"30 / 45","30 / 35","40 / 45","55 / 55","35+",0,0,0,0,0,0,-100,"25493"
"Bobby Witt Jr.","KCR","SS","MLB","20.5",23,1,"20 / 45","25 / 60","60 / 65","60 / 60","55",7,0.571428571,0.6,0.2,0.285714285,0.285714285,219.7545148687499,"25764"
"Grae Kessinger","HOU","SS","MLB","23.3027777",,18,"25 / 45","20 / 40","50 / 50","50 / 50","40",10,0.1,0,0,0.1,0.1,-66.85916931487242,"25813"
"Shea Langeliers","ATL","C","MLB","22.2",,8,"30 / 50","30 / 50","55 / 55","35 / 30","45",15,0.466666666,0.642857142,0.214285714,0.066666666,0.2,198.88884343077237,"25816"
"Braden Shewmake","ATL","SS","MLB","22.2",,9,"35 / 55","30 / 40","45 / 50","55 / 55","45",17,0.352941176,0.333333333,0.066666667,0.058823529,0.176470588,93.73999350656116,"25817"
"Andre Lipcius","DET","3B","AAA","22.5611111",,31,"35 / 55","30 / 40","50 / 50","45 / 45","35+",5,0.8,0.666666666,0,0.2,0.2,310.54870670325585,"25822"
"Ryan Kreidler","DET","3B","MLB","23.0888888",,24,"35 / 50","30 / 40","45 / 45","45 / 45","40",5,0.4,1.2,0.8,0,0.4,308.76710579937463,"25867"
"Corbin Carroll","ARI","CF","MLB","20.3138888",99,5,"25 / 60","30 / 50","45 / 50","70 / 70","50",2,0.5,0,0,0,0.5,128.8951185053627,"25878"
"Michael Harris II","ATL","RF","MLB","18.9",,13,"20 / 45","20 / 45","55 / 55","50 / 50","40+",4,0.25,0.25,0,0,0.5,32.84597613552699,"25931"
"Riley Greene","DET","RF","MLB","20.2111111",52,3,"25 / 60","25 / 55","50 / 55","50 / 45","50",18,0.611111111,0.916666666,0.5,0.333333333,0.111111111,282.99192708031217,"25976"
"Dominic Fletcher","ARI","RF","MLB","23.2833333",,20,"30 / 50","40 / 50","55 / 55","45 / 40","40",2,0,0,0,0,0,-100,"26149"
"Kyle Stowers","BAL","RF","MLB","22.95",,10,"30 / 45","35 / 55","50 / 55","50 / 50","45",2,0,0,0,0,1,-100,"26151"
"Andrew Vaughn","CHW","1B","MLB","22.6972222",37,3,"40 / 65","65 / 65","45 / 60","30 / 30","55",33,0.393939393,0.444444444,0.185185185,0.151515151,0.212121212,131.39825296393215,"26197"
"Tyler Fitzgerald","SFG","SS","MLB","22.2",,35,"30 / 45","30 / 40","45 / 50","55 / 50","35+",0,0,0,0,0,0,-100,"26208"
"Darell Hernaiz","BAL","SS","MLB","19.3638888",,21,"25 / 50","20 / 45","45 / 50","50 / 45","40",1,0,0,0,0,0,-100,"26224"
"Adley Rutschman","BAL","C","MLB","22.8555555",5,1,"45 / 60","40 / 55","60 / 60","40 / 35","60",10,0.2,0.111111111,0,0.1,0.5,-8.36672071212665,"26288"
"Bryson Stott","PHI","SS","MLB","23.1888888",,3,"30 / 50","30 / 50","50 / 55","55 / 50","45+",2,0,0,0,0,0.5,-100,"26294"
"Josh Jung","TEX","3B","MLB","22.1",,4,"35 / 55","30 / 50","55 / 55","45 / 40","45+",8,0.25,0.25,0,0,0.375,32.84597613552699,"26299"
"JJ Bleday","MIA","RF","MLB","23.0944444",51,3,"35 / 55","45 / 55","55 / 55","45 / 40","50",13,0.23076923,0.23076923,0,0,0.461538461,21.597428327306638,"26368"
"Kameron Misner","MIA","RF","MLB","22.9333333",,12,"30 / 45","30 / 60","65 / 70","60 / 55","45",1,0,0,0,0,0,-100,"26374"
"Josh Smith","NYY","2B","MLB","23.3527777",,24,"30 / 50","30 / 45","50 / 50","50 / 50","40",0,0,0,0,0,0,-100,"26396"
"Kyren Paris","LAA","SS","MLB","19.0916666",,4,"20 / 50","20 / 45","45 / 55","60 / 60","45",4,0.5,0.333333333,0,0.25,0.25,149.16091627668965,"26420"
"Matt Wallner","MIN","RF","MLB","23.0055555",,14,"30 / 45","35 / 60","70 / 70","40 / 35","40+",5,0.4,1,0.6,0,0.2,262.4452801000957,"26466"
"Davis Wendzel","TEX","3B","AAA","23.5583333",,18,"35 / 50","30 / 45","55 / 55","40 / 40","40+",3,0.333333333,0.666666666,0.333333333,0,0.333333333,158.79272613661323,"26469"
"Yoshi Tsutsugo","TBR","LF","","28.3",,11,"55 / 55","55 / 55","60 / 60","30 / 30","45",31,0.258064516,0.321428571,0.142857143,0.096774193,0.419354838,56.334660939304015,"27459"
"Anthony Volpe","NYY","SS","MLB","19.6277777",,12,"25 / 55","20 / 40","40 / 45","50 / 50","45",1,0,0,0,0,0,-100,"27647"
"Seth Gray","MIN","3B","","22.5388888",,39,"30 / 40","35 / 55","60 / 60","45 / 45","35+",4,0.75,2,1.5,0.25,0.25,447.6268370406023,"sa1115752"
"Bryce Ball","ATL","1B","","21.5",,22,"30 / 40","35 / 55","70 / 70","40 / 40","35+",19,0.315789473,0.375,0.1875,0.157894736,0.421052631,89.76516489595596,"sa1170451"
"Yunior Severino","MIN","2B","AAA","21.1972222",,19,"30 / 40","35 / 50","55 / 60","50 / 50","40",4,0.25,0.5,0.25,0,0.25,90.74825825962557,"sa3003185"
"David Garcia","TEX","C","AAA","20.8555555",,26,"35 / 55","20 / 40","40 / 45","40 / 30","40",1,1,1,0,0,0,471.5393406561204,"sa3003197"
"Tirso Ornelas","SDP","LF","AAA","20.7583333",,19,"35 / 55","30 / 45","55 / 60","50 / 45","40+",2,0,0,0,0,0,-100,"sa3004048"
"Austin Beck","OAK","CF","","22.0638888",,10,"30 / 45","30 / 55","60 / 60","60 / 55","40+",11,0.272727272,0,0,0.272727272,0.272727272,13.503880237203589,"sa3004055"
"Jeisson Rosario","SDP","CF","AA","21.1444444",,20,"45 / 60","30 / 30","40 / 45","60 / 60","40+",1,1,1,0,0,0,471.5393406561204,"sa3004146"
"Jordy Barley","SDP","SS","","21.0305555",,34,"30 / 35","30 / 45","50 / 55","60 / 60","40",0,0,0,0,0,0,-100,"sa3004148"
"Mason Martin","PIT","1B","","21.5333333",,16,"30 / 40","35 / 60","70 / 70","40 / 40","40+",6,0.166666666,0,0,0.166666666,0.666666666,-35.84185194389571,"sa3004885"
"Tristen Lutz","MIL","RF","","21.8",,3,"30 / 45","30 / 55","60 / 60","50 / 45","45+",1,0,0,0,0,0,-100,"sa3004968"
"Adam Hall","BAL","SS","AA","21.5611111",,13,"30 / 50","30 / 40","45 / 45","60 / 60","40+",0,0,0,0,0,0,-100,"sa3005077"
"Gilberto Jimenez","BOS","CF","","20.4333333",,6,"25 / 55","20 / 30","40 / 45","80 / 80","45",1,0,0,0,0,0,-100,"sa3005507"
"Luis Toribio","SFG","3B","","19.2",,8,"20 / 50","25 / 60","60 / 65","40 / 30","45",3,0,0,0,0,0.333333333,-100,"sa3005541"
"Pedro Martinez","CHC","2B","","19.4",,22,"25 / 55","20 / 50","45 / 50","45 / 40","40",2,1,1,0,0.5,0,411.7069779247168,"sa3005795"
"Orlando Martinez","LAA","LF","","22.825",,21,"40 / 50","40 / 45","50 / 50","45 / 45","40",12,0.25,0.4,0.3,0.166666666,0.333333333,72.01045150024662,"sa3006664"
"Devin Mann","LAD","2B","","23.8416666",,39,"40 / 50","40 / 45","50 / 50","40 / 40","35+",4,0.25,0,0,0.25,0.25,2.9297947698251625,"sa3006869"
"George Valera","CLE","CF","AAA","20.0861111",84,2,"25 / 50","25 / 55","55 / 60","50 / 45","50",7,0.571428571,1,0.75,0.428571428,0.428571428,270.9015579177568,"sa3006872"
"Trey Harris","ATL","LF","","24",,24,"35 / 45","40 / 50","55 / 55","45 / 45","35+",15,0.2,0.533333333,0.333333333,0,0.333333333,80.22378150131264,"sa3006876"
"Kristian Robinson","ARI","CF","AA","20.0083333",28,1,"20 / 50","45 / 60","60 / 70","60 / 55","55",2,0,0,0,0,0.5,-100,"sa3006884"
"Luis Verdugo","CHC","SS","AAA","19.7",,23,"20 / 40","20 / 45","45 / 50","45 / 50","40",7,0.428571428,0.25,0,0.285714285,0.285714285,103.10685565105669,"sa3006888"
"D'Shawn Knowles","LAA","CF","","19.9111111",,12,"20 / 45","20 / 45","45 / 50","70 / 70","40+",13,0.153846153,0.153846153,0,0,0.384615384,-23.39676290557474,"sa3006889"
"Carlos De La Cruz","PHI","RF","AAA","21.1888888",,36,"30 / 35","35 / 55","55 / 70","55 / 50","35+",5,0.4,1,0.6,0,0.6,262.4452801000957,"sa3006903"
"Lency Delgado","CHW","3B","","21.4833333",,27,"30 / 40","30 / 50","50 / 55","50 / 45","35+",2,1,1,0,0.5,0,411.7069779247168,"sa3006913"
"Jeremy Eierman","OAK","SS","AA","24.2611111",,23,"30 / 40","35 / 50","60 / 60","50 / 45","40",5,0.4,1,0.75,0,0.2,242.37248844528432,"sa3007005"
"Greyson Jenista","ATL","RF","","23.1",,21,"30 / 40","30 / 55","60 / 60","50 / 45","35+",14,0.357142857,0.75,0.5,0.142857142,0.571428571,179.75051818696082,"sa3007044"
"Willie Joe Garry Jr.","MIN","CF","","20.5416666",,36,"20 / 40","25 / 50","45 / 55","55 / 50","35+",1,0,0,0,0,0,-100,"sa3007065"
"Luis Garcia","PHI","SS","","20.1472222",,4,"25 / 55","20 / 40","45 / 50","55 / 55","45",2,0,0,0,0,0.5,-100,"sa3007295"
"Jeremiah Jackson","LAA","3B","AA","20.7166666",,7,"30 / 40","35 / 60","55 / 60","55 / 55","45",5,0.4,0.4,0,0,0.4,120.58464903964571,"sa3007740"
"Brennen Davis","CHC","CF","AAA","21.1166666",50,2,"30 / 50","35 / 55","55 / 60","60 / 55","50",2,0.5,0,0,0.5,0,119.24473491098783,"sa3007876"
"Joe Gray, Jr.","MIL","CF","","20.2",,13,"30 / 40","30 / 50","50 / 60","55 / 50","40",3,0.666666666,1,0.333333334,0,0,353.7675548124326,"sa3008005"
"Josh Breaux","NYY","C","AAA","23.1861111",,31,"30 / 40","30 / 50","60 / 65","30 / 30","40",0,0,0,0,0,0,-100,"sa3008051"
"Carlos Cortes","NYM","LF","AAA","23.4555555",,19,"30 / 45","35 / 55","60 / 60","40 / 40","40",1,0,0,0,0,1,-100,"sa3008079"
"Cadyn Grenier","BAL","SS","AAA","24.1222222",,15,"30 / 35","35 / 45","50 / 50","70 / 70","40",1,0,0,0,0,0,-100,"sa3008140"
"Cole Roederer","CHC","LF","AAA","20.7",,6,"35 / 55","35 / 55","50 / 55","50 / 45","45",4,0,0,0,0,0,-100,"sa3008184"
"Korry Howell","MIL","CF","","21.8",,27,"30 / 45","30 / 35","35 / 40","70 / 70","40",2,0,0,0,0,1,-100,"sa3008238"
"Victor Victor Mesa","MIA","CF","AAA","24.4",,32,"40 / 50","20 / 30","50 / 50","60 / 60","40",11,0.272727272,0.2,0,0.09090909,0.272727272,35.26110304862309,"sa3008602"
"Will Wilson","SFG","2B","AAA","21.4",,7,"30 / 50","30 / 45","50 / 50","50 / 50","45",4,0,0,0,0,0.75,-100,"sa3009871"
"Will Robertson","TOR","RF","AAA","22.9666666",,28,"30 / 50","30 / 50","60 / 60","40 / 35","40",0,0,0,0,0,0,-100,"sa3009879"
"Jairo Pomares","SFG","CF","AA","19.3",,16,"25 / 55","20 / 40","45 / 50","55 / 50","40+",2,0,0,0,0,0,-100,"sa3010023"
"Jackson Cluff","WSN","SS","AAA","24.0305555",,17,"","","","","35+",1,0,0,0,0,0,-100,"sa3010342"
"Nick Quintana","DET","3B","","23.1694444",,12,"30 / 45","30 / 50","55 / 55","40 / 40","40+",2,0.5,0.5,0,0,0.5,179.0770976423915,"sa3010390"
"Bryant Packard","DET","LF","","23.1888888",,18,"30 / 45","35 / 55","55 / 55","30 / 30","40",1,0,0,0,0,0,-100,"sa3010590"
"Drew Mendoza","WSN","1B","","23.1777777",,11,"30 / 45","40 / 55","60 / 65","45 / 40","40",1,0,0,0,0,0,-100,"sa3011256"
"Logan Wyatt","SFG","1B","","22",,33,"30 / 50","35 / 50","50 / 55","30 / 30","35+",0,0,0,0,0,0,-100,"sa3011259"
"Thomas Dillard","MIL","1B","AA","22.8",,19,"30 / 40","35 / 60","65 / 65","35 / 35","40",1,0,0,0,0,0,-100,"sa3011308"
