Name,Org,Pos,Current Level,Age,Top 100,Org Rk,Hit,Game,Raw,Spd,FV,PA,OBP,SLG,ISO,BB%,K%,wRC+,playerId
" Tsung-Che Cheng","PIT","SS","AAA","22.0638888",,34,"35 / 55","20 / 35","30 / 40","60 / 60","35+",535,0.352490421,0.455531453,0.177874187,0.097196261,0.186915887,119.46778512538515,"sa3015376"
"Jeferson Quero","MIL","C","AAA","20.8083333",,10,"35 / 50","30 / 50","50 / 55","30 / 20","45",391,0.337595907,0.437681159,0.176811594,0.099744245,0.181585677,106.14854654287383,"sa3015407"
"Yiddi Cappe","MIA","SS","A+","20.95",112,3,"30 / 55","30 / 45","45 / 55","55 / 60","50",537,0.251396648,0.309803921,0.088235294,0.033519553,0.189944134,55.87794787026618,"sa3015515"
"Jhostynxon Garcia","BOS","CF","AA","20.6333333",,46,"30 / 35","30 / 50","50 / 60","55 / 50","35+",311,0.33118971,0.375939849,0.142857143,0.118971061,0.254019292,102.94425714471207,"sa3015523"
"Adrian Pinto","TOR","CF","A+","20.8527777",,20,"35 / 60","20 / 30","30 / 40","55 / 55","40",149,0.404109589,0.286956521,0.043478261,0.181208053,0.181208053,108.21681482290244,"sa3015542"
"Onil Perez","SFG","C","A+","20.8861111",,47,"35 / 55","20 / 30","35 / 40","20 / 20","35+",331,0.359516616,0.392617449,0.093959731,0.078549848,0.114803625,106.987808594762,"sa3015610"
"Lizandro Espinoza","STL","SS","AAA","20.6916666",,23,"30 / 40","20 / 30","30 / 30","55 / 55","40",413,0.272058823,0.289693593,0.105849582,0.094430992,0.256658595,57.59753458666723,"sa3015611"
"Christian Cerda","ARI","C","AA","20.5888888",,27,"20 / 40","20 / 40","45 / 55","30 / 30","40",470,0.402127659,0.397260273,0.150684931,0.19787234,0.204255319,125.56354842047122,"sa3015623"
"Willmer De La Cruz","TBR","SS","","20.3138888",,45,"30 / 50","30 / 40","40 / 45","55 / 55","35+",100,0.313131313,0.234567901,0.049382716,0.13,0.28,61.994263836473564,"sa3015624"
"Odalys Peguero","TBR","2B","","20.5111111",,27,"35 / 55","30 / 40","40 / 45","55 / 55","40",283,0.335689045,0.336170212,0.119148936,0.148409893,0.208480565,96.20616074170361,"sa3015626"
"Yanquiel Fernandez","COL","LF","AAA","20.5777777",,5,"30 / 40","25 / 60","60 / 70","40 / 30","45+",533,0.313320825,0.485714285,0.220408163,0.061913696,0.251407129,110.29446722242557,"sa3015648"
"Wilman Diaz","LAD","SS","A","19.7055555",,52,"20 / 35","20 / 40","40 / 50","60 / 60","35+",293,0.310580204,0.428571428,0.172932331,0.058020477,0.354948805,90.741036192198,"sa3015694"
"Armando Cruz","WSN","SS","A+","19.5361111",,15,"20 / 45","20 / 30","20 / 30","55 / 55","40",375,0.269541778,0.255255255,0.063063063,0.082666666,0.181333333,55.71268992107469,"sa3015695"
"Cristian Hernandez","CHC","SS","A+","19.6277777",,13,"20 / 35","25 / 50","50 / 60","55 / 55","45",431,0.301624129,0.301298701,0.077922078,0.090487238,0.273781902,76.9830214657944,"sa3015696"
"Cristian Santana","DET","SS","A","19.6777777",,20,"20 / 40","25 / 50","40 / 50","50 / 45","40",419,0.365155131,0.311688311,0.155844156,0.21718377,0.276849642,100.17931118133001,"sa3015697"
"Danny De Andrade","MIN","2B","A+","19.3027777",,22,"25 / 55","20 / 40","30 / 45","50 / 50","40",481,0.353430353,0.394472361,0.150753769,0.122661122,0.22037422,106.808323907338,"sa3015698"
"Jesus Galiz","LAD","C","A+","19.6388888",,38,"20 / 40","20 / 40","45 / 50","30 / 20","40",330,0.316109422,0.406666666,0.14,0.063636363,0.224242424,94.1611934287326,"sa3015700"
"Victor Acosta","CIN","SS","A+","19.1361111",,20,"20 / 40","20 / 40","40 / 45","60 / 60","40",411,0.364303178,0.354466858,0.103746397,0.09975669,0.206812652,104.53215995579126,"sa3015705"
"Angel Genao","CLE","SS","A+","19.1944444",,18,"20 / 45","20 / 50","35 / 50","50 / 50","40+",316,0.344936708,0.384892086,0.122302158,0.107594936,0.155063291,109.98810155054424,"sa3015706"
"Abel Bastidas","DET","SS","CPX","19.6805555",,24,"25 / 55","20 / 30","30 / 40","50 / 50","35+",245,0.289795918,0.310502283,0.095890411,0.07755102,0.240816326,66.4547744893918,"sa3015709"
"Manuel Beltre","TOR","SS","A","19.1388888",,30,"25 / 55","20 / 30","30 / 35","55 / 55","35+",436,0.331034482,0.335120643,0.107238606,0.110091743,0.19266055,88.64941969134932,"sa3015710"
"Denzer Guzman","LAA","SS","AA","19.475",,20,"20 / 40","20 / 40","40 / 45","50 / 50","40",476,0.306722689,0.36744186,0.130232558,0.088235294,0.277310924,84.05286880586262,"sa3015711"
"Moises Ballesteros","CHC","C","AAA","19.725",,9,"25 / 50","25 / 55","55 / 60","20 / 20","45",494,0.374493927,0.448931116,0.163895487,0.127530364,0.157894736,131.16018246880913,"sa3015713"
"Samuel Basallo","BAL","C","AAA","18.9611111",,14,"20 / 40","25 / 60","60 / 70","20 / 20","40+",483,0.401656314,0.551312649,0.238663485,0.126293995,0.194616977,162.29024393418445,"sa3015716"
"Samuel Zavala","SDP","RF","A+","19.0388888",,8,"20 / 40","20 / 50","45 / 55","50 / 50","40+",518,0.392996108,0.405,0.1625,0.185328185,0.272200772,122.77479972301599,"sa3015718"
"Gabriel Gonzalez","SEA","RF","A+","19.5694444",,10,"25 / 50","20 / 50","50 / 55","45 / 40","40+",541,0.360443622,0.475103734,0.178423237,0.066543438,0.168207024,123.88146058092164,"sa3015723"
"Hendry Mendez","MIL","RF","A+","19.7277777",,14,"25 / 60","20 / 40","45 / 55","50 / 50","40+",284,0.323943661,0.352713178,0.096899225,0.088028169,0.158450704,88.87930727377514,"sa3015727"
"Ronald Hernandez","MIA","C","A+","19.7666666",,24,"25 / 55","20 / 35","35 / 45","30 / 30","40",230,0.452173913,0.422619047,0.148809524,0.230434782,0.217391304,141.50803518897015,"sa3015738"
"Leonardo Bernal","STL","C","AA","19.4611111",,9,"20 / 50","20 / 40","40 / 45","40 / 40","40+",323,0.380804953,0.361940298,0.097014925,0.151702786,0.170278637,111.30094765395889,"sa3015773"
"Thayron Liranzo","LAD","C","A+","20.0666666",,28,"20 / 40","20 / 50","45 / 55","30 / 30","40",418,0.399521531,0.56231884,0.289855072,0.167464114,0.267942583,154.8190299338755,"sa3015790"
"Luis Castillo","MIL","LF","A","19.8",,29,"25 / 55","20 / 50","45 / 55","40 / 40","35+",192,0.338541666,0.35582822,0.104294478,0.114583333,0.260416666,96.80104622872382,"sa3015801"
"Jadher Areinamo","MIL","SS","A+","19.6694444",,16,"25 / 60","20 / 40","30 / 45","50 / 50","40+",423,0.333333333,0.406015037,0.100250626,0.040189125,0.125295508,108.46750576044991,"sa3015802"
"Hector Rodriguez","CIN","2B","A+","19.3833333",,35,"25 / 60","20 / 30","30 / 40","45 / 45","35+",499,0.34268537,0.494577006,0.201735358,0.056112224,0.188376753,123.78829958094508,"sa3015828"
"Bryant Betancourt","COL","C","A+","19.7972222",,28,"25 / 55","20 / 35","40 / 45","20 / 20","35+",450,0.325167037,0.327411167,0.083756345,0.095555555,0.164444444,82.51162521222655,"sa3015846"
"Jorge Ruiz","LAA","LF","A","19.0805555",,14,"25 / 60","20 / 30","20 / 30","50 / 50","40",343,0.380530973,0.42087542,0.114478114,0.081632653,0.157434402,119.96668258292668,"sa3015873"
"Allan Castro","BOS","CF","AA","20.1805555",,39,"30 / 50","30 / 40","40 / 45","50 / 50","35+",495,0.365656565,0.402380952,0.142857143,0.137373737,0.183838383,118.77048827878494,"sa3016084"
"Daniel Vazquez","KCR","SS","A","19.3138888",,30,"20 / 40","20 / 40","45 / 55","50 / 40","35+",472,0.329059829,0.286783042,0.064837905,0.131355932,0.226694915,84.46586917649451,"sa3016143"
"Diego Velasquez","SFG","2B","AA","19.8277777",,28,"25 / 50","20 / 40","40 / 45","50 / 50","40",519,0.387351778,0.434579439,0.135514019,0.107899807,0.159922928,124.76435221197784,"sa3016144"
"Enderso Lira","BOS","C","A+","19.8",,37,"20 / 35","20 / 45","40 / 50","30 / 20","35+",238,0.268907563,0.286995515,0.049327354,0.046218487,0.210084033,59.019985691162155,"sa3016145"
"Rayne Doncon","LAD","LF","A+","19.8527777",,14,"25 / 55","25 / 60","40 / 60","45 / 40","45",474,0.282700421,0.366822429,0.151869158,0.075949367,0.219409282,75.50490967239901,"sa3016720"
"Carlos Jorge","CIN","2B","A+","19.8527777",,14,"20 / 50","25 / 60","45 / 55","55 / 55","40+",451,0.375555555,0.465116279,0.180878553,0.115299334,0.22172949,129.73441074261308,"sa3016722"
"Frederick Bencosme","BAL","SS","AA","20.5944444",,15,"35 / 70","30 / 35","30 / 40","45 / 50","40+",478,0.336134453,0.318072289,0.072289157,0.115062761,0.140167364,86.97702354675096,"sa3016779"
"Spencer Packard","SEA","LF","AAA","25.7972222",,20,"35 / 55","30 / 45","50 / 50","30 / 30","40",556,0.390287769,0.447033898,0.154661017,0.122302158,0.160071942,123.86804977055185,"sa3016803"
"Marcos Castanon","SDP","3B","AA","24.35",,27,"30 / 45","30 / 50","45 / 50","30 / 30","35+",563,0.342806394,0.463366336,0.182178218,0.085257548,0.214920071,117.71019739194453,"sa3016818"
"Miguel Bleis","BOS","CF","A+","19.4111111",42,2,"20 / 50","25 / 65","55 / 70","50 / 50","55",148,0.277027027,0.318181818,0.090909091,0.067567567,0.283783783,67.7920681926481,"sa3016834"
"Raudelis Martinez","TBR","C","A+","21.1638888",,54,"35 / 55","20 / 30","35 / 45","40 / 40","35+",208,0.336538461,0.271084337,0.072289157,0.163461538,0.134615384,81.07486423232957,"sa3016835"
"Tyler McDonough","BOS","CF","AAA","24.325",,45,"30 / 50","30 / 40","45 / 45","50 / 50","35+",388,0.330708661,0.394658753,0.136498516,0.092783505,0.262886597,97.61396839202801,"sa3016869"
"Abimelec  Ortiz","TEX","1B","AA","21.4361111",,9,"35 / 50","35 / 60","55 / 60","20 / 20","45",454,0.370860927,0.618925831,0.324808184,0.107929515,0.277533039,160.40385308308524,"sa3016926"
"Tyler Hardman","NYY","3B","AA","24.5055555",,39,"30 / 35","45 / 50","60 / 60","35 / 35","35+",345,0.330434782,0.543918918,0.307432432,0.118840579,0.330434782,132.36170418370938,"sa3016955"
"Corey Rosier","BOS","LF","AAA","23.8944444",,38,"50 / 55","30 / 30","40 / 40","80 / 80","35+",449,0.351230425,0.43283582,0.146766169,0.082405345,0.216035634,114.12002414526364,"sa3016961"
"Izaac Pacheco","DET","3B","A+","20.6972222",,11,"30 / 30","35 / 55","60 / 65","45 / 30","40+",517,0.290135396,0.353579175,0.138828633,0.096711798,0.313346228,81.46116249949067,"sa3016969"
"Luke Waddell","ATL","2B","AAA","25.0444444",,15,"60 / 70","20 / 20","30 / 30","40 / 40","40",591,0.381355932,0.370901639,0.098360656,0.147208121,0.126903553,106.33691165621487,"sa3017075"
"Marcelo Mayer","BOS","SS","AAA","20.6305555",15,1,"30 / 45","45 / 60","55 / 60","40 / 40","55",363,0.306629834,0.433436532,0.19504644,0.088154269,0.239669421,98.6152714204374,"sa3017114"
"Wilfredo Lara","NYM","CF","A+","19.2527777",,25,"20 / 40","20 / 45","40 / 50","60 / 60","35+",409,0.36185819,0.451704545,0.1875,0.122249388,0.217603911,121.65698487317627,"sa3017123"
"John Rhodes","BAL","3B","AAA","22.9555555",,31,"30 / 35","30 / 45","50 / 55","50 / 50","35+",468,0.322649572,0.421568627,0.193627451,0.113247863,0.262820512,103.99902467774513,"sa3017162"
"Braxton Fulford","COL","C","AA","24.6388888",,27,"30 / 40","30 / 45","50 / 55","20 / 20","35+",319,0.375394321,0.460377358,0.19245283,0.109717868,0.244514106,127.15676209847555,"sa3017164"
"Cameron Cauley","TEX","SS","A+","20.4805555",,12,"30 / 35","35 / 50","45 / 55","80 / 80","45",424,0.33490566,0.413513513,0.164864865,0.110849056,0.313679245,110.05184897897702,"sa3017167"
"Ty Collins","ATL","CF","","20.3972222",,25,"30 / 50","20 / 30","35 / 40","60 / 60","35+",344,0.288629737,0.255033557,0.053691276,0.110465116,0.247093023,61.32587526394381,"sa3017168"
"Benny Montgomery","COL","CF","AA","20.8888888",,22,"30 / 35","20 / 40","45 / 55","70 / 70","40",501,0.337325349,0.373303167,0.119909502,0.103792415,0.273453093,96.25260069249481,"sa3017169"
"Colson Montgomery","CHW","3B","AAA","21.4222222",34,1,"45 / 55","45 / 60","55 / 60","50 / 40","55",299,0.454545454,0.477876106,0.194690266,0.193979933,0.190635451,153.57964350582063,"sa3017170"
"Ian Moller","TEX","C","A+","20.7583333",,38,"20 / 30","20 / 40","45 / 55","40 / 40","35+",394,0.324873096,0.294478527,0.104294478,0.159898477,0.284263959,86.53978665596065,"sa3017171"
"Wes Kath","CHW","3B","A+","20.9888888",,22,"20 / 30","30 / 50","50 / 60","50 / 50","35+",394,0.276649746,0.3125,0.116477273,0.093908629,0.42893401,64.49738640378692,"sa3017172"
"Damon Keith","LAD","RF","AA","23.1694444",,54,"30 / 40","30 / 50","60 / 60","55 / 55","35+",443,0.318284424,0.38010204,0.145408163,0.101580135,0.329571106,98.1823094753618,"sa3017179"
"Reed Trimble","BAL","CF","AA","23.1472222",,28,"30 / 35","35 / 45","50 / 50","60 / 60","40",57,0.298245614,0.25,0.083333334,0.140350877,0.228070175,62.22799920508296,"sa3017180"
"Juan Benjamin","CLE","2B","A","20.2611111",,35,"25 / 60","20 / 35","30 / 40","55 / 55","40",413,0.361650485,0.346368715,0.075418995,0.118644067,0.196125907,108.070677236086,"sa3017217"
"Adam Zebrowski","ATL","C","AA","22.8361111",,24,"30 / 35","35 / 50","60 / 60","30 / 30","35+",383,0.308093994,0.385542168,0.180722891,0.114882506,0.313315926,91.82388632638451,"sa3017221"
"Vaun Brown","SFG","CF","AA","25.1",,11,"30 / 35","40 / 45","50 / 50","70 / 70","40+",256,0.30859375,0.448275862,0.206896552,0.06640625,0.359375,104.04359974998569,"sa3017282"
"Max Muncy","OAK","SS","AAA","20.9277777",,18,"30 / 40","30 / 45","50 / 55","50 / 50","40",560,0.348375451,0.406504065,0.134146342,0.092857142,0.271428571,108.62833301665206,"sa3017290"
"James Triantos","CHC","2B","AAA","20.5",84,2,"35 / 60","30 / 50","45 / 50","50 / 50","50",367,0.359673024,0.386292834,0.102803738,0.095367847,0.114441416,112.76492128141179,"sa3017295"
"Damiano Palmegiani","TOR","2B","AAA","23.5138888",,34,"30 / 40","30 / 50","50 / 55","45 / 45","35+",563,0.36589698,0.475583864,0.220806794,0.131438721,0.271758436,127.39860200680094,"sa3017326"
"Matheu Nelson","CIN","C","AA","24.5416666",,32,"30 / 40","35 / 50","60 / 60","30 / 30","40",413,0.339805825,0.437142857,0.208571429,0.118644067,0.263922518,118.1400128565056,"sa3017328"
"TJ Rumfield","NYY","1B","AAA","23.2",,42,"35 / 55","30 / 40","50 / 55","30 / 30","35+",375,0.314666666,0.43125,0.2125,0.106666666,0.221333333,102.71374256310109,"sa3017330"
"Carter Jensen","KCR","C","AA","20.0722222",,5,"20 / 30","25 / 45","45 / 55","45 / 40","45",503,0.353876739,0.358910891,0.150990099,0.184890656,0.242544731,107.10258055664883,"sa3017339"
"Josh Crouch","DET","C","AAA","24.6444444",,22,"40 / 50","30 / 30","30 / 30","30 / 30","40",353,0.314447592,0.32063492,0.085714286,0.084985835,0.254957507,82.41119462271433,"sa3017370"
"Joe Mack","MIA","C","AA","20.5888888",,10,"20 / 30","20 / 45","50 / 60","45 / 40","40+",503,0.294820717,0.287305122,0.069042316,0.083499005,0.234592445,69.22374314756698,"sa3017374"
"Jay Allen","CIN","CF","A+","20.6861111",,18,"30 / 40","30 / 45","50 / 60","60 / 60","40+",134,0.32330827,0.266055045,0.091743119,0.119402985,0.343283582,74.7060029453277,"sa3017403"
"Denzel Clarke","OAK","CF","AA","23.2444444",,19,"30 / 35","45 / 50","60 / 70","55 / 50","40",307,0.400651465,0.508064516,0.233870968,0.136807817,0.28990228,139.50243658710448,"sa3017426"
"Jordan Viars","PHI","RF","A+","20.0305555",,17,"30 / 45","35 / 50","45 / 55","50 / 50","40",327,0.314814814,0.342857142,0.128571428,0.082568807,0.269113149,84.55965640059208,"sa3017429"
"Carlos Colmenarez","TBR","SS","A","19.7055555",,8,"20 / 40","20 / 40","40 / 50","55 / 55","45",374,0.344919786,0.308441558,0.100649351,0.147058823,0.377005347,96.1505776239221,"sa3017480"
"Christian Franklin","CHC","CF","AA","23.6638888",,27,"30 / 40","35 / 45","50 / 50","50 / 50","40",383,0.384816753,0.442307692,0.189102564,0.143603133,0.250652741,132.51870716700498,"sa3017510"
"Noah Miller","MIN","SS","AA","20.7138888",,18,"35 / 55","30 / 35","30 / 40","45 / 45","40",531,0.309433962,0.339055793,0.115879828,0.111111111,0.20338983,85.53004691096052,"sa3017512"
"Kahlil Watson","MIA","SS","AA","20.2861111",,8,"30 / 40","35 / 55","50 / 60","60 / 60","45",349,0.329512893,0.406143344,0.18771331,0.123209169,0.269340974,107.15336992691157,"sa3017513"
"Noah Cardenas","MIN","C","AA","23.8861111",,25,"35 / 55","30 / 35","40 / 45","20 / 20","35+",378,0.396825396,0.381877022,0.110032362,0.145502645,0.203703703,127.4742499107401,"sa3017624"
"Edwin Arroyo","CIN","2B","ST","19.9277777",97,4,"20 / 45","25 / 55","50 / 55","55 / 55","50",561,0.325581395,0.434869739,0.180360721,0.087344028,0.21033868,110.69799446142511,"sa3017626"
"Harry Ford","SEA","C","AA","20.4388888",90,2,"30 / 40","30 / 50","55 / 60","60 / 60","50",570,0.414035087,0.433035714,0.174107143,0.185964912,0.192982456,136.86954485664907,"sa3017627"
"Lonnie White Jr.","PIT","CF","A+","20.5805555",,28,"20 / 40","20 / 50","45 / 55","70 / 70","40",276,0.405797101,0.475555555,0.2,0.155797101,0.27173913,139.1963872744864,"sa3017628"
"Aaron Zavala","TEX","RF","AA","23.0972222",,16,"35 / 60","30 / 30","40 / 40","50 / 50","40+",426,0.342723004,0.284457478,0.090909091,0.169014084,0.373239436,78.92163189901035,"sa3017665"
"Brady House","WSN","3B","AAA","20.1527777",107,2,"30 / 40","35 / 60","60 / 70","50 / 50","50",376,0.368,0.497058823,0.185294118,0.074468085,0.236702127,138.05988140769458,"sa3017694"
"T.J. White","WSN","1B","A+","20.0166666",,23,"20 / 30","25 / 55","55 / 70","50 / 50","35+",287,0.276223776,0.278225806,0.108870968,0.121951219,0.365853658,58.77756334044476,"sa3017697"
"Daylen Lile","WSN","LF","AA","20.6638888",,10,"35 / 55","30 / 45","45 / 50","45 / 40","40+",475,0.357894736,0.453012048,0.178313253,0.109473684,0.214736842,125.75740988296037,"sa3017698"
"Jake Fox","CLE","2B","A+","20.4638888",,50,"35 / 60","20 / 30","20 / 30","60 / 60","35+",453,0.329646017,0.39800995,0.141791045,0.099337748,0.227373068,105.09660065938225,"sa3017734"
"Mason Auer","TBR","RF","AA","22.4111111",,15,"30 / 50","30 / 50","55 / 60","55 / 55","40+",519,0.290944123,0.348484848,0.142857143,0.094412331,0.364161849,71.65067397382704,"sa3017791"
"Cooper Kinney","TBR","1B","A+","20.5055555",,11,"25 / 55","20 / 50","45 / 50","40 / 40","40+",509,0.341846758,0.392156862,0.117647059,0.084479371,0.212180746,109.95951187788438,"sa3017793"
"Carson Williams","TBR","SS","AA","20.0944444",57,5,"20 / 35","25 / 60","55 / 60","55 / 55","50",507,0.353057199,0.492027334,0.23690205,0.116370808,0.31755424,128.16964229234537,"sa3017795"
"Tristan Peters","TBR","RF","AAA","23.4138888",,21,"35 / 60","30 / 40","40 / 45","50 / 50","40",438,0.360730593,0.413612565,0.141361257,0.105022831,0.162100456,110.07860326892478,"sa3017851"
"Hao-Yu Lee","PHI","2B","AA","20.4888888",,6,"35 / 45","30 / 55","45 / 55","40 / 30","40+",337,0.359050445,0.392491467,0.122866894,0.100890207,0.198813056,110.63112639245506,"sa3017863"
"Cesar Prieto","BAL","2B","AAA","24.2194444",,27,"50 / 60","30 / 35","40 / 40","40 / 40","40",557,0.365107913,0.441634241,0.120622568,0.055655296,0.096947935,112.2101353609153,"sa3018100"
"Roque Salinas","TOR","RF","A+","20.725",,31,"35 / 60","30 / 40","30 / 40","50 / 50","35+",417,0.314148681,0.321989528,0.062827225,0.050359712,0.124700239,77.76005968094945,"sa3018215"
"Dyan Jorge","COL","SS","A+","20.3638888",77,3,"30 / 50","30 / 55","40 / 60","60 / 60","50",309,0.374592833,0.420664206,0.114391144,0.10355987,0.152103559,111.33693625225732,"sa3018387"
"Willy Fanas","NYM","CF","A","19.5166666",,31,"20 / 40","25 / 55","40 / 55","55 / 50","35+",155,0.309677419,0.414285714,0.171428572,0.09032258,0.296774193,86.45604853248187,"sa3018389"
"Diego Benitez","ATL","3B","CPX","18.6944444",,10,"25 / 55","20 / 50","45 / 55","40 / 40","40+",196,0.331632653,0.392045454,0.130681818,0.086734693,0.224489795,90.66951058825023,"sa3018391"
"Rosman Verdugo","SDP","SS","A+","18.4916666",,28,"30 / 35","30 / 30","40 / 45","50 / 50","35+",474,0.307036247,0.330097087,0.111650486,0.097046413,0.261603375,77.12813961286908,"sa3018393"
"Jaison Chourio","CLE","RF","A","18.1944444",,17,"25 / 55","20 / 55","40 / 55","50 / 50","40+",231,0.445887445,0.41847826,0.097826087,0.19047619,0.225108225,131.7231360771534,"sa3018399"
"Cristhian Vaquero","WSN","CF","A","18.8777777",,4,"20 / 45","20 / 55","45 / 60","60 / 60","45+",261,0.381322957,0.357487922,0.106280193,0.157088122,0.206896551,107.02757813819584,"sa3018403"
"Ricardo Cabrera","CIN","2B","A","18.7472222",,26,"20 / 50","20 / 45","35 / 50","50 / 45","40",202,0.475247524,0.530864197,0.185185185,0.128712871,0.198019801,158.08189126132632,"sa3018405"
"Samuel Munoz","LAD","1B","A","18.8527777",,31,"25 / 60","20 / 45","35 / 50","40 / 40","40",240,0.3375,0.412037037,0.138888889,0.0875,0.170833333,86.96937255031857,"sa3018407"
"Yordany De Los Santos","PIT","3B","A","18.45",,12,"20 / 45","25 / 60","50 / 60","45 / 45","45",233,0.344827586,0.324742268,0.092783506,0.124463519,0.309012875,88.5367883752532,"sa3018408"
"Lazaro Montes","SEA","DH","A+","18.7694444",,14,"20 / 30","25 / 60","60 / 70","40 / 20","40",304,0.440789473,0.557851239,0.256198347,0.180921052,0.253289473,157.55270523211158,"sa3018409"
"Jonathan Mejia","STL","SS","CPX","18.2972222",,13,"25 / 60","20 / 45","30 / 45","55 / 55","40+",164,0.312883435,0.257575757,0.098484848,0.170731707,0.286585365,64.1645414958983,"sa3018411"
"Alexis Hernandez","CHC","SS","A","18.5888888",,29,"20 / 50","20 / 40","30 / 45","55 / 60","40",150,0.406666666,0.515384615,0.2,0.12,0.333333333,129.61708330849996,"sa3018413"
"Nelson Rada","LAA","CF","AA","17.9277777",,4,"25 / 50","20 / 45","30 / 45","60 / 60","45",540,0.395480225,0.346241457,0.070615034,0.135185185,0.181481481,113.11819969164176,"sa3018421"
"Luis Meza","TOR","C","CPX","18.85",,38,"20 / 45","20 / 45","45 / 50","30 / 30","35+",59,0.275862068,0.211538461,0.019230769,0.050847457,0.20338983,39.438091010343754,"sa3018423"
"Michael Arroyo","SEA","2B","A+","18.7388888",,8,"25 / 55","20 / 45","40 / 45","60 / 60","40+",279,0.405017921,0.4,0.145454546,0.132616487,0.193548387,126.6719459182017,"sa3018429"
"Kenni Gomez","HOU","CF","A+","18.2083333",,14,"20 / 40","20 / 45","45 / 55","60 / 60","40",61,0.311475409,0.320754716,0.113207547,0.098360655,0.196721311,72.27346511718655,"sa3018430"
"Leandro Arias","BAL","SS","A+","18.4833333",,17,"25 / 60","20 / 40","20 / 45","55 / 60","40+",162,0.37037037,0.414285714,0.142857143,0.12345679,0.12345679,109.57217073099666,"sa3018433"
"Aroon Escobar","PHI","2B","CPX","18.5777777",,13,"25 / 60","20 / 40","40 / 50","40 / 40","40",134,0.343283582,0.3,0.090909091,0.149253731,0.097014925,84.14487588024329,"sa3018463"
"Carlos Sanchez","CIN","3B","A","18.5472222",,24,"","","","","40",194,0.453125,0.430555555,0.159722222,0.242268041,0.268041237,136.01577412794254,"sa3018465"
"Ruben Santana","ARI","3B","A","18.4527777",,13,"20 / 40","25 / 50","45 / 60","60 / 60","40+",212,0.386792452,0.484042553,0.170212766,0.080188679,0.240566037,117.43791824907704,"sa3018468"
"Capri Ortiz","LAA","SS","A","18.3277777",,22,"20 / 50","20 / 30","20 / 30","70 / 80","35+",230,0.374449339,0.345360824,0.072164948,0.126086956,0.295652173,91.51048764010892,"sa3018473"
"Yerald Nin","ARI","SS","CPX","17.9472222",,30,"20 / 40","20 / 40","30 / 45","50 / 50","40",183,0.274725274,0.273291925,0.062111801,0.076502732,0.278688524,40.63891362233257,"sa3018479"
"Estuar Suero","SDP","CF","CPX","17.9166666",,10,"20 / 40","20 / 50","45 / 60","60 / 60","40+",218,0.325688073,0.34054054,0.124324324,0.128440366,0.279816513,74.2188780091223,"sa3018481"
"Luis Baez","HOU","RF","AA","19.55",,6,"20 / 45","25 / 60","50 / 60","40 / 40","40+",255,0.356862745,0.481308411,0.23364486,0.129411764,0.243137254,127.17239666038077,"sa3018482"
"Enmanuel Tejeda","NYY","SS","A","18.5944444",,28,"20 / 45","25 / 50","40 / 50","50 / 50","40",217,0.465437788,0.457831325,0.15060241,0.202764976,0.202764976,151.5201685312125,"sa3018497"
"Dangelo  Sarmiento","NYM","SS","CPX","18.5694444",,20,"20 / 40","20 / 30","20 / 35","60 / 60","40",43,0.279069767,0.138888888,0,0.162790697,0.279069767,30.61528637312588,"sa3018499"
"Mairoshendrick Martinus","LAD","3B","CPX","18.4888888",,29,"20 / 35","25 / 60","45 / 70","55 / 50","40",170,0.294117647,0.344155844,0.110389611,0.076470588,0.382352941,59.688684912370604,"sa3018505"
"Jesus Baez","NYM","3B","A+","18.425",,10,"20 / 45","25 / 55","50 / 60","40 / 40","40+",162,0.308641975,0.330935251,0.122302158,0.12345679,0.179012345,71.85315229606506,"sa3018507"
"Jansel Luis","ARI","SS","A","18.3972222",,7,"25 / 55","25 / 55","40 / 55","50 / 50","45+",263,0.33460076,0.44117647,0.172268907,0.064638783,0.193916349,101.44601200079403,"sa3018508"
"Luis Lara","MIL","RF","A+","18.7",,11,"25 / 60","20 / 45","40 / 45","55 / 50","40+",400,0.375314861,0.361271676,0.072254335,0.11,0.1525,115.23099624434515,"sa3018514"
"Jose Rodriguez","MIN","RF","A","18.1361111",,30,"20 / 40","20 / 55","45 / 60","40 / 40","35+",209,0.325358851,0.411764705,0.14973262,0.086124401,0.196172248,91.13040230624223,"sa3018555"
"Marvin Alcantara","BOS","SS","A","18.7416666",,9,"25 / 55","20 / 45","30 / 45","55 / 55","45",259,0.324324324,0.290178571,0.0625,0.115830115,0.239382239,74.73093458669888,"sa3018558"
"Oswaldo Osorio","LAD","SS","A","18.2972222",,37,"20 / 40","20 / 45","40 / 50","50 / 60","40",201,0.393034825,0.445121951,0.18292683,0.144278606,0.268656716,113.62330950019121,"sa3018560"
"Echedry Vargas","TEX","SS","A","18.4222222",,24,"20 / 40","20 / 40","40 / 45","55 / 55","40",224,0.388392857,0.567839195,0.251256281,0.09375,0.245535714,131.09704339475527,"sa3018565"
"Jefferson Rojas","CHC","SS","A+","18.2611111",,11,"25 / 50","20 / 50","40 / 50","45 / 45","45",310,0.341935483,0.4,0.134545455,0.074193548,0.2,112.72446808351462,"sa3018571"
"Roni Cabrera","KCR","LF","CPX","17.9972222",,35,"20 / 50","25 / 50","40 / 50","55 / 50","35+",139,0.410071942,0.504424778,0.21238938,0.143884892,0.187050359,140.30193679774408,"sa3018575"
