Name,Org,Pos,Current Level,Age,Top 100,Org Rk,Hit,Game,Raw,Spd,FV,PA,OBP,SLG,ISO,BB%,K%,wRC+,playerId
"Jhonkensy Noel","CLE","1B","MLB","23.025",,35,"30 / 40","50 / 60","70 / 80","30 / 20","35+",306,0.349673202,0.560714285,0.271428571,0.062091503,0.228758169,132.21712504038948,"24257"
"Ceddanne Rafaela","BOS","CF","MLB","23.85",54,3,"30 / 40","35 / 45","40 / 45","70 / 70","50",69,0.318840579,0.507936507,0.238095238,0.057971014,0.188405797,115.09511367530997,"24262"
"Addison Barger","TOR","3B","MLB","24.7",,4,"40 / 40","50 / 60","60 / 60","50 / 50","45",272,0.403703703,0.477477477,0.202702703,0.161764705,0.194852941,135.07993597741353,"24598"
"Andy Pages","LAD","RF","MLB","23.6277777",68,4,"30 / 40","50 / 55","45 / 50","40 / 40","50",135,0.444444444,0.711864406,0.338983051,0.088888888,0.192592592,185.6994981677991,"24816"
"Austin Shenton","TBR","1B","MLB","26.5055555",,40,"30 / 35","50 / 50","60 / 60","30 / 30","35+",405,0.345679012,0.467236467,0.216524217,0.120987654,0.306172839,111.15083919992804,"25425"
"Greg Jones","COL","CF","MLB","26.3805555",,37,"20 / 20","30 / 40","55 / 55","80 / 80","35+",442,0.344671201,0.451530612,0.18622449,0.095022624,0.36199095,99.45502904229889,"25448"
"Logan Driscoll","TBR","C","MLB","26.725",,46,"40 / 45","35 / 40","50 / 50","30 / 30","35+",311,0.356913183,0.456521739,0.173913044,0.093247588,0.205787781,111.90432021994748,"25475"
"Joey Ortiz","MIL","2B","MLB","26.0277777",42,4,"50 / 60","40 / 45","45 / 45","55 / 55","50",46,0.326086956,0.435897435,0.23076923,0.152173913,0.217391304,104.49663257719118,"25493"
"Kyle McCann","OAK","1B","MLB","26.6444444",,27,"30 / 30","45 / 45","60 / 60","30 / 30","35+",32,0.375,0.5,0.26923077,0.15625,0.40625,135.2007798828391,"25575"
"Marco Luciano","SFG","RF","MLB","22.7916666",,9,"30 / 30","30 / 60","70 / 70","45 / 40","40+",439,0.378132118,0.386111111,0.138888889,0.170842824,0.277904328,101.10545247451715,"25616"
"Bryan Ramos","CHW","3B","MLB","22.3666666",55,3,"35 / 45","45 / 55","55 / 60","55 / 55","50",392,0.320413436,0.382608695,0.139130435,0.081632653,0.224489795,90.93174609681215,"25621"
"Drew Millas","WSN","C","MLB","26.525",,7,"35 / 45","30 / 40","45 / 45","55 / 50","45",264,0.348484848,0.491803278,0.192622951,0.071969696,0.15530303,115.78509827814062,"25643"
"Grant McCray","SFG","CF","MLB","23.6305555",,8,"20 / 30","35 / 45","45 / 55","60 / 60","40+",437,0.33180778,0.4375,0.197916667,0.112128146,0.28375286,105.41108750321605,"25690"
"Pedro Pages","STL","C","MLB","25.8527777",,16,"40 / 40","40 / 40","45 / 45","20 / 20","40",54,0.388888888,0.465116279,0.23255814,0.166666666,0.222222222,130.63790953556204,"25782"
"Orelvis Martinez","TOR","3B","MLB","22.6805555",71,2,"40 / 45","50 / 60","60 / 60","40 / 40","50",339,0.344213649,0.508417508,0.245791246,0.088495575,0.233038348,117.06850923845195,"25967"
"Kevin Alcantara","CHC","CF","MLB","22.0333333",36,4,"30 / 35","20 / 60","60 / 70","60 / 60","50",493,0.344827586,0.424036281,0.151927438,0.095334685,0.267748478,119.59793860691073,"25971"
"Nasim Nunez","WSN","SS","MLB","23.9333333",,22,"30 / 40","20 / 30","30 / 30","60 / 60","40",35,0.2,0.181818181,0.03030303,0.057142857,0.2,2.485055437113717,"25979"
"Dominic Fletcher","CHW","CF","MLB","26.8944444",,14,"40 / 45","40 / 45","50 / 50","50 / 50","40",180,0.307262569,0.341614906,0.111801242,0.094444444,0.222222222,73.92364011933005,"26149"
"Tyler Fitzgerald","SFG","SS","MLB","26.8583333",,26,"30 / 35","40 / 40","45 / 45","55 / 55","35+",147,0.394557823,0.594827586,0.327586207,0.156462585,0.326530612,144.01754542466188,"26208"
"Darell Hernaiz","OAK","SS","MLB","22.975",,7,"40 / 50","35 / 45","45 / 55","50 / 45","40+",215,0.36744186,0.448453608,0.12371134,0.074418604,0.144186046,107.1213266326788,"26224"
"Oliver Dunn","MIL","2B","MLB","26.8944444",,18,"40 / 40","45 / 50","55 / 55","40 / 40","40",80,0.4,0.5,0.205882353,0.15,0.325,140.18019308496034,"26295"
"Michael Busch","CHC","1B","MLB","26.7083333",74,7,"45 / 50","55 / 60","60 / 60","45 / 45","50",53,0.339622641,0.54347826,0.282608695,0.075471698,0.245283018,129.07891975513868,"26319"
"Kameron Misner","TBR","CF","MLB","26.5444444",,28,"30 / 30","45 / 50","60 / 60","55 / 55","40",534,0.36142322,0.44345898,0.195121952,0.142322097,0.29400749,111.60593167706742,"26374"
"Davis Wendzel","TEX","3B","AAA","27.1694444",,32,"50 / 55","40 / 40","50 / 50","40 / 40","35+",369,0.363143631,0.426332288,0.147335423,0.097560975,0.170731707,104.76006188800682,"26469"
"Spencer Horwitz","TOR","1B","MLB","26.6944444",,19,"50 / 50","45 / 50","45 / 45","40 / 40","40",306,0.424836601,0.456349206,0.154761905,0.166666666,0.16993464,138.49970003805362,"26477"
"Noelvi Marte","CIN","3B","MLB","22.7722222",57,2,"40 / 50","45 / 55","60 / 60","40 / 40","50",63,0.174603174,0.206349206,0.031746032,0,0.285714285,-9.209263625299153,"26517"
"Angel Martinez","CLE","SS","MLB","22.5055555",,8,"40 / 50","30 / 40","40 / 45","55 / 55","45",287,0.361403508,0.479838709,0.197580645,0.101045296,0.163763066,118.63858823940139,"26540"
"Luisangel Acuna","NYM","CF","MLB","22.3666666",,6,"30 / 40","30 / 45","50 / 55","60 / 60","45",597,0.302521008,0.354954954,0.095495495,0.056951423,0.165829145,70.69887737062191,"26548"
"Jonatan Clase","SEA","CF","MLB","22.1694444",,14,"30 / 35","40 / 45","45 / 50","80 / 80","40",455,0.341409691,0.435768261,0.168765743,0.107692307,0.263736263,95.98858222713358,"26599"
"Austin Martin","MIN","LF","MLB","25.3361111",,9,"50 / 60","30 / 30","45 / 45","50 / 50","45",158,0.443037974,0.352941176,0.067226891,0.196202531,0.139240506,125.38963183025173,"27462"
"Dillon Dingler","DET","C","MLB","25.8527777",,10,"30 / 30","30 / 40","50 / 50","45 / 45","40+",328,0.37804878,0.545774647,0.242957746,0.103658536,0.210365853,136.74850879001585,"27464"
"Masyn Winn","STL","SS","MLB","22.3416666",23,1,"45 / 60","35 / 50","40 / 50","60 / 60","55",50,0.32,0.318181818,0.090909091,0.1,0.34,77.73991763062709,"27479"
"Justin Foscue","TEX","2B","MLB","25.3944444",,5,"55 / 60","30 / 35","45 / 45","30 / 30","45",294,0.408163265,0.481171548,0.20083682,0.153061224,0.180272108,129.60450161488953,"27501"
"Nick Yorke","BOS","2B","MLB","22.3111111",,13,"45 / 55","40 / 45","50 / 50","40 / 40","45",567,0.378091872,0.43319838,0.139676113,0.111111111,0.19047619,121.59257866467804,"27504"
"David Hamilton","BOS","SS","MLB","26.8194444",,11,"45 / 50","30 / 30","40 / 40","70 / 70","45",60,0.183333333,0.280701754,0.140350877,0.05,0.283333333,15.637398951741565,"27531"
"Austin Wells","NYY","C","MLB","25.0333333",51,2,"40 / 50","45 / 55","50 / 55","30 / 30","50",46,0.391304347,0.55,0.25,0.130434782,0.347826086,150.42950332608203,"27562"
"Jacob Hurtubise","CIN","LF","MLB","26.6194444",,34,"60 / 60","30 / 30","30 / 30","70 / 70","35+",284,0.387096774,0.360515021,0.090128755,0.123239436,0.179577464,106.12744935024622,"27599"
"Nick Loftin","KCR","2B","MLB","25.8305555",,4,"55 / 60","30 / 40","45 / 45","55 / 55","40+",304,0.414473684,0.468503937,0.161417323,0.148026315,0.151315789,136.73599522740406,"27630"
"Drew Romo","COL","C","MLB","22.9027777",,22,"45 / 50","30 / 30","30 / 35","40 / 40","40",396,0.334177215,0.494535519,0.202185793,0.045454545,0.181818181,102.71995918999285,"27763"
"Pete Crow-Armstrong","CHC","CF","MLB","22.3305555",20,1,"30 / 40","35 / 50","50 / 55","60 / 60","55",148,0.277027027,0.45323741,0.223021583,0.04054054,0.277027027,82.37916616159147,"27769"
"Pedro Leon","HOU","CF","MLB","26.1555555",,33,"35 / 40","45 / 45","55 / 55","55 / 55","35+",559,0.368705035,0.51417004,0.21659919,0.078711985,0.275491949,118.99832707038681,"27781"
"Tyler Gentry","KCR","RF","MLB","25.4805555",,19,"40 / 45","35 / 45","50 / 50","50 / 50","40",508,0.333333333,0.417410714,0.171875,0.106299212,0.301181102,96.95862673942763,"27784"
"Evan Carter","TEX","LF","MLB","21.9027777",13,2,"55 / 60","40 / 45","40 / 45","70 / 70","55",61,0.344262295,0.396226415,0.132075472,0.081967213,0.213114754,101.3734480189798,"27790"
"Matt Mervis","CHC","1B","MLB","26.2722222",,45,"30 / 30","50 / 50","65 / 65","30 / 30","35+",392,0.336734693,0.427299703,0.18694362,0.112244897,0.290816326,99.89439600431183,"27845"
"Thomas Saggese","STL","SS","MLB","22.2861111",,7,"45 / 55","35 / 45","45 / 50","45 / 40","40+",583,0.317869415,0.436672967,0.179584121,0.061749571,0.224699828,94.61554046187696,"27883"
"Colt Keith","DET","2B","MLB","22.9444444",50,3,"40 / 50","45 / 60","70 / 70","30 / 30","50",59,0.288135593,0.37037037,0.12962963,0.06779661,0.169491525,73.69141632477093,"27899"
"Adael Amador","COL","2B","MLB","21.2861111",112,2,"55 / 70","30 / 40","40 / 40","50 / 40","50",480,0.341719077,0.369727047,0.141439206,0.1375,0.191666666,108.89560487702009,"27962"
"Jasson Dominguez","NYY","CF","MLB","21.4638888",58,3,"30 / 40","55 / 60","60 / 60","60 / 50","50",250,0.376,0.504424778,0.190265486,0.088,0.2,134.55101912375468,"28080"
"Junior Caminero","TBR","3B","MLB","21.0527777",8,1,"35 / 50","50 / 65","70 / 80","45 / 40","60",285,0.333333333,0.511538461,0.238461538,0.077192982,0.196491228,116.06229569635524,"28163"
"Javier Sanoja","MIA","CF","MLB","21.8916666",,9,"50 / 60","20 / 30","30 / 30","60 / 60","40+",573,0.342105263,0.412109375,0.12890625,0.083769633,0.064572425,99.35557595722888,"28253"
"Coby Mayo","BAL","RF","MLB","22.6222222",21,3,"35 / 45","55 / 70","70 / 70","50 / 35","55",464,0.381465517,0.588235294,0.286764706,0.103448275,0.245689655,148.47872950359906,"28312"
"Jackson Chourio","MIL","CF","MLB","20.3694444",5,1,"40 / 50","50 / 60","60 / 70","70 / 70","65",67,0.373134328,0.403225806,0.080645161,0.074626865,0.19402985,112.401729357406,"28806"
"Blake Dunn","CIN","CF","MLB","25.8861111",,15,"35 / 40","30 / 40","50 / 50","60 / 60","40",430,0.343601895,0.360655737,0.114754098,0.109302325,0.26744186,89.47996427616116,"29487"
"Jackson Merrill","SDP","SS","MLB","21.2638888",6,1,"55 / 70","35 / 45","50 / 55","50 / 50","60",45,0.377777777,0.547619047,0.214285714,0.066666666,0.066666666,146.10472336224274,"29490"
"James Wood","WSN","CF","MLB","21.8527777",3,1,"30 / 40","55 / 80","70 / 80","60 / 50","65",288,0.472222222,0.615384615,0.260683761,0.177083333,0.190972222,184.5635976811911,"29518"
"Ryan Bliss","SEA","2B","MLB","24.6138888",,13,"30 / 35","40 / 45","45 / 45","60 / 60","40",471,0.376595744,0.459595959,0.184343434,0.133757961,0.229299363,112.16621401291549,"29547"
"Adrian Del Castillo","ARI","C","MLB","24.825",,36,"45 / 50","35 / 40","40 / 40","30 / 30","35+",483,0.397515527,0.6,0.290476191,0.118012422,0.169772256,143.26775257106064,"29554"
"Trey Sweeney","LAD","SS","MLB","24.25",,26,"40 / 50","40 / 45","55 / 55","40 / 40","40",510,0.347058823,0.452328159,0.184035477,0.101960784,0.262745098,99.8285296367095,"29575"
"Ben Rice","NYY","DH","MLB","25.4222222",,32,"40 / 50","40 / 50","50 / 50","40 / 40","35+",376,0.4,0.554455445,0.283828383,0.164893617,0.204787234,159.2915147246932,"29576"
"Colton Cowser","BAL","LF","MLB","24.3444444",,6,"40 / 40","40 / 55","60 / 60","55 / 55","45+",55,0.418181818,0.717391304,0.413043478,0.127272727,0.309090909,193.53289520267685,"29591"
"Connor Norby","BAL","LF","MLB","24.1277777",,19,"35 / 45","45 / 50","45 / 50","50 / 50","40",472,0.379237288,0.495098039,0.203431373,0.118644067,0.283898305,128.2048017082358,"29592"
"Justyn-Henry Malloy","DET","3B","MLB","24.4305555",,11,"30 / 40","45 / 50","60 / 60","40 / 40","40+",292,0.390410958,0.457627118,0.199152542,0.167808219,0.270547945,126.0984375016615,"29606"
"Joey Loperfido","HOU","CF","MLB","25.2027777",,3,"30 / 35","45 / 55","60 / 60","60 / 60","45",230,0.386956521,0.571428571,0.280612245,0.12173913,0.286956521,135.50638825250647,"29630"
"Will Wagner","HOU","3B","MLB","25.9861111",,26,"50 / 55","35 / 35","40 / 40","45 / 45","35+",388,0.42118863,0.423566878,0.117834394,0.162371134,0.113402061,122.89120705732016,"29634"
"Hunter Goodman","COL","C","MLB","24.7944444",,4,"30 / 35","45 / 60","70 / 70","30 / 30","45+",178,0.342696629,0.575949367,0.310126583,0.084269662,0.252808988,124.27613047332619,"29715"
"Brett Harris","OAK","3B","MLB","26.0833333",,22,"40 / 45","30 / 40","45 / 45","30 / 30","40",339,0.380530973,0.427586206,0.148275862,0.123893805,0.203539823,108.28148739942041,"29788"
"Kyle Manzardo","CLE","1B","MLB","24.0166666",,5,"55 / 60","40 / 45","45 / 45","40 / 40","45",388,0.402061855,0.54313099,0.268370607,0.162371134,0.190721649,143.57954851593263,"29794"
"Darren Baker","WSN","2B","MLB","25.4527777",,20,"55 / 60","20 / 35","30 / 40","50 / 50","40",497,0.348178137,0.339285714,0.053571429,0.088531187,0.191146881,84.6755100403134,"29912"
"Tyler Black","MIL","1B","MLB","23.9944444",,10,"50 / 50","30 / 40","45 / 45","60 / 60","40+",500,0.372,0.414285714,0.157142857,0.13,0.192,110.34712784272534,"29949"
"Jordan Lawlar","ARI","SS","MLB","22.0194444",7,1,"35 / 40","45 / 60","55 / 60","70 / 70","60",125,0.403225806,0.470588235,0.176470588,0.136,0.232,127.35762710723743,"29976"
"Heston Kjerstad","BAL","RF","MLB","25.45",26,4,"35 / 45","55 / 70","70 / 70","50 / 50","55",331,0.384848484,0.532142857,0.235714286,0.108761329,0.241691842,138.00302714255417,"31166"
"Victor Scott II","STL","CF","MLB","23.45",87,2,"45 / 50","30 / 30","30 / 30","80 / 80","50",409,0.306930693,0.309859154,0.087323943,0.100244498,0.156479217,65.27618924390232,"31349"
"Graham Pauley","SDP","3B","MLB","23.8333333",,13,"45 / 50","50 / 55","50 / 50","40 / 40","40",524,0.339694656,0.399103139,0.163677131,0.124045801,0.211832061,97.8695152706432,"31363"
"Tyler Locklear","SEA","1B","MLB","23.6666666",,15,"30 / 45","30 / 55","65 / 65","30 / 30","40",533,0.381578947,0.473214285,0.198660714,0.118198874,0.251407129,125.47112901948658,"31396"
"Jordan Beck","COL","LF","MLB","23.2638888",,11,"30 / 40","35 / 55","55 / 60","50 / 50","40+",230,0.4,0.537313432,0.213930348,0.113043478,0.252173913,135.7753229104276,"31431"
"Jace Jung","DET","3B","MLB","23.8055555",52,4,"30 / 40","50 / 60","60 / 60","30 / 30","50",458,0.382932166,0.460916442,0.199460917,0.163755458,0.218340611,122.75208520383589,"31437"
"Wade Meckler","SFG","LF","MLB","24.2583333",,21,"50 / 60","30 / 35","30 / 35","50 / 50","40",419,0.372315035,0.436314363,0.146341464,0.114558472,0.157517899,112.81497005458422,"31490"
"Zach Dezenzo","HOU","3B","MLB","24.2027777",,6,"30 / 30","50 / 55","70 / 70","40 / 40","40+",226,0.384955752,0.492385786,0.192893401,0.115044247,0.225663716,131.35795335230438,"31562"
"Trey Lipscomb","WSN","3B","MLB","24.1111111",,26,"30 / 45","30 / 40","45 / 50","50 / 50","35+",319,0.364779874,0.417241379,0.113793104,0.084639498,0.178683385,108.43339638008105,"31567"
"Brooks Lee","MIN","SS","MLB","23.4444444",49,3,"45 / 50","40 / 50","55 / 55","40 / 40","50",193,0.383419689,0.578651685,0.247191011,0.077720207,0.134715025,151.1342808670018,"31595"
"Nacho Alvarez Jr.","ATL","3B","MLB","21.2861111",,5,"45 / 60","30 / 35","40 / 40","30 / 30","45",514,0.391050583,0.397701149,0.114942529,0.13618677,0.177042801,122.4680969616085,"31765"
"Jackson Holliday","BAL","2B","MLB","20.6388888",1,1,"40 / 55","25 / 60","45 / 60","60 / 60","70",394,0.421319796,0.495176848,0.218649517,0.197969543,0.233502538,143.16033499777387,"31781"
"Nolan Schanuel","LAA","1B","MLB","22.4444444",,2,"55 / 60","30 / 40","40 / 40","40 / 40","45",54,0.333333333,0.416666666,0.166666666,0.111111111,0.092592592,102.12840019501651,"33189"
"Jacob Wilson","OAK","SS","MLB","22.3166666",86,2,"60 / 70","20 / 30","30 / 35","55 / 55","50",243,0.473251028,0.660714285,0.227678571,0.061728395,0.065843621,198.92332724904873,"33266"
"Wyatt Langford","TEX","LF","MLB","22.6916666",2,1,"40 / 55","35 / 70","70 / 70","70 / 70","65",82,0.402439024,0.643835616,0.301369863,0.085365853,0.207317073,172.0257187792262,"33333"
"Dylan Crews","WSN","CF","MLB","22.4111111",10,2,"40 / 50","45 / 60","60 / 60","60 / 60","60",487,0.337448559,0.44055944,0.179487179,0.082135523,0.213552361,111.03357396859488,"33541"
"Matthew Lugo","BOS","LF","AAA","23.2083333",,38,"30 / 35","40 / 50","50 / 55","55 / 55","35+",325,0.372670807,0.568904593,0.282685512,0.098461538,0.236923076,154.55648674364343,"sa1169598"
"Cam Devanney","KCR","SS","AAA","27.2805555",,30,"35 / 35","35 / 40","50 / 50","50 / 50","35+",550,0.332723948,0.439175257,0.187628866,0.089090909,0.26,100.37798779073216,"sa1170010"
"Yunior Severino","MIN","3B","AAA","24.8083333",,40,"30 / 30","50 / 50","60 / 60","50 / 50","35+",581,0.335628227,0.422619047,0.174603174,0.117039586,0.278829604,97.055620760327,"sa3003185"
"Tirso Ornelas","SDP","LF","AAA","24.3694444",,12,"40 / 45","40 / 45","60 / 60","45 / 45","40",556,0.363309352,0.491869918,0.197154471,0.095323741,0.160071942,110.93050363333388,"sa3004048"
"Carlos D. Rodriguez","MIL","CF","AAA","23.6305555",,34,"55 / 55","20 / 20","30 / 30","60 / 60","35+",514,0.37159533,0.378619153,0.08908686,0.116731517,0.10311284,120.05391509474602,"sa3005478"
"Jorbit Vivas","NYY","2B","AAA","23.375",,10,"50 / 55","30 / 40","35 / 35","45 / 45","45",486,0.352697095,0.365239294,0.141057934,0.137860082,0.176954732,95.82928024209473,"sa3005511"
"Julio Carreras","COL","SS","AAA","24.5333333",,23,"30 / 40","20 / 20","30 / 30","60 / 60","40",378,0.29032258,0.349854227,0.113702624,0.066137566,0.293650793,59.81538611542359,"sa3005598"
"Heriberto Hernandez","TBR","LF","AAA","24.6055555",,30,"30 / 35","45 / 55","60 / 60","30 / 30","40",428,0.343457943,0.495821727,0.261838441,0.130841121,0.273364485,132.88554371435475,"sa3005630"
"Brandon Valenzuela","SDP","C","AAA","23.8111111",,6,"30 / 40","30 / 40","45 / 45","30 / 30","40+",437,0.311926605,0.3515625,0.119791667,0.100686498,0.231121281,85.185494964136,"sa3005729"
"Diego Hernandez","KCR","CF","AA","23.675",,28,"30 / 35","20 / 25","30 / 35","60 / 60","40",409,0.271820448,0.34828496,0.10817942,0.041564792,0.242053789,72.44082479846779,"sa3005759"
"Pablo Aliendo","CHC","C","AA","23.1527777",,22,"30 / 35","30 / 45","50 / 55","40 / 40","40",246,0.337398373,0.457547169,0.212264151,0.097560975,0.345528455,133.57370967221598,"sa3006220"
"George Valera","CLE","RF","AAA","23.6972222",,18,"30 / 30","45 / 55","55 / 60","45 / 45","40",374,0.336898395,0.452012383,0.204334365,0.120320855,0.270053475,103.51349846112998,"sa3006872"
"Wilderd Patino","ARI","CF","","23.0166666",,35,"30 / 30","30 / 40","50 / 50","60 / 60","35+",338,0.307462686,0.315436241,0.090604027,0.085798816,0.346153846,79.55264187314684,"sa3007874"
"Brennen Davis","CHC","RF","AAA","24.7277777",,26,"30 / 30","40 / 55","60 / 60","40 / 40","40",229,0.379912663,0.478021978,0.247252748,0.135371179,0.227074235,129.0071845911031,"sa3007876"
"Will Banfield","MIA","C","AAA","24.6833333",,12,"30 / 30","30 / 40","40 / 45","45 / 45","40",389,0.305912596,0.383098591,0.129577465,0.06940874,0.272493573,77.95445808129179,"sa3007973"
"Ronny Simon","TBR","2B","AAA","24.2694444",,19,"40 / 50","30 / 40","50 / 50","60 / 60","40",557,0.347197106,0.413793103,0.137931035,0.087971274,0.195691202,100.28440783309115,"sa3008365"
"Diego Cartaya","LAD","C","AAA","22.8805555",111,8,"30 / 35","40 / 55","50 / 60","40 / 30","50",400,0.3225,0.363372093,0.142441861,0.1175,0.2825,84.74206252264734,"sa3008742"
"Antonio Gomez","NYY","C","A+","22.6972222",,26,"20 / 20","30 / 30","50 / 50","30 / 30","40",222,0.328767123,0.418848167,0.178010471,0.108108108,0.256756756,111.40577371459412,"sa3008746"
"Eduardo Garcia","MIL","SS","A+","22.0388888",,35,"20 / 20","40 / 45","45 / 55","40 / 40","35+",299,0.307692307,0.394052044,0.148698885,0.033444816,0.307692307,100.81462285340997,"sa3008751"
"Victor Bericoto","SFG","1B","AA","22.6416666",,28,"30 / 45","35 / 55","55 / 60","40 / 40","35+",487,0.305954825,0.380530973,0.121681416,0.061601642,0.238193018,96.20766909323346,"sa3008767"
"Dayan Frias","CLE","SS","AA","22.0805555",,20,"30 / 45","30 / 40","40 / 45","40 / 40","40",434,0.302540415,0.306666666,0.101333333,0.112903225,0.241935483,80.04292762813441,"sa3008768"
"Alex De Jesus","TOR","3B","AA","22.3388888",,26,"35 / 40","45 / 55","55 / 60","40 / 40","35+",425,0.327830188,0.376623376,0.116883117,0.082352941,0.28,104.77933104266155,"sa3008842"
"Jose Ramos","LAD","RF","AA","23.5638888",,33,"30 / 40","45 / 50","50 / 55","45 / 45","40",529,0.313799621,0.393939393,0.168831168,0.11342155,0.34026465,99.06558898895845,"sa3008845"
"Alexander Vargas","NYY","SS","AA","22.7361111",,36,"20 / 30","30 / 30","30 / 40","60 / 60","35+",276,0.29347826,0.375,0.125,0.050724637,0.239130434,90.03217759796466,"sa3008851"
"J.J. D'Orazio","ARI","C","AA","22.5722222",,40,"30 / 40","30 / 40","40 / 50","30 / 30","35+",290,0.290657439,0.325670498,0.103448276,0.08275862,0.217241379,75.89450807247091,"sa3008876"
"Rubel Cespedes","MIN","3B","A+","23.9027777",,14,"30 / 40","35 / 50","50 / 55","40 / 40","40+",471,0.340425531,0.422535211,0.145539906,0.082802547,0.201698513,119.19546646729445,"sa3008953"
"Agustin Ramirez","NYY","C","AAA","22.8722222",,13,"30 / 40","40 / 50","55 / 60","30 / 30","40+",562,0.354092526,0.480572597,0.216768917,0.110320284,0.192170818,127.46342419823297,"sa3009276"
"Eddinson Paulino","BOS","3B","AA","22.0611111",,24,"35 / 45","30 / 50","45 / 55","40 / 40","40",318,0.330188679,0.365248226,0.113475177,0.094339622,0.22327044,101.74027438044988,"sa3009538"
"Yohendrick Pinango","CHC","LF","AA","22.2138888",,46,"30 / 40","35 / 50","50 / 50","40 / 40","35+",477,0.329140461,0.386091127,0.148681056,0.113207547,0.186582809,109.76950614908694,"sa3009539"
"Juan Brito","CLE","3B","AAA","22.8333333",,7,"50 / 60","30 / 40","40 / 45","35 / 35","45",673,0.363636363,0.438162544,0.183745583,0.136701337,0.160475482,111.28531154874909,"sa3009808"
"Kenedy Corona","HOU","CF","AAA","24.3416666",,15,"30 / 35","35 / 40","50 / 50","60 / 60","40",413,0.317961165,0.289325842,0.073033708,0.101694915,0.234866828,74.56007462091712,"sa3009845"
