Name,Org,Pos,Current Level,Age,Top 100,Org Rk,FB,SL,CB,CH,CMD,FV,IP,K%,BB%,GB%,ERA,xFIP,playerId
"Dakota Hudson","STL","RHP","AAA","22",0,13,"55 / 55","","45 / 50","40 / 45","40 / 45","45",121.1,0.17953668,0.08494208,0.597260273,2.447802338892684,4.378478387306195,"19206"
"Mitch White","LAD","RHP","","23",0,7,"60 / 60","","60 / 60","40 / 45","45 / 55","45",105.1,0.19130435,0.07391304,0.47368421,4.528481231326392,4.002540979005737,"19225"
"Cole Irvin","PHI","LHP","","24",0,24,"40 / 40","45 / 50","50 / 50","40 / 45","45 / 55","40",163,0.20433437,0.05417957,0.463519313,2.5398770907129165,3.561624217530162,"19244"
"Seranthony Dominguez","PHI","RHP","MLB","23",0,11,"65 / 65","55 / 60","40 / 40","40 / 45","40 / 45","45",21.1,0.325,0.0625,0.488888888,1.687499478226689,2.625963931399406,"19249"
"Gerson Bautista","NYM","RHP","AAA","22",0,15,"70 / 70","45 / 50","","50 / 55","30 / 40","40",54.2,0.2972973,0.08494208,0.285714285,5.268292192757565,3.6648335949638366,"19256"
"Thomas Hatch","CHC","RHP","MLB","23",0,12,"55 / 55","50 / 50","","50 / 55","40 / 45","40",143.2,0.19467554,0.1014975,0.4225,3.8213459782325394,4.610518477307984,"19264"
"Taylor Widener","ARI","RHP","","23",0,9,"60 / 60","55 / 60","","45 / 50","40 / 45","40",138.1,0.31654676,0.07913669,0.363914373,2.732529919541698,3.128641208541954,"19266"
"Justin Dunn","NYM","RHP","AAA","22",0,5,"55 / 55","55 / 60","45 / 45","40 / 50","40 / 50","45",135.1,0.27083333,0.09027778,0.431034482,3.5911331398924706,3.3567627268439657,"19268"
"T.J. Zeuch","TOR","RHP","AAA","22",0,7,"60 / 60","40 / 45","50 / 55","40 / 45","40 / 50","45",156.1,0.16153846,0.06153846,0.567901234,3.16631140365475,3.7827116698121457,"19269"
"Vladimir Gutierrez","CIN","RHP","AAA","22",0,12,"55 / 55","","50 / 55","40 / 45","50 / 55","45",147,0.23237179,0.06089744,0.447115384,4.346938775510204,3.630174835685159,"19278"
"Zac Gallen","MIA","RHP","MLB","22",0,19,"50 / 50","","50 / 50","45 / 50","50 / 55","40",137.2,0.22311396,0.08988764,0.383495145,4.7070215526459025,4.695867815360879,"19291"
"Cal Quantrill","SDP","RHP","","23",0,9,"50 / 50","40 / 45","45 / 50","55 / 60","40 / 50","50",151,0.1872214,0.0653789,0.438155136,4.947019867549669,4.203835454089752,"19312"
"Eric Lauer","SDP","LHP","MLB","22",0,26,"50 / 50","55 / 55","40 / 45","45 / 50","45 / 50","40",35,0.25899281,0.08633094,0.448275862,2.3142857142857145,3.891293427383893,"19316"
"Joey Lucchesi","SDP","LHP","AAA","24",0,7,"50 / 50","50 / 50","50 / 50","55 / 60","50 / 60","50",18.1,0.22666667,0.12,0.531914893,4.418180228541292,4.788194321591429,"19320"
"Matt Festa","SEA","RHP","MLB","24",0,8,"55 / 55","50 / 50","50 / 50","55 / 55","45 / 50","40",49,0.32211538,0.05769231,0.459677419,2.7551020408163267,2.668576500306324,"19330"
"Richard Lovelady","KCR","LHP","MLB","22",0,8,"60 / 60","","50 / 55","45 / 50","50 / 55","40",76.1,0.24333333,0.07333333,0.502538071,2.4759826435972547,3.952470898170576,"19337"
"A.J. Puk","OAK","LHP","MLB","22",30,1,"60 / 65","60 / 60","55 / 60","55 / 60","45 / 50","55",10.2,0.15909091,0.13636364,0.451612903,3.374998994171919,5.894717607295243,"19343"
"Daulton Jefferies","OAK","RHP","AAA","22",0,12,"55 / 55","","45 / 50","55 / 60","50 / 60","45",2,0.71428571,0,0,0,-0.26406405419111234,"19345"
"Cody Sedlock","BAL","RHP","","22",0,8,"45 / 50","60 / 60","55 / 60","50 / 55","40 / 45","40",37,0.17073171,0.1097561,0.459459459,5.108108108108108,4.765969221161546,"19357"
"Corbin Burnes","MIL","RHP","MLB","23",35,2,"55 / 55","50 / 55","50 / 55","45 / 50","50 / 60","55",82.2,0.23333333,0.08888889,0.469827586,5.008065132395237,4.336745428859811,"19361"
"Keegan Akin","BAL","LHP","MLB","22",0,19,"50 / 50","45 / 50","","55 / 60","45 / 50","40",138.2,0.24826389,0.10069444,0.315068493,3.245192545758214,4.002802348510447,"19362"
"Walker Buehler","LAD","RHP","MLB","23",27,1,"70 / 70","55 / 55","55 / 60","45 / 50","45 / 50","55",20,0.35,0.075,0.636363636,1.8,2.752698311209679,"19374"
"Dane Dunning","CHW","RHP","MLB","22",0,7,"55 / 55","55 / 60","","50 / 55","45 / 50","50",95.1,0.25806452,0.07444169,0.516,3.1153847192679156,3.1148070701975645,"19409"
"Shane Bieber","CLE","RHP","MLB","22",0,5,"50 / 50","45 / 50","55 / 60","45 / 50","55 / 70","45",79.2,0.25838926,0.02348993,0.516746411,1.4686191530989545,2.6110384631082737,"19427"
"Shaun Anderson","SFG","RHP","","23",0,15,"50 / 55","50 / 55","","45 / 50","45 / 55","40",141.1,0.21416526,0.05564924,0.462102689,3.6933963593319716,3.6351359301145045,"19453"
"Kyle Funkhouser","DET","RHP","","24",0,12,"60 / 60","55 / 60","","50 / 55","40 / 50","45",98.1,0.22716628,0.11943794,0.437037037,4.210169211657235,4.103723905141091,"19456"
"Jorge Alcala","HOU","RHP","MLB","22",0,14,"80 / 80","40 / 45","","40 / 45","40 / 45","40",99.1,0.24470588,0.11529412,0.416666666,3.805368737816652,4.056977600546843,"19459"
"Aaron Civale","CLE","RHP","MLB","22",0,14,"45 / 50","55 / 60","40 / 45","45 / 50","50 / 60","40",106.1,0.17449664,0.04697987,0.470238095,3.8934171141342646,3.6382851869684694,"19479"
"Devin Smeltzer","LAD","LHP","","22",0,22,"45 / 45","45 / 50","55 / 60","55 / 60","45 / 50","40",95.2,0.19761905,0.05,0.365448504,4.515679922674616,4.064341399969004,"19487"
"Zach Jackson","TOR","RHP","AAA","23",0,21,"50 / 55","55 / 60","","45 / 50","30 / 40","40",62,0.2851711,0.19391635,0.328244274,2.467741935483871,4.630693884049693,"19493"
"Mike Shawaryn","BOS","RHP","","23",0,9,"50 / 50","55 / 60","","50 / 55","45 / 50","40",150.1,0.2195122,0.06341463,0.370023419,3.532150895557307,3.800597966343954,"19495"
"Jon Duplantier","ARI","RHP","","23",88,1,"60 / 60","55 / 60","50 / 50","45 / 55","45 / 50","50",74,0.25666667,0.1,0.532608695,2.554054054054054,3.5419768363237383,"19546"
"Adam McCreery","ATL","LHP","","25",0,28,"55 / 60","50 / 60","","","40 / 45","40",57.2,0.2754717,0.13962264,0.583892617,3.5895951778436572,3.5319259149174353,"19550"
"David Bednar","SDP","RHP","MLB","23",0,40,"60 / 60","60 / 60","","50 / 55","30 / 40","40",69.1,0.31893688,0.09634551,0.412121212,2.7259617384369,3.6217746289660124,"19569"
"JoJo Romero","PHI","LHP","MLB","21",0,10,"55 / 55","45 / 50","","55 / 60","45 / 55","45",107,0.22100656,0.0940919,0.521594684,3.785047206540638,3.7318887301975714,"19574"
"Brandon Bailey","HOU","RHP","AA","23",0,18,"50 / 50","40 / 45","55 / 55","55 / 60","45 / 50","40",123.2,0.26915521,0.1021611,0.38585209,2.76549888244029,3.6819416871233503,"19582"
"Forrest Whitley","HOU","RHP","MLB","20",8,1,"70 / 70","55 / 60","60 / 60","55 / 60","45 / 55","60",26.1,0.31481481,0.10185185,0.372881355,3.7594941247256948,3.7080615768754113,"19586"
"Cionel Perez","HOU","LHP","MLB","21",0,6,"55 / 60","40 / 50","50 / 55","40 / 45","40 / 50","45",78.2,0.28,0.08923077,0.464646464,2.0593222502626745,3.168104890854067,"19614"
"Jordan Hicks","STL","RHP","MLB","21",0,11,"60 / 70","45 / 50","","40 / 50","30 / 40","45",7.2,0.26666667,0.03333333,0.55,2.347825113451952,2.74832191916747,"19618"
"Gregory Soto","DET","LHP","MLB","23",0,11,"55 / 60","","60 / 70","40 / 45","40 / 45","45",114.2,0.21928166,0.1342155,0.448275862,4.552325914259833,4.553233326705611,"19677"
"Sixto Sanchez","PHI","RHP","AAA","19",19,1,"70 / 70","45 / 50","50 / 55","55 / 65","45 / 55","60",46.2,0.2393617,0.05851064,0.5234375,2.5071425838860013,3.100650672224175,"19680"
"Jordan Sheffield","LAD","RHP","","22",0,10,"60 / 60","50 / 50","55 / 60","45 / 50","35 / 40","45",37,0.25142857,0.12571429,0.411764705,6.324324324324325,4.651597717968194,"19682"
"Kyle Cody","TEX","RHP","","23",0,10,"60 / 70","60 / 60","","45 / 50","40 / 45","40",5,0.5,0.05555556,0.5,0,1.469710771739483,"19686"
"Dustin May","LAD","RHP","MLB","20",0,9,"55 / 60","","55 / 60","40 / 50","45 / 60","45",132.2,0.22101449,0.05253623,0.551724137,3.3919600590814225,3.59006327748363,"19716"
"Jonathan Loaisiga","NYY","RHP","MLB","23",0,12,"60 / 65","","55 / 60","45 / 50","40 / 50","45",57,0.29613734,0.03433476,0.43624161,2.8421053523172,2.542126206537475,"19753"
"Shohei Ohtani","LAA","RHP","MLB","23",1,1,"80 / 80","55 / 60","50 / 50","","45 / 55","70",2.2,0.25,0.1,0.25,26.99996539954805,7.691288507220815,"19755"
"Anthony Castro","DET","RHP","","22",0,15,"55 / 55","55 / 60","","50 / 55","45 / 50","40",128.1,0.19210054,0.09874327,0.494652406,3.29610407266555,4.2368016833351465,"19789"
"Wil Crowe","WSN","RHP","","23",0,6,"55 / 55","50 / 55","50 / 55","40 / 45","45 / 50","45",116.1,0.19144603,0.09775967,0.45508982,3.4040115543357707,4.114773751100214,"19800"
"Darwinzon Hernandez","BOS","LHP","","21",0,7,"60 / 60","40 / 45","55 / 60","40 / 45","40 / 45","45",108,0.28481013,0.13924051,0.442687747,3.5,3.830345292527367,"19848"
"Griffin Canning","LAA","RHP","MLB","21",0,8,"50 / 50","50 / 50","50 / 50","45 / 55","45 / 55","45",113.1,0.26315789,0.09263158,0.439189189,3.652940910068782,3.772854375898729,"19867"
"Tucker Davidson","ATL","LHP","","21",0,18,"50 / 55","40 / 45","50 / 55","45 / 50","40 / 50","45",118.1,0.192607,0.11284047,0.469387755,4.183098771349357,4.266230210734142,"19871"
"Alex Faedo","DET","RHP","MLB","22",0,13,"50 / 50","55 / 60","","40 / 45","45 / 50","45",122,0.2202381,0.06944444,0.293948126,4.057377049180328,4.011698392644281,"19874"
"Tanner Houck","BOS","RHP","MLB","21",0,3,"60 / 60","55 / 60","50 / 55","40 / 45","40 / 50","45",119,0.21387283,0.11560694,0.492447129,4.235294117647059,3.711156684085101,"19879"
"Alex Lange","CHC","RHP","MLB","22",0,6,"45 / 50","","60 / 70","30 / 45","40 / 45","45",120.1,0.2040404,0.07676768,0.439528023,3.739612346432011,3.870948215919624,"19883"
"Corbin Martin","HOU","RHP","AAA","22",0,8,"55 / 55","55 / 60","","45 / 55","40 / 50","40",122,0.25469729,0.07306889,0.488817891,2.5081967213114753,3.371312089154466,"19884"
"Adonis Medina","PHI","RHP","MLB","21",73,4,"55 / 60","50 / 55","40 / 45","45 / 55","40 / 50","50",111.1,0.26059322,0.07627119,0.501706484,4.122754679366,3.410746158815862,"19903"
"Jose Suarez","LAA","LHP","MLB","20",0,14,"45 / 45","","45 / 50","50 / 60","45 / 55","40",117,0.2800789,0.08678501,0.454545454,3.923076987031415,3.574072251406885,"19911"
"Bryan Hudson","CHC","LHP","MLB","20",0,21,"45 / 50","","45 / 55","40 / 45","30 / 45","40",113,0.15631263,0.11623246,0.548961424,4.699115044247788,4.563487785434829,"19924"
"Tony Santillan","CIN","RHP","MLB","20",0,10,"70 / 70","55 / 60","","40 / 45","40 / 45","45",149,0.21303657,0.06041335,0.42824074,3.0805372282232737,3.5987084745718483,"19926"
"Trevor Stephan","NYY","RHP","MLB","22",0,27,"55 / 60","45 / 50","","40 / 45","40 / 50","40",124.1,0.26768642,0.07265774,0.364779874,3.6916891590635554,3.6433630958937933,"19932"
"Ian Anderson","ATL","RHP","MLB","18",45,6,"55 / 60","","55 / 60","45 / 55","40 / 55","50",119.1,0.28744939,0.09919028,0.460207612,2.4888268819421864,3.161927238101293,"19951"
"Jesus Luzardo","OAK","LHP","MLB","20",70,5,"55 / 55","","50 / 60","50 / 60","45 / 55","50",115.1,0.29032258,0.06666667,0.484429065,2.7312140384484134,3.1565087411601596,"19959"
"Joey Wentz","ATL","LHP","MLB","19",84,10,"45 / 50","","45 / 55","60 / 60","45 / 55","50",67,0.19924812,0.09022556,0.456521739,2.283582089552239,3.8992822298363077,"19962"
"Bryse Wilson","ATL","RHP","MLB","19",0,13,"55 / 60","45 / 50","","45 / 50","45 / 50","45",125.2,0.27186312,0.06844106,0.462006079,3.437665695532799,3.012176356154591,"19990"
"Wyatt Mills","SEA","RHP","MLB","23",0,10,"60 / 60","60 / 60","","","50 / 55","40",56,0.27038627,0.06008584,0.5,3.8571429885163644,3.4245345974212067,"20010"
"Adrian Morejon","SDP","LHP","MLB","19",0,6,"55 / 55","50 / 55","","50 / 60","40 / 55","50",65.1,0.26811594,0.08695652,0.526627218,3.443877102775416,3.8851222809546266,"20039"
"Ronald Bolanos","SDP","RHP","","21",0,31,"55 / 55","50 / 50","55 / 55","50 / 55","45 / 50","40",125,0.21146953,0.08960573,0.428571428,5.112,4.548580409526825,"20041"
"Chris Paddack","SDP","RHP","MLB","20",0,13,"50 / 55","","5 / 55","60 / 70","50 / 60","45",90,0.35294118,0.02352941,0.455445544,2.1,2.3354030395775527,"20099"
"Michel Baez","SDP","RHP","AAA","22",41,4,"55 / 60","","50 / 55","55 / 65","40 / 55","55",105,0.25111111,0.1,0.342960288,3.6857147543771522,4.330017302176036,"20100"
"Nate Pearson","TOR","RHP","MLB","21",76,5,"65 / 70","50 / 55","","50 / 55","35 / 45","50",1.2,0.1,0,0.444444444,10.799978628200861,3.8585528773474533,"20160"
"Kyle Muller","ATL","LHP","","19",0,20,"45 / 55","50 / 55","","45 / 50","40 / 50","40",139.2,0.22552448,0.08041958,0.425925925,3.028639838727334,3.627998996554282,"20167"
"Brendan McKay","TBR","LHP/1B","","22",22,3,"50 / 55","","55 / 60","50 / 55","40 / 50","60",78.1,0.34448161,0.04682274,0.445714285,2.412765702868895,2.1416711400778397,"20186"
"Eli Morgan","CLE","RHP","MLB","21",0,12,"45 / 45","50 / 55","","60 / 70","45 / 55","40",143.1,0.26575809,0.05792164,0.401055408,3.265116394934238,3.104901116536123,"20203"
"Mike Baumann","BAL","RHP","","22",0,18,"50 / 55","55 / 60","40 / 45","40 / 45","40 / 45","40",131.2,0.19739292,0.09869646,0.382113821,3.1443040403963143,4.220197845433647,"20206"
"Yennsy Diaz","TOR","RHP","AAA","21",0,16,"60 / 60","55 / 60","","40 / 45","35 / 45","40",147.1,0.20868114,0.0884808,0.398034398,3.0542987479748875,3.905999589436501,"20218"
"Tyler Ivey","HOU","RHP","AAA","21",0,27,"55 / 60","40 / 45","60 / 60","45 / 50","40 / 45","40",112,0.2967033,0.06373626,0.521582733,2.9732142857142856,2.6890130789715387,"20237"
"Zac Lowther","BAL","LHP","CPX","21",0,10,"50 / 55","","55 / 60","45 / 50","45 / 55","40",124.1,0.3095723,0.07331976,0.374570446,2.1715818884629328,2.915063920722038,"20243"
"Deivi Garcia","NYY","RHP","AAA","18",0,20,"55 / 60","","55 / 60","40 / 45","40 / 45","40",74,0.35472973,0.06756757,0.305732484,2.5540539882233597,2.6627149957502305,"20276"
"Cory Abbott","CHC","RHP","","22",0,15,"45 / 45","50 / 55","45 / 45","40 / 45","45 / 55","40",115,0.28051392,0.08351178,0.420689655,2.504348158376698,3.2013508516979687,"20277"
"David Peterson","NYM","LHP","MLB","22",0,1,"55 / 55","50 / 55","40 / 45","50 / 55","45 / 55","50",128,0.21575985,0.05628518,0.644628099,3.1640628771856876,3.1422106714192752,"20302"
"Brusdar Graterol","MIN","RHP","MLB","19",0,8,"60 / 70","50 / 60","","45 / 55","40 / 50","45",102,0.25536993,0.06682578,0.546125461,2.735294117647059,3.132676913087669,"20367"
"Matt Manning","DET","RHP","MLB","20",0,4,"60 / 60","55 / 60","","40 / 50","30 / 50","50",117.2,0.31557377,0.1045082,0.429104477,3.288951752504566,2.9940326705893123,"20369"
"Andres Munoz","SDP","RHP","MLB","19",0,33,"70 / 80","55 / 60","","","40 / 50","40",24.2,0.30434783,0.14130435,0.52,0.7297296356858903,3.427162017386485,"20373"
"Anthony Kay","NYM","LHP","AAA","23",0,14,"50 / 50","","45 / 50","55 / 60","45 / 50","40",122.2,0.23163842,0.09227872,0.416422287,4.255435135504277,3.9235040890818826,"20387"
"Huascar Ynoa","ATL","RHP","AAA","19",0,27,"55 / 60","","50 / 55","45 / 55","40 / 50","40",116.1,0.25787402,0.10629921,0.447368421,4.564470188442394,3.823238381168121,"20468"
"J.B. Bukauskas","HOU","RHP","AAA","21",0,4,"55 / 60","60 / 60","","40 / 50","40 / 50","50",59,0.29957806,0.10126582,0.525547445,2.1355932160240245,2.933998837874626,"20491"
"Tyler Phillips","TEX","RHP","MLB","20",0,23,"55 / 60","","50 / 55","50 / 60","30 / 45","40",133,0.23917137,0.03013183,0.536,2.6390977443609023,2.7871566220893897,"20629"
"Jordan Holloway","MIA","RHP","","21",0,28,"60 / 60","","50 / 55","40 / 45","30 / 40","40",7.2,0.31034483,0,0.666666666,0,1.6580025073192577,"20631"
"Elvin Rodriguez","DET","RHP","MLB","20",0,17,"45 / 55","","50 / 55","45 / 55","40 / 55","40",113.1,0.2344086,0.0688172,0.362179487,3.3352942673310344,3.5240360362264433,"20962"
"Jhoan Duran","ARI","RHP","MLB","20",0,14,"55 / 60","45 / 50","","45 / 55","30 / 45","40",100.2,0.27058824,0.08941176,0.544747081,3.7549672668626055,3.1807344320568194,"21029"
"Seth Romero","WSN","LHP","","21",0,5,"60 / 60","55 / 60","","45 / 55","40 / 50","45",25.1,0.30909091,0.07272727,0.43548387,3.9078952272183303,3.3977105613833603,"21333"
"Brendon Little","CHC","LHP","MLB","21",0,5,"50 / 50","","55 / 60","40 / 50","40 / 45","45",101.1,0.19823789,0.09471366,0.472131147,5.1513160480356746,3.9973273523918955,"21574"
"Luis Medina","NYY","RHP","MLB","18",0,7,"60 / 65","55 / 60","","45 / 55","35 / 45","50",36,0.25543478,0.25,0.413793103,6.25,6.564631265608801,"21649"
"Edward Cabrera","MIA","RHP","MLB","19",0,12,"45 / 55","45 / 55","","30 / 45","40 / 50","45",100.1,0.21136364,0.09545455,0.436426116,4.215947057575571,4.128201597856324,"21690"
"Luis Oviedo","CLE","RHP","","18",0,17,"55 / 60","45 / 55","45 / 50","45 / 55","30 / 45","40",57,0.29910714,0.07589286,0.492647058,2.210526315789474,2.715695204206727,"21728"
"Mason Thompson","SDP","RHP","MLB","18",0,22,"50 / 60","","40 / 55","50 / 60","40 / 50","40",93,0.22823529,0.08705882,0.406716417,4.935483870967742,3.9228143553259556,"21850"
"Riley Pint","COL","RHP","","20",75,2,"70 / 70","50 / 55","60 / 65","50 / 60","30 / 45","50",8.1,0.2,0.275,0.45,4.320001725197527,6.712404499933086,"21858"
"Alex Speas","TEX","RHP","MLB","20",0,25,"60 / 70","","50 / 60","40 / 45","30 / 45","40",28.2,0.39516129,0.16935484,0.547169811,2.1976741748993702,2.834065260619408,"21859"
"Gregory Santos","SFG","RHP","MLB","18",0,12,"50 / 60","50 / 60","","40 / 50","30 / 50","40",49.2,0.20264317,0.0660793,0.608974358,4.530200878353157,3.425040390514885,"21894"
"Brailyn Marquez","CHC","LHP","","18",0,14,"50 / 55","","45 / 50","30 / 45","40 / 50","40",54.2,0.25877193,0.07017544,0.493150684,3.1280484894498044,3.441162290729868,"21896"
"Camilo Doval","SFG","RHP","MLB","20",0,20,"55 / 60","45 / 50","","","20 / 40","40",53,0.34210526,0.11842105,0.423728813,3.056603773584906,3.2156909924633106,"21992"
"Jose Soriano","LAA","RHP","MLB","19",0,9,"50 / 60","","50 / 55","30 / 50","40 / 55","45",46.1,0.21212121,0.17676768,0.452173913,4.4676263897163215,5.0082172596857895,"22100"
"Hunter Greene","CIN","RHP","MLB","18",42,2,"70 / 80","50 / 55","40 / 45","40 / 60","40 / 60","55",68.1,0.30272109,0.07823129,0.415204678,4.47804911380296,3.125836391678538,"22182"
"Tobias Myers","TBR","RHP","MLB","19",0,14,"55 / 60","","55 / 60","45 / 55","40 / 50","45",119,0.19649805,0.07976654,0.349162011,3.7058823529411766,4.138324941682215,"22191"
"Hans Crouse","TEX","RHP","MLB","19",0,7,"60 / 60","","60 / 70","45 / 55","35 / 45","45",54.2,0.27312775,0.08370044,0.35971223,2.4695120515176696,3.569730357997403,"22192"
"MacKenzie Gore","SDP","LHP","MLB","18",33,3,"55 / 55","45 / 50","50 / 55","50 / 60","45 / 60","55",60.2,0.2835249,0.06896552,0.405063291,4.45054907741764,3.1629650437260466,"22201"
"DL Hall","BAL","LHP","MLB","19",0,4,"55 / 60","","55 / 60","45 / 55","40 / 50","45",94.1,0.25575448,0.10741688,0.425438596,2.0989400424992346,3.8396273485042984,"22207"
"Shane Baz","PIT","RHP","MLB","18",0,6,"55 / 60","","50 / 60","40 / 50","30 / 45","50",52.1,0.24180328,0.11885246,0.590277777,4.47133801418601,4.465035780573141,"22264"
"Matt Sauer","NYY","RHP","AA","19",0,15,"55 / 65","","50 / 55","40 / 50","35 / 45","40",67,0.1590106,0.06360424,0.45410628,3.8955223880597014,4.162715998514375,"22284"
"Brenan Hanifee","BAL","RHP","MLB","19",0,11,"55 / 60","50 / 60","","40 / 45","40 / 45","40",133,0.15947467,0.0412758,0.541666666,2.8421052631578947,3.8723614494155227,"22304"
"A.J. Alexy","TEX","RHP","","19",0,26,"50 / 55","","55 / 60","40 / 45","30 / 40","40",108,0.30530973,0.11504425,0.350597609,3.5833333333333335,3.6881691005494863,"22343"
"Carlos Hernandez","KCR","RHP","MLB","21",0,24,"60 / 60","45 / 50","","50 / 55","40 / 45","40",79.1,0.24773414,0.0694864,0.420560747,3.2899161773115,3.649100732223118,"22713"
"Luis Patino","SDP","RHP","ST","18",0,30,"55 / 60","50 / 60","","40 / 50","40 / 50","40",83.1,0.2969697,0.07272727,0.429319371,2.1600001318359454,2.910727746622975,"22815"
"Francisco Morales","PHI","RHP","","18",0,19,"55 / 60","50 / 60","","30 / 45","30 / 45","40",56.1,0.26356589,0.12790698,0.402684563,5.272189825131553,3.7656810954759417,"22913"
"Michael Mercado","TBR","RHP","MLB","18",0,23,"45 / 55","30 / 40","45 / 55","40 / 50","30 / 50","40",50,0.17272727,0.07272727,0.50310559,5.22,3.719986472129822,"23223"
"Spencer Howard","PHI","RHP","","21",0,18,"60 / 60","45 / 50","","45 / 50","40 / 50","40",112,0.31612903,0.08602151,0.386029411,3.7767857142857144,2.9740010619163515,"23252"
"Freddy Tarnok","ATL","RHP","AAA","19",0,30,"50 / 60","","45 / 55","40 / 50","40 / 50","40",77.1,0.23314607,0.11516854,0.375586854,3.9568968119717836,4.6302380683232816,"23324"
"Robert Stock","SDP","RHP","MLB","28",0,29,"60 / 60","50 / 50","","55 / 55","40 / 40","40",45.2,0.2712766,0.08510638,0.530973451,2.3649638329058784,3.433584930069439,"6576"
"Yefri Del Rosario","KCR","RHP","","18",0,18,"50 / 60","","50 / 55","40 / 50","30 / 50","40",79,0.21364985,0.08605341,0.378854625,3.189873417721519,4.295229692096952,"sa3002971"
"Jairo Solis","HOU","RHP","AAA","18",0,12,"55 / 60","45 / 50","","45 / 50","55 / 0","40",50.2,0.22666667,0.14222222,0.463768115,3.5526312223101946,4.243663496424775,"sa3003037"
"Luis Miguel Romero","OAK","RHP","","23",0,22,"55 / 55","55 / 60","","50 / 55","45 / 50","40",59.2,0.264,0.068,0.487179487,3.921788137180717,3.448702862419136,"sa3003109"
"Robinson Ortiz","LAD","LHP","A","18",0,20,"45 / 50","","45 / 55","40 / 55","40 / 55","40",32.1,0.30882353,0.08823529,0.302631578,4.175258388756568,3.6463953625982093,"sa3004006"
"Tony Dibrell","NYM","RHP","","22",0,13,"50 / 55","45 / 50","45 / 50","50 / 60","40 / 50","40",131,0.2625,0.09642857,0.378698224,3.50381679389313,3.7773467362382034,"sa3004657"
"Jacob Heatherly","CIN","LHP","","19",0,22,"45 / 45","","50 / 55","50 / 55","40 / 55","40",38.2,0.26630435,0.2173913,0.461538461,5.818964751807278,5.538125321312516,"sa3004736"
"Steven Jennings","PIT","RHP","AAA","19",0,12,"55 / 60","50 / 60","40 / 50","30 / 50","30 / 50","45",65.1,0.18213058,0.09278351,0.439393939,4.821428946781466,4.995149305489757,"sa3004812"
"Blayne Enlow","MIN","RHP","","19",0,15,"50 / 55","50 / 60","","40 / 50","40 / 50","40",94,0.17401961,0.08578431,0.461267605,3.25531914893617,4.521895878048653,"sa3005117"
"Michell Miliano","SDP","RHP","","18",0,43,"45 / 55","","50 / 60","40 / 50","30 / 50","40",28.1,0.23943662,0.13380282,0.525641025,9.211765739414634,4.951674259503589,"sa3005188"
"Landon Leach","MIN","RHP","","18",0,21,"50 / 60","40 / 50","","40 / 50","40 / 50","40",20.2,0.18181818,0.11363636,0.571428571,2.177419019911517,4.3859150684188695,"sa3005243"
"Matt Tabor","ARI","RHP","","19",0,8,"45 / 50","","50 / 55","50 / 60","30 / 50","40",60.2,0.18181818,0.0513834,0.438502673,3.263735990106269,4.118368678646903,"sa3005334"
"Caden Lemons","MIL","RHP","","19",0,16,"45 / 60","30 / 45","","30 / 45","30 / 50","40",31.2,0.19310345,0.09655172,0.397959183,4.263157466772233,5.104630677296473,"sa3005350"
"Alex Scherff","BOS","RHP","AAA","20",0,15,"55 / 60","","45 / 50","40 / 50","30 / 40","40",70,0.18685121,0.08304498,0.420289855,4.757142857142857,4.333288458628314,"sa3005397"
"Chris Lee","BAL","LHP","","25",0,13,"60 / 60","45 / 45","","45 / 50","40 / 45","40",34.1,0.16201117,0.11173184,0.624,6.553398710538217,4.105042342803415,"sa550044"
"Luis Gonzalez","BAL","LHP","AAA","26",0,14,"55 / 55","55 / 55","","50 / 50","40 / 45","40",75,0.271875,0.08125,0.35,2.999999923706057,3.612001836603431,"sa550522"
"Jose Paulino","CHC","LHP","","21",0,18,"45 / 45","45 / 50","","45 / 50","50 / 60","40",78,0.15447154,0.05691057,0.472527472,6.115384615384615,3.9750352432903573,"sa657308"
"Jesus Castillo","LAA","RHP","","22",0,16,"45 / 50","","50 / 55","40 / 50","45 / 55","40",101.1,0.15023474,0.07276995,0.454258675,5.062500254104025,4.375368913160901,"sa657701"
"Marcos Molina","NYM","RHP","","23",0,12,"60 / 60","60 / 60","40 / 40","45 / 50","40 / 45","40",87,0.16058394,0.08759124,0.424242424,6.931034482758621,4.876748178799264,"sa657917"
"Josh Graham","ATL","RHP","","24",0,24,"50 / 55","50 / 60","","65 / 70","40 / 45","40",71,0.25776398,0.13975155,0.537634408,5.577464638899021,3.959128860007004,"sa658525"
"Jon Harris","TOR","RHP","","24",0,22,"45 / 45","45 / 50","50 / 55","50 / 55","40 / 45","40",152.1,0.17445483,0.05140187,0.403292181,4.608314790733902,4.0650924819662695,"sa658929"
"Jose Lopez","CIN","RHP","","24",0,20,"50 / 50","50 / 50","50 / 50","40 / 50","50 / 55","40",143,0.19901316,0.06743421,0.292740046,4.405594405594406,4.2464338005839535,"sa709715"
"Gerson Moreno","DET","RHP","AAA","22",0,19,"60 / 60","55 / 60","","45 / 55","30 / 40","40",21.2,0.25242718,0.18446602,0.254545454,5.399999207716838,5.280648033355003,"sa736656"
"Oscar De La Cruz","CHC","RHP","AA","22",0,4,"45 / 50","","55 / 60","40 / 50","40 / 50","45",81.1,0.21568627,0.09243697,0.360869565,4.979508508119959,4.602900825642907,"sa737037"
