Name,Org,Pos,Current Level,Age,Top 100,Org Rk,FB,SL,CB,CH,CMD,FV,IP,K%,BB%,GB%,ERA,xFIP,playerId
"Jakob Junis","KCR","RHP","","24",0,13,"50 / 50","","50 / 50","45 / 50","45 / 50","40",76.1,0.2834891,0.05919003,0.370731707,3.7729259213162685,3.7509111210408745,"13619"
"Clay Holmes","PIT","RHP","MLB","23",0,16,"50 / 50","40 / 45","50 / 55","40 / 45","40 / 45","40",118.1,0.21756487,0.12175649,0.619047619,3.346479071019507,3.8355030940934474,"13649"
"Jharel Cotton","OAK","RHP","","25",71,3,"55 / 55","","50 / 50","70 / 70","45 / 50","55",42,0.28823529,0.08823529,0.384615384,3.642857142857143,4.047005535654587,"13654"
"John Gant","StL","RHP","","24",0,24,"55 / 55","","40 / 40","60 / 60","40 / 40","40",115.1,0.22803347,0.06066946,0.45398773,3.5895955340256678,4.177740018996739,"13684"
"Sal Romano","CIN","RHP","","23",0,15,"70 / 70","55 / 55","","40 / 45","50 / 55","45",69.1,0.19453925,0.06825939,0.468599033,3.3750002475885426,3.8772355101394593,"13690"
"Robert Gsellman","NYM","RHP","","23",39,2,"70 / 70","55 / 55","50 / 50","40 / 45","50 / 55","55",41.2,0.15083799,0.0726257,0.577777777,3.2400004943848413,4.515132271684559,"13696"
"Jake Faria","TBR","RHP","AAA","23",0,15,"55 / 55","40 / 40","40 / 45","60 / 60","40 / 45","40",66,0.33941606,0.08394161,0.415584415,3.409090810570838,2.665613475728344,"13699"
"Max Fried","ATL","LHP","MLB","23",62,7,"60 / 60","","60 / 60","50 / 55","45 / 50","55",96.2,0.22857143,0.11428571,0.530534351,5.30689711018499,3.7090354447984004,"13743"
"Chris Stratton","SFG","RHP","MLB","26",0,9,"50 / 50","50 / 50","40 / 45","45 / 50","50 / 55","45",87.1,0.20618557,0.05927835,0.518248175,5.4618323791639245,4.021625091679386,"13761"
"JT Chargois","MIN","RHP","","25",0,15,"70 / 70","55 / 60","","40 / 45","40 / 45","40",11,0.18867925,0.0754717,0.351351351,6.545454403585642,5.165638414584413,"13767"
"Matt Strahm","KCR","LHP","MLB","25",72,1,"60 / 60","","60 / 70","45 / 50","50 / 60","55",16,0.36065574,0.01639344,0.285714285,3.375,3.215084237791598,"13799"
"Paul Sewald","NYM","RHP","MLB","26",0,20,"45 / 45","55 / 55","","40 / 45","50 / 50","40",23,0.26373626,0.07692308,0.275862068,2.347826086956522,4.427210829712377,"13892"
"Michael Ynoa","CHW","RHP","","25",0,23,"60 / 60","50 / 50","40 / 40","40 / 45","40 / 40","40",25.2,0.20560748,0.12149533,0.43283582,5.259741562618296,5.240217621937637,"14093"
"Miguel Almonte","KCR","RHP","","23",0,17,"60 / 60","","50 / 50","50 / 50","40 / 45","40",52,0.25943396,0.0754717,0.411764705,2.769230769230769,3.6591080852999145,"14139"
"Kyle Zimmer","KCR","RHP","","25",0,14,"60 / 60","","60 / 60","45 / 50","45 / 50","40",39,0.23863636,0.09659091,0.304347826,5.53846130145373,4.701282164946209,"14169"
"Josh Hader","MIL","LHP","MLB","22",59,5,"60 / 60","55 / 60","","50 / 60","40 / 45","55",56.2,0.2248996,0.13253012,0.331168831,5.082352656064165,5.007982708638879,"14212"
"Brian Johnson","BOS","LHP","","26",0,10,"40 / 40","","50 / 50","40 / 45","50 / 50","40",99.2,0.18588235,0.08470588,0.377926421,3.2508360711500512,4.598005223857143,"14272"
"Frankie Montas","OAK","RHP","MLB","24",0,5,"70 / 70","60 / 60","","45 / 50","40 / 45","50",41,0.30487805,0.05487805,0.548076923,3.951219512195122,2.9544488756317238,"14309"
"Ty Blach","SFG","LHP","","26",0,4,"50 / 50","50 / 50","40 / 40","45 / 50","60 / 60","45",21.1,0.14444444,0.02222222,0.472222222,4.218750628642831,4.606677829156907,"14361"
"Tyler Glasnow","PIT","RHP","MLB","23",26,2,"60 / 60","","55 / 60","40 / 45","40 / 45","55",110.2,0.37416481,0.08685969,0.472103004,2.602409832916075,2.318578214868887,"14374"
"Amir Garrett","CIN","LHP","","24",65,2,"55 / 60","45 / 50","40 / 45","45 / 55","45 / 60","55",89,0.18891688,0.07556675,0.39208633,5.3595513658172,4.187575925434109,"14375"
"Yohander Mendez","TEX","LHP","MLB","22",64,2,"55 / 60","45 / 50","50 / 50","55 / 60","45 / 55","55",141.1,0.22027972,0.07692308,0.444444444,3.948113396251898,3.8385196498094554,"14391"
"Thyago Vieira","SEA","RHP","MLB","24",0,13,"80 / 80","","50 / 55","","35 / 40","40",56.2,0.20242915,0.10121457,0.472727272,4.605882230209235,4.299726345639724,"14510"
"Jose Leclerc","TEX","RHP","MLB","23",0,18,"60 / 60","","45 / 45","60 / 60","40 / 45","40",13.1,0.30769231,0.11538462,0.3,3.3750008046628963,4.708836855411144,"14524"
"Jorge Lopez","MIL","RHP","MLB","23",0,13,"60 / 60","","60 / 60","45 / 50","30 / 40","45",106,0.23127753,0.09030837,0.477966101,4.754717590716431,3.279831543987006,"14527"
"Felix Jorge","MIN","RHP","","22",0,21,"55 / 55","50 / 50","","50 / 55","50 / 60","40",149.2,0.17356688,0.06528662,0.501066098,3.788418961205134,3.461899274257393,"14532"
"Jandel Gustave","HOU","RHP","","24",0,14,"70 / 70","55 / 55","","","40 / 40","40",10,0.34210526,0.10526316,0.55,1.8,3.527301436662674,"14665"
"Duane Underwood Jr.","CHC","RHP","","22",0,22,"50 / 60","55 / 60","50 / 50","40 / 40","40 / 40","40",139,0.1663837,0.08488964,0.437352245,4.402877697841727,4.121558514880619,"14677"
"Anthony Banda","ARI","LHP","MLB","23",88,1,"55 / 55","","55 / 55","45 / 50","40 / 50","50",126,0.22201835,0.09541284,0.428176795,5.214285714285714,4.417125895654872,"14706"
"Mark Appel","PHI","RHP","","25",0,25,"60 / 60","60 / 60","","45 / 45","45 / 45","40",93,0.16317016,0.13519814,0.437062937,5.129032258064516,5.1526054259509815,"14823"
"Bobby Wahl","OAK","RHP","","25",0,24,"70 / 70","","50 / 50","40 / 40","40 / 40","40",20.1,0.41758242,0.12087912,0.292682926,3.983607180174402,2.7173946583847437,"14832"
"Kyle Martin","BOS","RHP","AAA","26",0,14,"55 / 55","40 / 40","","60 / 60","45 / 45","40",59,0.21292776,0.10646388,0.32748538,4.271186302599299,4.59356758657412,"14860"
"Rookie Davis","CIN","RHP","","23",0,13,"55 / 55","","55 / 60","40 / 45","50 / 55","45",99,0.22009569,0.05741627,0.363013698,4.363636447706829,3.8931455784814166,"14962"
"Reyes Moronta","SFG","RHP","","23",0,17,"70 / 70","50 / 55","","","40 / 45","40",40.1,0.3,0.12352941,0.385416666,2.6776861772862457,3.8599601920679643,"14966"
"Giovanny Gallegos","NYY","RHP","MLB","25",0,24,"55 / 55","","60 / 60","","55 / 60","40",49.1,0.3877551,0.06632653,0.291262135,2.189189414894456,2.465072872720934,"14986"
"Jairo Labourt","DET","LHP","R","22",0,20,"60 / 60","55 / 60","","40 / 40","30 / 40","40",67.1,0.29181495,0.1316726,0.481012658,2.8069304280299545,3.4005755290216673,"14996"
"German Marquez","COL","RHP","MLB","21",52,4,"55 / 60","","55 / 60","40 / 50","50 / 60","55",28,0.28947368,0.06140351,0.342465753,4.821428571428571,3.4056688522653924,"15038"
"Austin Voth","WSN","RHP","","24",0,15,"40 / 40","55 / 55","40 / 40","40 / 50","45 / 50","40",127.1,0.16062176,0.08290155,0.425531914,5.725131204497468,4.431337080052817,"15047"
"Jaime Schultz","TBR","RHP","","25",0,25,"60 / 60","","60 / 60","","40 / 40","40",34.1,0.37241379,0.11034483,0.464788732,2.883494591643391,2.982490057253469,"15066"
"Yency Almonte","COL","RHP","","22",0,13,"55 / 60","50 / 55","","40 / 50","40 / 45","45",115.1,0.20164609,0.1090535,0.45625,2.8872833643249938,4.4174690733390936,"15068"
"Hunter Wood","TBR","RHP","","23",0,24,"45 / 45","","45 / 45","40 / 45","55 / 60","40",129.2,0.22303473,0.08226691,0.402702702,4.442159666184352,3.721038698990497,"15091"
"Ben Heller","NYY","RHP","MLB","25",0,30,"70 / 70","55 / 55","","","40 / 45","40",69.2,0.3381295,0.10431655,0.432432432,2.454545745750087,3.0555780387386284,"15100"
"Tyler Danish","CHW","RHP","AAA","22",0,27,"45 / 45","50 / 55","","50 / 55","45 / 50","40",145.2,0.11312217,0.07541478,0.512621359,5.375285783116742,4.737262572480198,"15126"
"Drew Anderson","PHI","RHP","","22",0,16,"55 / 55","40 / 40","50 / 55","45 / 50","40 / 50","40",119.1,0.20283976,0.0872211,0.361445783,3.544692945169323,4.418432972334982,"15130"
"Luiz Gohara","ATL","LHP","","20",70,8,"60 / 60","55 / 60","","40 / 45","45 / 55","55",123.2,0.28433269,0.08510638,0.47266881,2.6199463071547604,2.83467891736148,"15166"
"Keynan Middleton","LAA","RHP","","23",0,8,"60 / 60","50 / 55","","45 / 45","40 / 45","40",19.2,0.14285714,0.08333333,0.338709677,4.576270446733629,5.934381241767282,"15264"
"Steven Brault","PIT","LHP","","24",0,8,"45 / 45","50 / 55","","40 / 45","50 / 60","45",136,0.21428571,0.08974359,0.521621621,2.11764708852273,3.9879956262291736,"15291"
"Nick Pivetta","PHI","RHP","","24",0,27,"55 / 55","","50 / 55","40 / 40","40 / 45","40",40,0.28025478,0.02547771,0.4,1.575,3.232698730379343,"15454"
"Jose De Leon","TBR","RHP","","24",44,3,"55 / 55","50 / 50","","55 / 60","50 / 60","55",42,0.2716763,0.10982659,0.339622641,4.285714261385859,3.560885258608551,"15463"
"Marco Gonzales","StL","LHP","","24",0,17,"45 / 45","","45 / 50","60 / 60","55 / 60","40",86.1,0.21407625,0.06451613,0.459915611,3.0231662012735727,4.306193684240629,"15467"
"Lucas Giolito","CHW","RHP","MLB","22",19,2,"60 / 60","30 / 40","60 / 70","45 / 50","40 / 50","60",138.1,0.23608769,0.10623946,0.440944881,4.554217097713921,3.9789748847541135,"15474"
"Stephen Gonsalves","MIN","LHP","","22",0,3,"50 / 55","45 / 50","","55 / 60","45 / 50","50",113.1,0.26077586,0.06896552,0.335548172,3.176470737473782,3.2579643938410974,"15492"
"Kohl Stewart","MIN","RHP","","22",0,8,"55 / 60","50 / 55","50 / 55","40 / 45","40 / 50","45",84,0.1598916,0.13279133,0.461847389,4.392857142857143,4.4824101832118775,"15502"
"Hunter Harvey","BAL","RHP","MLB","22",0,6,"60 / 60","","60 / 60","40 / 50","40 / 50","40",18.2,0.4109589,0.08219178,0.333333333,0.9642855500688637,1.9087695349398435,"15507"
"Chad Green","NYY","RHP","MLB","25",0,15,"60 / 60","55 / 55","","40 / 45","45 / 50","45",42.2,0.24864865,0.09189189,0.491525423,3.5859372328268564,3.5192059289701154,"15552"
"Ariel Hernandez","CIN","RHP","","24",0,18,"60 / 60","","70 / 70","","30 / 40","40",52,0.25652174,0.19130435,0.504132231,3.8076923076923075,4.399306177548492,"15603"
"Dan Slania","SFG","RHP","","24",0,15,"55 / 55","55 / 55","40 / 40","45 / 50","50 / 55","40",143.2,0.17862839,0.09569378,0.383219954,5.324826301254094,4.792885486387332,"15639"
"Miguel Castro","COL","RHP","MLB","21",0,8,"70 / 80","50 / 60","","40 / 45","30 / 45","45",28.1,0.12295082,0.09016393,0.451612903,6.035294794788898,5.055224578752641,"15684"
"Ronald Herrera","NYY","RHP","","21",0,22,"50 / 50","45 / 45","45 / 45","50 / 55","50 / 55","40",75.1,0.19655172,0.05172414,0.449275362,1.9115045054403872,3.7006681068580445,"15688"
"Luis Castillo","CIN","RHP","MLB","24",0,10,"60 / 60","50 / 55","","40 / 45","40 / 45","45",85.1,0.24925816,0.04747774,0.392857142,2.636718907160694,2.7924624355784484,"15689"
"Joe Jimenez","DET","RHP","MLB","21",0,6,"70 / 70","55 / 60","","","40 / 45","45",28,0.36440678,0.11016949,0.4,1.6071428571428572,2.816944386490754,"15761"
"Rob Kaminsky","CLE","LHP","","22",0,14,"40 / 45","","55 / 60","40 / 45","40 / 50","40",5,0.04545455,0.09090909,0.578947368,9,5.2112962901592255,"15792"
"Fernando Romero","MIN","RHP","","21",0,7,"60 / 60","55 / 60","","45 / 50","45 / 55","45",128,0.21903052,0.08258528,0.52303523,3.4453125,3.2786240576999264,"15885"
"Lewis Thorpe","MIN","LHP","AAA","20",0,13,"55 / 60","45 / 55","55 / 60","50 / 60","40 / 50","40",83,0.26843658,0.09734513,0.346341463,2.927710843373494,3.2900189232036294,"15906"
"Victor Arano","PHI","RHP","MLB","21",0,22,"60 / 60","","50 / 50","","50 / 55","40",38.2,0.23030303,0.06666667,0.38938053,4.189654621301241,3.7858696012794724,"15915"
"Ryne Stanek","TBR","RHP","","25",0,16,"80 / 80","55 / 55","50 / 50","","40 / 40","40",47.2,0.31979695,0.0964467,0.354545454,2.643356361297782,3.2237129221279153,"15947"
"Keury Mella","CIN","RHP","AAA","23",0,17,"55 / 60","","55 / 60","45 / 50","40 / 45","40",138,0.18918919,0.0777027,0.462829736,4.239130434782608,3.554655237409516,"15964"
"Nick Burdi","MIN","RHP","","23",0,16,"70 / 80","60 / 70","","","30 / 40","40",17.1,0.32258065,0.06451613,0.432432432,0.5192308689208793,2.3331880237631752,"16074"
"Eric Skoglund","KCR","LHP","","24",0,8,"55 / 55","40 / 45","50 / 55","30 / 40","50 / 55","45",104,0.22687225,0.07048458,0.420195439,4.067308223789858,4.356122145252186,"16155"
"Brandon Woodruff","MIL","RHP","MLB","23",80,6,"60 / 60","55 / 55","","45 / 50","50 / 50","50",78.1,0.21238938,0.08259587,0.478260869,4.251064105813151,4.501383089786834,"16162"
"Daniel Gossett","OAK","RHP","","24",0,7,"55 / 55","50 / 55","45 / 50","45 / 50","45 / 50","45",82.2,0.20689655,0.0862069,0.5,3.7016132733204485,4.333603371018732,"16164"
"Max Povse","SEA","RHP","","23",0,10,"45 / 50","40 / 45","45 / 45","55 / 60","45 / 50","40",80.2,0.19941349,0.07624633,0.472803347,4.574379985021954,4.282871190911926,"16165"
"Spencer Turnbull","DET","RHP","","24",0,18,"60 / 60","55 / 60","40 / 40","40 / 45","40 / 45","40",112,0.22270742,0.07641921,0.537216828,3.696429012077248,3.333367891333399,"16207"
"Jake Reed","MIN","RHP","","24",0,17,"60 / 60","55 / 60","","50 / 55","40 / 45","40",42,0.20809249,0.10982659,0.426086956,2.7857142857142856,4.265531847867533,"16209"
"Kyle Freeland","COL","LHP","MLB","23",0,6,"50 / 55","55 / 60","40 / 40","45 / 50","55 / 60","50",20.2,0.2375,0.075,0.555555555,3.483870431858427,3.9304135509488916,"16256"
"Sam Howard","COL","LHP","","23",0,16,"50 / 50","50 / 55","","45 / 50","45 / 50","45",131.1,0.19561243,0.0786106,0.391644908,3.220812307476385,4.6456945258635,"16265"
"Ricardo Pinto","PHI","RHP","","23",0,32,"50 / 60","","40 / 45","55 / 60","45 / 50","40",64,0.18560606,0.06818182,0.382198952,3.656249904655854,4.105110893106031,"16318"
"Tyler Mahle","CIN","RHP","MLB","22",0,16,"40 / 45","","50 / 50","50 / 55","50 / 60","45",149.1,0.24278438,0.05263158,0.412060301,2.229910790236023,3.1223758187036874,"16358"
"Ryan Castellani","COL","RHP","AAA","20",0,11,"60 / 60","50 / 55","","50 / 55","40 / 50","45",160.1,0.19512195,0.07030129,0.459349593,4.939708626303651,3.9855817020805997,"16377"
"Reynaldo Lopez","CHW","RHP","MLB","22",28,4,"70 / 70","","55 / 60","40 / 50","45 / 50","55",140.1,0.24701874,0.09199319,0.368983957,3.7838480667116086,3.998537099712787,"16400"
"Chih-Wei Hu","TBR","RHP","","23",0,7,"50 / 50","","45 / 45","60 / 60","45 / 50","45",68.2,0.22101449,0.04710145,0.422680412,2.883494932045432,3.4369386960445003,"16419"
"Scott Blewett","KCR","RHP","AAA","20",0,5,"50 / 60","","55 / 60","40 / 50","40 / 50","45",152.2,0.19604863,0.07902736,0.450765864,4.06768586055878,3.9421508940497234,"16427"
"Conner Greene","TOR","RHP","","21",0,9,"70 / 70","40 / 45","40 / 40","55 / 60","40 / 45","45",134.2,0.15175719,0.13578275,0.519813519,5.680693498418336,4.876955691553015,"16455"
"Brent Honeywell","TBR","RHP","","21",36,2,"60 / 60","","40 / 40","55 / 60","45 / 55","55",136.2,0.3028169,0.06161972,0.415472779,3.4902441622287776,2.684488749815094,"16466"
"Dan Altavilla","SEA","RHP","MLB","24",0,6,"70 / 70","60 / 60","","","40 / 40","45",33.1,0.34057971,0.12318841,0.465753424,1.890000180244463,3.528042345292318,"16507"
"Jordan Montgomery","NYY","LHP","MLB","24",0,14,"55 / 55","50 / 55","50 / 50","50 / 55","50 / 55","45",27.2,0.25925926,0.03703704,0.472972972,2.60240933953603,2.9969887501618633,"16511"
"Austin Gomber","StL","LHP","MLB","23",0,15,"45 / 45","","55 / 55","45 / 50","50 / 55","40",151.1,0.23642173,0.08466454,0.409313725,3.3898679126174,3.797945085317167,"16561"
"Jonathan Holder","NYY","RHP","","23",0,17,"60 / 60","","55 / 55","","50 / 55","45",28.1,0.25423729,0.08474576,0.355263157,2.223529661238015,4.312172414143949,"16588"
"Brock Stewart","LAD","RHP","MLB","25",0,7,"55 / 60","50 / 50","","55 / 60","50 / 60","45",21,0.28125,0.05208333,0.383333333,6.428574466585116,4.082651457410089,"16727"
"Luke Weaver","StL","RHP","MLB","23",0,5,"50 / 50","","45 / 45","55 / 60","60 / 60","50",82.2,0.23053892,0.08083832,0.466666666,3.15725845303178,4.26305945647119,"16918"
"Touki Toussaint","ATL","RHP","","20",0,13,"60 / 60","","60 / 70","45 / 55","30 / 40","45",145,0.26216641,0.10047096,0.417322834,4.531034482758621,3.3764464492002872,"16929"
"Luis F. Ortiz","MIL","RHP","MLB","21",57,3,"60 / 60","60 / 60","45 / 50","50 / 55","45 / 55","55",94.1,0.20153061,0.09438776,0.356877323,4.007067353862175,4.013666215906739,"16942"
"Sean Newcomb","ATL","LHP","MLB","23",0,11,"60 / 60","","55 / 60","40 / 45","35 / 45","50",60.2,0.29811321,0.1245283,0.405405405,3.4120876260201904,3.38611736208804,"16943"
"Grant Holmes","OAK","RHP","MLB","21",0,9,"50 / 50","","55 / 55","40 / 45","40 / 45","45",149,0.23159509,0.09509202,0.449760765,4.711408968143881,3.812622378670476,"16944"
"Jake Jewell","LAA","RHP","AAA","23",0,12,"60 / 60","55 / 60","50 / 50","40 / 40","40 / 45","40",140.2,0.15867769,0.07272727,0.563636363,4.542654356945046,3.906573319309506,"16958"
"Trevor Williams","PIT","RHP","MLB","24",0,15,"55 / 55","55 / 55","","40 / 40","40 / 45","40",17.2,0.27272727,0.03030303,0.444444444,2.037735482389435,3.687146995051443,"16977"
"Tyler Beede","SFG","RHP","","23",86,2,"55 / 60","","50 / 50","50 / 55","40 / 45","50",122.1,0.17514124,0.08097928,0.502645502,4.487738536235449,4.602376306498904,"16981"
"Trevor Hildenberger","MIN","RHP","","25",0,18,"50 / 50","45 / 50","","55 / 60","50 / 55","40",31.1,0.26515152,0.06818182,0.511904761,2.297871861052106,3.116239201404959,"17002"
"Ariel Jurado","TEX","RHP","","21",0,3,"50 / 50","45 / 50","","50 / 55","50 / 60","50",159,0.13788099,0.05660377,0.532347504,4.867924528301887,4.054583753729766,"17030"
"Sean Reid-Foley","TOR","RHP","MLB","21",96,3,"60 / 60","50 / 50","50 / 55","40 / 45","45 / 50","50",132.2,0.20677966,0.08983051,0.403508771,5.087940088622133,4.186443863178935,"17034"
"Joe Palumbo","TEX","LHP","","22",0,7,"60 / 60","","55 / 60","40 / 45","40 / 45","45",13.2,0.44,0.08,0.545454545,0.6585364321879801,1.597693377033752,"17035"
"Domingo Acevedo","NYY","RHP","AAA","23",0,18,"80 / 80","50 / 55","","45 / 55","45 / 50","40",133,0.25959781,0.06215722,0.41322314,3.2481206268202185,3.16042624923435,"17092"
"Dinelson Lamet","SDP","RHP","","24",0,25,"55 / 60","55 / 60","","","40 / 40","40",40,0.28813559,0.14124294,0.505154639,4.05,4.072264579683543,"17186"
"Austin Brice","CIN","RHP","","24",0,22,"60 / 60","45 / 45","60 / 60","","50 / 50","40",28.1,0.20610687,0.11450382,0.452380952,5.082353511401178,4.549605288614894,"17237"
"Sam Coonrod","SFG","RHP","","24",0,21,"60 / 60","50 / 55","","","40 / 45","40",107.2,0.20682303,0.09381663,0.452145214,4.764706332530333,4.208529979018274,"17264"
"Michael Kopech","CHW","RHP","MLB","20",21,3,"70 / 70","50 / 60","","45 / 60","30 / 45","55",140.1,0.31715771,0.11611785,0.39747634,3.078384909673221,3.1171212694856734,"17282"
"Justus Sheffield","NYY","LHP","","20",97,8,"55 / 55","50 / 55","","45 / 50","40 / 50","50",101.2,0.2081448,0.08144796,0.475083056,3.0983606097199083,3.8618198269659745,"17285"
"Framber Valdez","HOU","LHP","MLB","23",0,17,"55 / 55","","60 / 60","","40 / 45","40",117.1,0.25875486,0.11089494,0.578431372,4.218750182877895,3.480108224947351,"17295"
"Francis Martes","HOU","RHP","","21",18,1,"60 / 60","","60 / 70","45 / 55","40 / 55","60",39.1,0.23036649,0.16753927,0.4375,5.033898956027138,5.392762910701962,"17303"
"Merandy Gonzalez","NYM","RHP","AA","21",0,16,"55 / 55","","45 / 50","40 / 50","40 / 45","40",130.1,0.19845857,0.05009634,0.435967302,1.6572892370072185,3.5583445622820853,"17313"
"Luis Escobar","PIT","RHP","ST","20",0,17,"45 / 50","","40 / 55","45 / 60","20 / 40","40",131.2,0.29893238,0.10676157,0.441269841,3.827848397004209,3.5884907538060653,"17345"
"Edgar Santana","PIT","RHP","MLB","25",0,19,"60 / 60","55 / 60","","","45 / 50","40",65,0.23791822,0.04832714,0.440217391,2.9076923076923076,3.257756841068085,"17355"
"Brett Martin","TEX","LHP","","21",0,8,"50 / 55","","50 / 55","40 / 50","40 / 50","45",84.1,0.24324324,0.09459459,0.451063829,4.695652457114507,3.5126850292823297,"17369"
"David Paulino","HOU","RHP","","23",0,6,"55 / 55","40 / 45","55 / 60","50 / 50","45 / 50","50",21,0.18681319,0.10989011,0.296875,4.285714285714286,6.056546462646553,"17418"
"Erick Fedde","WSN","RHP","MLB","24",0,3,"55 / 55","55 / 60","","45 / 50","50 / 55","50",104,0.20187793,0.06338028,0.553333333,3.634615451273835,3.5127763738191127,"17425"
"Jeff Hoffman","COL","RHP","MLB","23",47,3,"55 / 60","45 / 55","55 / 60","45 / 50","40 / 45","55",55.1,0.20647773,0.08502024,0.419753086,4.71686676531794,4.7209394810496494,"17432"
"Heath Fillmyer","OAK","RHP","","22",0,8,"50 / 55","","50 / 55","40 / 50","45 / 50","45",151.2,0.17846154,0.08153846,0.442307692,3.5604397992439556,4.1631991129583445,"17466"
"Jack Flaherty","StL","RHP","","21",0,6,"50 / 50","50 / 55","45 / 50","50 / 60","45 / 55","50",155.2,0.25737705,0.06229508,0.404411764,2.1970022848976205,3.5657607763039327,"17479"
"Albert Abreu","NYY","RHP","","21",0,9,"60 / 60","40 / 45","55 / 60","45 / 60","35 / 45","45",53.1,0.2760181,0.08144796,0.5,3.3750003218651123,3.1536387158125607,"17485"
"Wei-Chieh Huang","ARI","RHP","AAA","23",0,9,"50 / 50","","40 / 45","60 / 60","40 / 45","40",64.2,0.30038023,0.07604563,0.355704697,1.809278261574113,3.4853943568955033,"17508"
"Andrew Moore","SEA","RHP","","22",0,5,"50 / 50","40 / 45","45 / 45","55 / 60","45 / 55","45",119.2,0.22107438,0.04958678,0.323442136,3.1587742389998055,4.274491981288081,"17553"
"Jimmy Herget","CIN","RHP","MLB","23",0,23,"55 / 55","55 / 60","","45 / 50","45 / 55","40",65,0.28624535,0.08550186,0.335365853,2.769230850490595,3.2956542870764904,"17556"
"Ricardo Sanchez","ATL","LHP","","19",0,30,"50 / 50","","50 / 55","45 / 50","30 / 40","40",100,0.22004357,0.10021786,0.438538205,4.95,3.6823839924484494,"17581"
"Marcos Diplan","MIL","RHP","","20",0,8,"60 / 60","55 / 60","","40 / 50","40 / 50","50",125.2,0.21288014,0.12701252,0.461538461,5.228117134083483,4.260146557711749,"17583"
"Tanner Scott","BAL","LHP","MLB","22",0,18,"80 / 80","40 / 45","","40 / 45","30 / 40","40",70,0.30272109,0.15986395,0.529411764,2.1857142857142855,3.489350522841726,"17586"
