Name,Org,Pos,Current Level,Age,Top 100,Org Rk,FB,SL,CB,CH,CMD,FV,IP,K%,BB%,GB%,ERA,xFIP,playerId
"Erik Miller","SFG","MIRP","MLB","25.4611111",,31,"55 / 55","50 / 55","","60 / 60","30 / 30","40",66,0.33096085,0.17437722,0.406015037,2.999999989162792,4.568332010945859,"26252"
"Ryne Nelson","ARI","SP","MLB","25.4944444",103,6,"55 / 55","55 / 55","45 / 45","45 / 55","40 / 45","50",41.2,0.15,0.08333333,0.325757575,4.7519996374512,6.237899807636223,"26253"
"Joey Estes","OAK","SP","MLB","21.8083333",,21,"55 / 55","50 / 50","","50 / 55","35 / 50","40",137,0.228223,0.07491289,0.3359375,3.7445255474452557,5.175980413130755,"26257"
"Drey Jameson","ARI","SP","MLB","25.95",98,5,"55 / 55","60 / 70","50 / 50","50 / 50","40 / 45","50",42.1,0.22994652,0.09625668,0.434426229,6.377953234841748,4.872837611937761,"26260"
"Blake Walston","ARI","SP","MLB","22.0861111",,17,"30 / 30","50 / 55","50 / 50","45 / 55","45 / 60","40",151,0.15727003,0.13946588,0.368995633,4.52980092040158,6.8375422872085245,"26270"
"Bryan Hoeing","MIA","MIRP","MLB","26.7777777",,21,"50 / 50","55 / 55","","45 / 45","50 / 50","40",38,0.31543624,0.04026846,0.629213483,2.6052631578947367,2.4059911465454022,"26304"
"Marc Church","TEX","SIRP","MLB","22.3305555",,20,"60 / 60","","","","30 / 40","40+",69.1,0.30847458,0.13220339,0.33125,3.6346155512615144,4.720606125193511,"26353"
"Ethan Small","MIL","SP","AAA","26.4583333",,13,"50 / 55","40 / 40","","70 / 70","35 / 40","40+",56.1,0.28215768,0.12448133,0.361702127,4.153846388249504,4.490506648867212,"26364"
"DJ Herz","CHC","SIRP","MLB","22.5694444",,22,"40 / 45","45 / 45","","70 / 70","30 / 40","40+",94.1,0.32360097,0.13868613,0.357487922,3.434629160453293,4.196518832688343,"26389"
"Bradley Blalock","BOS","SP","MLB","22.5944444",,17,"55 / 60","45 / 50","55 / 60","30 / 40","30 / 45","40+",67,0.27675277,0.07380074,0.377906976,2.8208956026930054,3.7050295730558958,"26419"
"Trevor McDonald","SFG","SP","MLB","22.425",,19,"45 / 45","","60 / 60","40 / 45","30 / 50","40",47.1,0.28021978,0.06043956,0.728070175,1.3309856830809972,3.3088570899885212,"26448"
"Angel Chivilli","COL","SIRP","MLB","21.0027777",,38,"45 / 55","","","50 / 55","30 / 50","35+",61,0.25092251,0.07749077,0.445086705,5.60655737704918,4.205305946483964,"26790"
"Jairo Iriarte","SDP","SP","MLB","21.6222222",,4,"60 / 60","55 / 60","","45 / 60","30 / 45","45+",90.1,0.33246753,0.11688312,0.425742574,3.487084993562487,3.476332199955187,"26907"
"Anthony Molina","TBR","SP","MLB","21.5472222",,39,"50 / 55","35 / 40","","55 / 60","35 / 55","35+",125,0.1821366,0.07705779,0.411764705,4.824,5.11869657839503,"26952"
"Alec Marsh","KCR","SP","MLB","25.2083333",,3,"50 / 50","60 / 60","55 / 55","40 / 45","40 / 45","45",63.1,0.26595745,0.10992908,0.44117647,4.547368786249164,4.311173444922301,"27451"
"Anthony Veneziano","KCR","MIRP","MLB","25.9111111",,33,"50 / 55","50 / 50","","50 / 55","35 / 40","35+",133,0.23063063,0.08648649,0.432506887,3.5187973961848664,4.6166721932178465,"27453"
"Emerson Hancock","SEA","SP","MLB","24.1638888",,5,"45 / 50","55 / 60","45 / 50","55 / 60","35 / 55","45",103.2,0.25977011,0.09655172,0.420074349,4.254019162155987,4.492562782529019,"27470"
"Jared Shuster","ATL","SP","MLB","24.9888888",,5,"40 / 40","45 / 45","","60 / 60","55 / 60","45",99.2,0.18993135,0.11899314,0.437288135,4.334448022285894,5.482557530446496,"27472"
"Cade Cavalli","WSN","SP","MLB","24.9583333",125,3,"55 / 55","50 / 55","70 / 70","55 / 55","40 / 45","50",5.2,0.33333333,0.0952381,0.5,1.588234403142142,3.341997663368494,"27473"
"Bryce Jarvis","ARI","MIRP","MLB","25.5916666",,37,"40 / 45","60 / 60","45 / 45","55 / 55","40 / 40","35+",115,0.242,0.106,0.410094637,5.008695735246339,4.940249749258647,"27477"
"Bobby Miller","LAD","SP","MLB","24.3166666",32,2,"65 / 65","60 / 60","45 / 60","45 / 50","40 / 45","55",14.1,0.19672131,0.09836066,0.4,5.651164044039536,5.384159703750473,"27483"
"Landon Knack","LAD","SP","MLB","26.5388888",,24,"55 / 55","","50 / 55","45 / 50","40 / 50","40",103,0.24170616,0.07109005,0.354609929,2.621359265775391,4.5994146536437235,"27487"
"Karl Kauffmann","COL","SP","AAA","25.9555555",,35,"40 / 40","50 / 55","","","40 / 45","35+",109,0.14141414,0.08686869,0.455284552,6.027523041253099,5.884300684597688,"27488"
"Clayton Beeter","NYY","SIRP","MLB","24.8055555",,17,"60 / 60","60 / 60","60 / 60","","30 / 40","40",133.2,0.28915663,0.13253012,0.353125,3.568578417824974,4.5719646140124715,"27494"
"Slade Cecconi","ARI","SP","MLB","24.0972222",,9,"45 / 50","55 / 60","50 / 55","40 / 45","35 / 50","45",119.2,0.23518164,0.06883365,0.335211267,6.242340276454092,5.28464380646129,"27500"
"Kyle Hurt","LAD","MIRP","MLB","25.1638888",,42,"55 / 55","40 / 45","40 / 40","55 / 60","30 / 40","35+",92.1,0.3933162,0.11311054,0.464480874,3.8989171080358225,2.982880365971691,"27514"
"Carmen Mlodzinski","PIT","MIRP","MLB","24.4444444",,29,"55 / 55","","55 / 55","45 / 50","40 / 45","40",33,0.25675676,0.10810811,0.434782608,3,4.266598358421316,"27572"
"Hayden Wesneski","CHC","SP","MLB","25.65",120,6,"50 / 50","60 / 60","","45 / 50","55 / 60","50",37,0.33557047,0.09395973,0.369047619,1.7027027027027026,3.7184867535088513,"27581"
"Davis Daniel","LAA","SIRP","MLB","26.1333333",,21,"30 / 55","50 / 55","55 / 55","30 / 35","45 / 50","40",29.1,0.34710744,0.09917355,0.375,2.147727505480973,3.8245982845506665,"27582"
"Garrett Acton","OAK","SIRP","AAA","25.1222222",,22,"60 / 60","55 / 60","","45 / 45","40 / 40","40",34.1,0.27702703,0.10135135,0.272727272,5.242718932023922,5.396935592231811,"27583"
"Logan Allen","CLE","SP","MLB","24.9",63,3,"55 / 55","50 / 55","","","55 / 60","50",24,0.25471698,0.12264151,0.461538461,4.124999959021807,4.7664089439354775,"27589"
"Jake Eder","MIA","SP","MLB","24.8055555",78,2,"55 / 60","70 / 70","","40 / 45","40 / 45","50",56.2,0.26217228,0.13483146,0.408163265,6.352940820080207,5.216919458175582,"27590"
"Cody Bradford","TEX","SP","MLB","25.4361111",,11,"45 / 45","55 / 55","","60 / 60","70 / 70","45",77.1,0.20886076,0.05063291,0.3,3.6077588579742734,5.614862359787406,"27597"
"Jeff Criswell","COL","MIRP","MLB","24.3861111",,15,"50 / 50","55 / 60","45 / 50","40 / 45","30 / 40","40",127.2,0.23089701,0.12458472,0.366754617,7.472584670328667,5.965005575078558,"27608"
"Mitchell Parker","WSN","MIRP","MLB","23.8388888",,26,"45 / 55","40 / 50","55 / 55","30 / 30","30 / 40","35+",124,0.27881041,0.1133829,0.345794392,4.717742443456913,3.8156472591617563,"27636"
"Luis L. Ortiz","PIT","SP","MLB","24.5055555",85,4,"60 / 60","70 / 70","","40 / 45","45 / 50","50",62.2,0.20567376,0.10638298,0.476190476,5.170212346323512,5.052078229107856,"27646"
"Connor Phillips","CIN","MIRP","MLB","22.2361111",,10,"60 / 60","45 / 55","60 / 60","30 / 40","30 / 40","45",109,0.33054393,0.12761506,0.433734939,3.71559685041751,3.8683664138158766,"27649"
"Ken Waldichuk","OAK","SP","MLB","25.5583333",101,2,"55 / 55","55 / 60","45 / 45","60 / 60","40 / 50","50",13.2,0.18309859,0.16901408,0.304347826,10.536582915007681,6.883960899744045,"27681"
"Carson Spiers","CIN","SP","MLB","25.7166666",,25,"40 / 45","50 / 55","","40 / 45","40 / 50","40",85,0.28726287,0.11111111,0.410377358,3.6,4.184891646048602,"27685"
"Jack Kochanowicz","LAA","SP","MLB","22.6027777",,5,"55 / 55","45 / 55","40 / 40","50 / 55","45 / 50","40+",94,0.16953317,0.06142506,0.521885521,5.265957553659755,4.681248251310656,"27688"
"Louie Varland","MIN","SP","MLB","25.6388888",88,4,"60 / 60","55 / 55","","50 / 55","55 / 60","50",85.2,0.24797844,0.07277628,0.430327868,4.307393507592288,3.9485781360737824,"27691"
"Justin Sterner","TBR","SIRP","MLB","26.9166666",,51,"30 / 30","60 / 60","","","55 / 55","35+",54.2,0.30472103,0.09012876,0.271428571,5.268292192757565,4.5301663176511,"27694"
"Brent Headrick","MIN","SP","MLB","25.6166666",,20,"40 / 40","50 / 50","","50 / 50","55 / 60","40",82,0.26724138,0.08045977,0.383561643,4.5,4.441232569261294,"27702"
"Kyle Harrison","SFG","SP","MLB","21.9638888",27,2,"60 / 70","60 / 60","","45 / 55","30 / 45","55",71.1,0.34769231,0.15692308,0.366013071,5.2990659223768235,4.9473565495919924,"27758"
"Yosver Zulueta","TOR","SIRP","MLB","25.5166666",,8,"70 / 70","60 / 60","50 / 55","45 / 50","35 / 40","45",68,0.25986842,0.15789474,0.512345679,3.838235294117647,4.719849005429184,"27765"
"Eury Perez","MIA","SP","MLB","20.2888888",3,1,"60 / 70","50 / 60","45 / 50","45 / 60","50 / 70","60",47.1,0.33160622,0.06217617,0.409090909,4.183097861111706,3.2113460077535265,"27768"
"Kyle Nicolas","PIT","SP","MLB","24.4361111",,14,"50 / 50","55 / 60","50 / 55","30 / 30","50 / 55","40+",104.1,0.2771855,0.11727079,0.338289962,5.003194491831086,4.444557201352943,"27775"
"Brandon Pfaadt","ARI","SP","MLB","24.7888888",23,4,"60 / 60","55 / 60","50 / 55","45 / 55","45 / 55","55",72.2,0.28,0.06666667,0.345549738,3.7155960702041435,4.651502982651931,"27782"
"Will Klein","KCR","SIRP","MLB","23.6694444",,17,"70 / 70","","50 / 50","","30 / 40","40+",64.1,0.30491803,0.12786885,0.450617283,4.616580539000741,4.140875350830534,"27787"
"Gavin Stone","LAD","SP","MLB","24.7888888",64,6,"50 / 55","40 / 45","","70 / 70","45 / 55","50",107.1,0.29257642,0.10480349,0.43283582,4.444099668450067,4.564748869441137,"27792"
"Jared Jones","PIT","SP","MLB","21.9805555",,11,"60 / 60","55 / 60","","40 / 50","30 / 40","45",128.1,0.27458256,0.09461967,0.394495412,3.7870131371045055,4.224340166190531,"27863"
"J.T. Ginn","OAK","SP","MLB","24.1916666",,26,"40 / 40","50 / 50","","40 / 50","30 / 50","35+",29.2,0.12857143,0.11428571,0.65,6.6741587337019705,5.806633843423029,"27889"
"Daniel Palencia","CHC","SIRP","MLB","23.4833333",,10,"70 / 70","55 / 60","","","30 / 40","45",29,0.27272727,0.12121212,0.394736842,6.827586206896552,4.978714710492374,"27914"
"John McMillon","KCR","SIRP","AAA","25.5055555",,11,"70 / 70","70 / 70","","","30 / 35","40+",51.1,0.45273632,0.12437811,0.452380952,2.1038958433205934,2.4383696709572487,"27942"
"Cristian Mena","CHW","SP","MLB","20.6055555",,8,"40 / 45","","55 / 60","40 / 45","25 / 55","40+",133.2,0.26896552,0.11034483,0.383954154,4.847880183957636,4.479574769152408,"27974"
"Yilber Diaz","ARI","SIRP","MLB","22.9444444",,14,"60 / 65","","55 / 60","","30 / 40","40+",102.2,0.31818182,0.13181818,0.381974248,4.8214290491504475,4.357411544125492,"29271"
"River Ryan","LAD","SP","MLB","24.95",,10,"55 / 60","","45 / 55","40 / 50","30 / 55","45",104.1,0.24553571,0.10267857,0.458181818,3.7955273415819524,4.727015658399255,"29514"
"Gordon Graceffo","STL","SP","MLB","23.3666666",123,5,"50 / 55","60 / 60","45 / 45","55 / 55","50 / 55","50",90.2,0.19951338,0.11678832,0.405109489,5.062499822500881,5.3809640011262525,"29519"
"Ryan Loutos","STL","SIRP","MLB","24.5",,16,"60 / 60","","55 / 60","","50 / 50","40",78,0.23513514,0.11621622,0.48275862,6.115385671515619,4.723202229525187,"29521"
"Joe Boyle","CIN","SIRP","MLB","23.9583333",,22,"60 / 70","50 / 55","60 / 60","","20 / 30","40",117.1,0.32183908,0.17816092,0.448979591,3.835227376635166,4.388160363691066,"29608"
"Alek Jacob","SDP","SIRP","MLB","25.1194444",,22,"40 / 40","60 / 60","","50 / 50","55 / 55","40",27.1,0.29357798,0.0733945,0.56060606,1.3170733239096344,3.6415015205104178,"29628"
"Sam Bachman","LAA","SIRP","MLB","23.8305555",,12,"60 / 60","55 / 60","","30 / 40","35 / 40","40",30.1,0.26666667,0.16296296,0.436619718,5.0439565725595426,5.475575960605182,"29754"
"Mason Montgomery","TBR","SP","MLB","23.1166666",,6,"50 / 55","50 / 55","","60 / 60","40 / 45","45+",128.1,0.26618705,0.11510791,0.362537764,4.067532689195408,5.07438235217656,"29770"
"Robert Gasser","MIL","SP","MLB","24.1638888",,5,"45 / 45","55 / 60","50 / 55","40 / 50","50 / 60","45",141,0.28271405,0.08239095,0.31707317,3.8297868713959486,4.473022936730237,"29812"
"Ky Bush","LAA","SP","MLB","23.7138888",,9,"40 / 40","55 / 60","50 / 55","45 / 50","30 / 50","40",71.2,0.24074074,0.11419753,0.445544554,6.906976253990262,4.6796387874847065,"29823"
"Jackson Wolf","SDP","SIRP","AA","24.2694444",,11,"40 / 40","55 / 60","50 / 50","30 / 40","45 / 55","40",125,0.26930693,0.06336634,0.313846153,4.104000056751252,4.005129744031044,"29832"
"Nick Nastrini","LAD","SIRP","MLB","23.4472222",,8,"60 / 60","50 / 60","55 / 60","40 / 50","30 / 40","45+",114.2,0.27855711,0.10821643,0.324232081,4.081395710913699,4.499438561886418,"29833"
"Bryce Miller","SEA","SP","MLB","24.9333333",75,1,"70 / 70","45 / 50","40 / 45","40 / 45","50 / 55","50",31.2,0.22142857,0.05,0.39,5.6842099556963115,4.489258066648906,"29837"
"Emmet Sheehan","LAD","MIRP","MLB","23.7055555",,18,"60 / 60","40 / 50","45 / 45","60 / 70","30 / 40","40+",63,0.40963855,0.11646586,0.333333333,2.4285715020973417,3.451486310268529,"29839"
"Chayce McDermott","BAL","MIRP","MLB","24.9361111",,19,"55 / 60","50 / 55","55 / 60","30 / 30","30 / 40","40",119,0.30894309,0.13821138,0.339694656,3.100840336134454,4.21912166550083,"29866"
"Michael McGreevy","STL","SP","MLB","23.0583333",,7,"40 / 45","55 / 60","45 / 50","40 / 55","55 / 60","45",154.1,0.18195266,0.05769231,0.532128514,4.4319651540651215,4.333918928801124,"29869"
"Sean Burke","CHW","MIRP","MLB","23.6138888",,7,"55 / 60","50 / 55","50 / 50","40 / 50","30 / 40","40+",38.2,0.20348837,0.15697674,0.373831775,7.215516292241025,6.072639829475586,"29878"
"Andrew Abbott","CIN","SP","MLB","24.1611111",99,5,"50 / 50","","55 / 60","40 / 45","30 / 45","50",56,0.42009132,0.07762557,0.411214953,2.5714286590109094,2.6917010496806446,"29911"
"Spencer Arrighetti","HOU","SIRP","MLB","23.575",,16,"55 / 55","55 / 60","50 / 50","30 / 40","30 / 40","40",127.2,0.27118644,0.11487759,0.350482315,4.300260925282574,5.077952168513651,"29921"
"Dylan Dodd","ATL","SP","MLB","25.1472222",,3,"30 / 30","50 / 50","","50 / 50","70 / 70","45",96,0.22249389,0.08312958,0.471428571,4.968750703381474,4.685987543760005,"29928"
"Grant Hartwig","NYM","SIRP","MLB","25.6138888",,34,"50 / 55","60 / 60","","40 / 40","40 / 40","35+",32.2,0.27152318,0.13245033,0.367816091,4.408162836331461,4.8092022573083355,"29946"
"AJ Smith-Shawver","ATL","SP","MLB","20.6916666",95,1,"50 / 60","50 / 60","40 / 50","30 / 50","35 / 55","50",67.2,0.30685921,0.14079422,0.342105263,2.6600983971986443,4.450788278644481,"29960"
"Cade Povich","BAL","SP","MLB","23.2972222",,8,"40 / 50","50 / 55","50 / 55","35 / 50","35 / 60","45",132.2,0.3117338,0.12084063,0.427652733,4.884422485077248,3.7363132753506867,"30055"
"David Festa","MIN","SP","MLB","23.3916666",94,5,"55 / 60","55 / 60","","50 / 55","50 / 60","50",92.1,0.30050505,0.10606061,0.467248908,4.191335884374346,3.7711565791860897,"30056"
"Chase Silseth","LAA","MIRP","MLB","23.1972222",,16,"45 / 45","50 / 50","","","40 / 40","40",59,0.25714286,0.09387755,0.55629139,4.118643934649324,4.060703493690888,"30074"
"Landen Roupp","SFG","SP","MLB","24.8861111",,8,"45 / 45","50 / 50","70 / 70","","50 / 60","45",31,0.35,0.075,0.454545454,1.7419354838709677,2.6119945466518404,"30076"
"Ben Casparius","LAD","MIRP","MLB","24.4666666",,43,"40 / 40","70 / 70","","40 / 45","30 / 40","35+",107.2,0.25316456,0.11603376,0.351916376,5.266254367533526,4.7514950550029456,"30085"
"Jordan Wicks","CHC","SP","MLB","23.9111111",93,4,"50 / 50","50 / 55","50 / 50","60 / 60","55 / 60","50",91.1,0.26541555,0.08579088,0.429787234,3.547445453028182,4.198320310142252,"30094"
"Christian Scott","NYM","SP","MLB","24.1222222",,36,"50 / 55","55 / 60","","30 / 40","35 / 55","35+",87.2,0.31940299,0.0358209,0.435406698,2.5665398308880945,2.9890403057860984,"30107"
"Gavin Williams","CLE","SP","MLB","24.0083333",76,5,"60 / 60","55 / 60","50 / 55","40 / 45","40 / 50","50",60.1,0.34322034,0.10169492,0.365079365,2.3867404572471314,3.7188220064005124,"30122"
"Brant Hurter","DET","SIRP","MLB","24.8972222",,29,"40 / 40","55 / 55","","40 / 45","50 / 60","35+",118,0.26706827,0.06626506,0.532051282,3.2796610169491527,3.2777517221236634,"30133"
"Tanner Bibee","CLE","SP","MLB","24.4",74,4,"55 / 55","60 / 60","45 / 45","45 / 50","55 / 60","50",15.1,0.31147541,0.13114754,0.363636363,1.760869930281832,4.413948732642484,"30134"
"Ty Madden","DET","SP","MLB","23.4388888",91,2,"55 / 55","55 / 60","45 / 50","50 / 55","50 / 55","50",118,0.29674797,0.10162602,0.378472222,3.4322033898305087,3.458455561126693,"30140"
"Jack Leiter","TEX","SP","MLB","23.2722222",119,7,"60 / 60","55 / 60","50 / 50","30 / 40","35 / 45","50",86,0.30748663,0.13101604,0.330049261,5.127907787064463,4.6699918113594165,"30146"
"Richard Fitts","NYY","SP","MLB","23.6166666",,19,"45 / 50","50 / 55","","40 / 45","35 / 60","40",153.2,0.25908373,0.06793049,0.402409638,3.514100015708941,3.606432310617551,"30160"
"Carlos Rodriguez","MIL","SP","MLB","21.6722222",,21,"40 / 45","55 / 60","45 / 50","55 / 60","30 / 45","40",129.1,0.29067642,0.10786106,0.366883116,3.0618558356708556,4.521975124706239,"30161"
"Mason Black","SFG","SP","MLB","23.6361111",,18,"50 / 55","55 / 55","","40 / 50","45 / 55","40+",123.2,0.30273438,0.1015625,0.407534246,3.7115901438426655,4.020324895422648,"30171"
"Will Warren","NYY","SP","MLB","24.1194444",,6,"55 / 55","70 / 70","50 / 50","30 / 45","40 / 45","45",131,0.26750449,0.1059246,0.522522522,3.2977102597647487,3.907394972408759,"30182"
"Jackson Jobe","DET","SP","MLB","20.9972222",,5,"50 / 60","60 / 70","50 / 50","50 / 60","20 / 50","45+",64,0.3255814,0.02325581,0.369426751,2.8125,2.332947672624141,"30203"
"Jaden Hill","COL","MIRP","MLB","23.6027777",,20,"60 / 60","45 / 50","45 / 45","60 / 70","30 / 40","40",45.2,0.25663717,0.11061947,0.526315789,9.262772690958434,4.522026091965834,"30250"
"Bryan Woo","SEA","SP","MLB","23.4972222",,4,"60 / 60","40 / 45","","40 / 55","45 / 55","45+",46,0.33888889,0.06666667,0.33,1.9565217391304348,3.7094322249617266,"30279"
"Luis Guerrero","BOS","SIRP","MLB","22.9833333",,28,"50 / 55","50 / 55","","55 / 60","30 / 40","40",58.1,0.27734375,0.15625,0.376923076,2.4685710788026642,4.651267989954559,"31184"
"Justin Wrobleski","LAD","SP","MLB","23.0416666",,25,"45 / 50","","55 / 55","45 / 50","35 / 55","40",102.1,0.25952381,0.08333333,0.429629629,2.902280274544894,3.594077643200529,"31204"
"Ben Joyce","LAA","SIRP","MLB","22.8666666",,13,"80 / 80","45 / 50","","","30 / 30","40",24.1,0.33027523,0.18348624,0.266666666,3.6986291706061243,5.241967744745987,"31461"
"Caden Dana","LAA","SP","MLB","19.6166666",,11,"45 / 50","55 / 60","50 / 50","30 / 40","25 / 50","40",68.1,0.31672598,0.10676157,0.367088607,3.556097825667057,4.056794817695357,"31508"
"Hayden Birdsong","SFG","SIRP","MLB","21.9138888",,23,"60 / 60","55 / 60","50 / 50","30 / 30","30 / 40","40",100.2,0.34894614,0.1030445,0.371040723,3.3079468527309164,3.5753986634688184,"31635"
"Jonathan Cannon","CHW","SP","MLB","23.0277777",,13,"45 / 50","50 / 55","","40 / 50","35 / 55","40",121,0.20502901,0.0754352,0.53038674,4.462810480141188,4.0847670718020455,"31730"
"Mason Miller","OAK","SP","MLB","24.9305555",122,3,"70 / 70","55 / 60","","55 / 60","45 / 50","50",21.1,0.50632911,0.06329114,0.294117647,2.953124053892983,2.1479148077403467,"31757"
"Orion Kerkering","PHI","SIRP","MLB","22.3194444",,19,"45 / 50","60 / 70","","30 / 40","30 / 45","40",53.2,0.37980769,0.05769231,0.447368421,1.5093169489933924,2.3603342727014063,"31776"
"Kodai Senga","NYM","SP","MLB","30.4972222",43,3,"60 / 60","40 / 40","40 / 40","","45 / 45","50",9,0.27027027,0.13513514,0.363636363,4,5.625568646854825,"31838"
"Shintaro Fujinami","OAK","MIRP","","29.2972222",,16,"55 / 55","55 / 55","","","35 / 35","40",18.2,0.25974026,0.22077922,0.384615384,3.857142200275455,5.990531996341254,"31839"
"Kumar Rocker","TEX","SIRP","MLB","23.6861111",,21,"55 / 55","70 / 70","","40 / 45","30 / 40","40+",29,0.36842105,0.06140351,0.523076923,3.7241379310344827,2.5444870111757316,"31843"
"Spencer Schwellenbach","ATL","SP","MLB","23.1638888",,4,"55 / 55","55 / 60","","50 / 55","30 / 50","45",65,0.21568627,0.0627451,0.485875706,2.4923077654415353,3.9057196441642525,"31846"
"Adam Mazur","SDP","SP","MLB","22.275",,7,"45 / 50","55 / 55","","40 / 50","30 / 45","40+",96,0.2284264,0.04314721,0.378091872,2.8125,3.7336343027496093,"31900"
"Drew Thorpe","NYY","SP","MLB","21.8277777",,7,"35 / 50","50 / 55","","55 / 60","35 / 70","45",141.1,0.33639706,0.07169118,0.492113564,2.483490621897199,2.9355881205387795,"31967"
"Wilking Rodriguez","STL","SIRP","AAA","33.4083333",,24,"60 / 60","","40 / 40","","40 / 40","40",12,0.23076923,0.09615385,0.46875,2.25,4.818007354278537,"8801"
"Ricky DeVito","TEX","SIRP","AAA","24.9388888",,40,"55 / 55","50 / 55","45 / 45","","20 / 30","35+",32.1,0.20125786,0.19496855,0.551724137,7.515464767257895,6.5015742763288955,"sa1116003"
"Trey McGough","BAL","SP","AAA","25.3333333",,65,"50 / 50","50 / 55","45 / 45","45 / 50","45 / 50","35",20.2,0.26829268,0.13414634,0.530612244,3.048386627876124,4.047319717371256,"sa1170436"
"Luis Quinones","TOR","SIRP","AAA","26.075",,39,"30 / 30","","45 / 50","","40 / 40","35+",93.1,0.27848101,0.09873418,0.260504201,5.30357171759315,4.369325407805864,"sa1170867"
"Leonardo Taveras","STL","SIRP","AA","24.8944444",,18,"70 / 70","60 / 60","","","30 / 35","40",20.1,0.45238095,0.0952381,0.333333333,3.0983611401356463,2.291552165512522,"sa3002934"
"Danis Correa","CHC","SIRP","AAA","23.925",,38,"70 / 70","","","60 / 60","20 / 30","35+",35.1,0.24852071,0.15976331,0.419354838,7.6415101730259805,6.024828789930488,"sa3002980"
"Jairo Solis","HOU","SIRP","AAA","23.6027777",,38,"55 / 55","55 / 55","45 / 45","40 / 40","30 / 30","35+",64.2,0.16352201,0.11949686,0.30316742,8.072164313549214,7.236007563769415,"sa3003037"
"Tahnaj Thomas","PIT","SIRP","","24.1194444",,35,"50 / 50","55 / 60","","35 / 40","45 / 50","35+",44.1,0.13265306,0.15306122,0.469696969,4.872181010102123,6.362239566861778,"sa3003066"
"Graham Spraker","TBR","SIRP","","28.3611111",,49,"60 / 60","","","","40 / 40","35+",10,0.35714286,0.23214286,0.38095238,9,5.16450149640441,"sa3004024"
"Alex Mauricio","NYY","SIRP","AAA","26.8472222",,31,"55 / 55","55 / 55","","","35 / 40","35+",51.1,0.23364486,0.09345794,0.39716312,2.9805189867831956,4.512393027165542,"sa3004337"
"Xavier Moore","BAL","SIRP","","24.5611111",,37,"50 / 50","","45 / 50","70 / 70","30 / 35","35+",29.2,0.29139073,0.23178808,0.36231884,6.370785834196087,5.753991831392141,"sa3004348"
"Noel Vela","SDP","SP","A+","24.6055555",,14,"45 / 45","","55 / 60","45 / 50","30 / 50","40",0.2,0,0.4,0.666666666,0,15.473269120076846,"sa3005177"
"Francis Peguero","MIN","SIRP","","25.9666666",,31,"55 / 55","55 / 55","","","40 / 40","35+",45,0.19704433,0.06896552,0.401459854,4.8,4.806647959351539,"sa3005209"
"Cam Robinson","MIL","SIRP","","23.8972222",,27,"60 / 60","","50 / 55","","35 / 40","40",56,0.23247232,0.15498155,0.458598726,4.821428407211698,5.357252883627471,"sa3005216"
"Eduarniel Nunez","CHC","SIRP","AAA","24.1444444",,39,"70 / 70","","70 / 70","","20 / 30","35+",46.1,0.2961165,0.15533981,0.523364485,3.1079138822976726,4.282008669988883,"sa3005284"
"Carlos De Los Santos","LAD","SIRP","","22.6972222",,44,"55 / 60","55 / 60","","","30 / 35","35+",38,0.22580645,0.15053763,0.339449541,4.973684210526316,5.010398591976417,"sa3005448"
"Lazaro Estrada","TOR","SP","AA","24.2638888",,40,"45 / 45","","60 / 70","","30 / 50","35+",76.1,0.33333333,0.08414239,0.358381502,2.829694511693064,3.395821088382776,"sa3005471"
"Efrain Contreras","SDP","SP","AAA","23.575",,33,"40 / 40","45 / 45","50 / 55","50 / 50","40 / 40","35+",99.2,0.2737819,0.1136891,0.391472868,4.785953013158578,4.472067550886554,"sa3005692"
"Jose Cruz","SFG","SIRP","","23.1972222",,26,"60 / 60","","","60 / 70","30 / 35","40",47,0.31363636,0.20454545,0.40625,5.553190334397155,5.169761226910438,"sa3006383"
"Joseph Hernandez","MIL","SIRP","","23.1222222",,23,"40 / 50","60 / 70","","35 / 40","30 / 40","40",54.1,0.17012448,0.14522822,0.432258064,4.141104536764726,5.747326369223369,"sa3006385"
"Wilkin Ramos","NYM","SIRP","AAA","22.7472222",,38,"50 / 55","55 / 60","","","30 / 40","35+",57.2,0.27916667,0.15416667,0.635658914,2.4971101844923473,4.035722535097966,"sa3006487"
"Luinder Avila","KCR","SP","AAA","21.9388888",,22,"50 / 55","","55 / 60","","30 / 50","40",108.2,0.21610169,0.09322034,0.487096774,4.389570963064647,4.168857047127292,"sa3006507"
"Brayan Castillo","COL","SIRP","AA","22.8833333",,25,"50 / 55","45 / 50","","40 / 50","35 / 50","40",62.1,0.19594595,0.15540541,0.480662983,6.2085566563372,5.793141936987085,"sa3006544"
"Blas Castano","NYY","SP","AAA","24.8916666",,26,"40 / 40","55 / 60","","50 / 55","45 / 50","40",78.1,0.22321429,0.10416667,0.485849056,4.365957717006177,4.569388711865875,"sa3006617"
"Chris Muller","TBR","SIRP","","27.2694444",,52,"55 / 55","50 / 50","","","30 / 35","35+",38.2,0.21714286,0.14285714,0.429906542,5.353449156111545,5.580774449240664,"sa3006811"
"Alejandro Melean","TOR","SP","","22.8",,21,"50 / 50","45 / 50","","60 / 60","50 / 55","40",63.1,0.22145329,0.12802768,0.312849162,4.405263511678878,5.200700591057609,"sa3006815"
