Name,Org,Pos,Current Level,Age,Top 100,Org Rk,FB,SL,CB,CH,CMD,FV,IP,K%,BB%,GB%,ERA,xFIP,playerId
"Camilo Doval","SFG","SIRP","MLB","23.9083333",,14,"","55 / 55","","","20 / 30","40+",35.2,0.30909091,0.15757576,0.506172839,4.542055669940015,5.041941089252218,"21992"
"Luis Frias","ARI","SIRP","MLB","23.0222222",,15,"55 / 55","45 / 50","45 / 50","","30 / 40","40+",113.1,0.26834382,0.09433962,0.455172413,4.923529715587542,4.181759133581648,"21997"
"Jose Soriano","PIT","SIRP","MLB","22.6138888",,22,"55 / 60","","50 / 55","30 / 40","30 / 40","40+",3.2,0.3,0.15,0.727272727,14.72725900146881,3.3574587692036206,"22100"
"Cole Winn","TEX","SP","MLB","21.5166666",,3,"50 / 55","45 / 50","50 / 55","50 / 55","35 / 50","45+",86.1,0.31656805,0.09467456,0.359788359,2.8146719231701143,4.155962561429939,"22113"
"Hagen Danner","TOR","SIRP","MLB","22.6694444",,21,"60 / 60","50 / 55","","","35 / 40","40",35.2,0.29370629,0.08391608,0.357142857,2.0186913009085536,4.382114405306317,"22116"
"Max Kranick","PIT","SP","MLB","23.8611111",,38,"50 / 55","45 / 50","","40 / 45","45 / 45","40",73.2,0.20454545,0.06493506,0.368181818,4.153846068702591,4.687082884385659,"22175"
"Hunter Greene","CIN","SP","MLB","21.8194444",52,2,"60 / 65","50 / 55","","45 / 55","35 / 60","50",107.1,0.31460674,0.08988764,0.437007874,3.5217392973213575,3.6244231078737528,"22182"
"Hans Crouse","TEX","SIRP","MLB","22.7111111",,9,"60 / 60","","60 / 60","45 / 50","40 / 40","45",88,0.28653295,0.10888252,0.331707317,3.375,4.668208035643381,"22192"
"MacKenzie Gore","SDP","SP","MLB","22.2694444",33,3,"60 / 60","50 / 55","50 / 50","50 / 60","40 / 55","55",61.1,0.25818182,0.13090909,0.460122699,4.108695865128137,5.120355512846337,"22201"
"DL Hall","BAL","MIRP","MLB","22.7",32,3,"60 / 60","","55 / 60","55 / 60","30 / 40","55",31.2,0.4375,0.125,0.603773584,3.126315475632971,2.327828658813799,"22207"
"Jeremiah Estrada","CHC","SIRP","MLB","22.5833333",,37,"50 / 55","","45 / 45","60 / 60","30 / 40","35+",23,0.40860215,0.06451613,0.282608695,1.565217391304348,2.7580814882465035,"22210"
"Jonathan Heasley","KCR","SIRP","MLB","24.3444444",,28,"55 / 55","40 / 45","","55 / 60","35 / 40","40",109.1,0.27964206,0.07829978,0.39208633,3.210366003007005,4.2019451175206735,"22224"
"Paul Campbell","MIA","MIRP","","25.8472222",,38,"40 / 40","45 / 45","55 / 55","","55 / 55","35+",17.2,0.23611111,0.15277778,0.295454545,2.037735482389435,6.223131402657657,"22248"
"Logan Gilbert","SEA","SP","MLB","24.0722222",35,3,"55 / 55","50 / 50","50 / 50","45 / 55","50 / 60","55",7,0.34615385,0,0.470588235,2.5714285714285716,3.483291671957288,"22250"
"Shane Baz","TBR","SIRP","MLB","21.9555555",102,7,"60 / 70","","55 / 60","40 / 40","30 / 40","50",80.2,0.38110749,0.04885993,0.409638554,2.119834577082196,2.5586399720307096,"22264"
"Tarik Skubal","DET","SP","MLB","24.5305555",22,4,"70 / 70","60 / 60","45 / 45","45 / 50","35 / 45","60",17,0.26865672,0.13432836,0.405405405,1.588235294117647,4.672852284417433,"22267"
"Owen White","TEX","SP","MLB","21.8111111",,14,"45 / 50","","55 / 60","45 / 55","30 / 50","40+",35.1,0.39716312,0.08510638,0.414285714,3.0566042135856506,2.928826123510457,"22273"
"Matt Sauer","NYY","SP","AA","22.3611111",,24,"50 / 60","","50 / 55","40 / 50","35 / 45","40",111.1,0.25918367,0.09591837,0.429065743,4.688622968690745,4.607738422371496,"22284"
"Trevor Rogers","MIA","SP","MLB","23.55",110,6,"60 / 60","40 / 45","","55 / 60","60 / 60","50",27.1,0.39047619,0.07619048,0.547169811,1.9756099858644516,2.324411106245561,"22286"
"Mason Englert","TEX","SP","MLB","21.5833333",,33,"40 / 45","","50 / 55","40 / 50","30 / 50","40",80.2,0.26315789,0.07602339,0.379146919,4.351240218137658,4.538834821419751,"22288"
"Matthew Liberatore","STL","SP","MLB","21.5694444",118,5,"45 / 50","45 / 55","60 / 60","50 / 55","35 / 55","50",133,0.23613596,0.07334526,0.392473118,3.992481603799852,4.224770187193091,"22294"
"Chris Rodriguez","LAA","SIRP","","22.8638888",,9,"60 / 60","60 / 60","55 / 55","40 / 45","35 / 40","40+",28.1,0.25,0.09375,0.493975903,4.764704813181975,3.979316813130341,"22310"
"Angel De Jesus","DET","SIRP","","24.3",,39,"65 / 65","45 / 45","","","30 / 35","35+",64.2,0.29090909,0.13454545,0.462585034,3.3402066124855705,4.583697390030881,"22323"
"A.J. Alexy","TEX","SIRP","","23.1111111",,19,"60 / 60","","55 / 60","40 / 45","30 / 35","40+",67,0.29166667,0.10984848,0.464052287,1.8805970684620037,4.407532364715495,"22343"
"Raymond Burgos","CLE","MIRP","AAA","22.5055555",,37,"50 / 50","40 / 45","50 / 50","55 / 55","45 / 50","40",12,0.18181818,0.07272727,0.45,5.25000010430813,4.5258917934159735,"22370"
"Nivaldo Rodriguez","HOU","SP","AAA","24.125",,17,"45 / 45","50 / 50","55 / 55","45 / 50","50 / 50","40",71.2,0.16358025,0.09876543,0.418103448,5.148836843883649,5.587031679709358,"22449"
"Johan Oviedo","STL","MIRP","MLB","23.2472222",,8,"55 / 60","55 / 60","50 / 50","45 / 50","35 / 45","45",56.1,0.24409449,0.11417323,0.52866242,6.071006465303,4.140452622819405,"22487"
"Michel Otanez","NYM","SIRP","MLB","23.9111111",,27,"55 / 60","45 / 50","","","30 / 40","35+",40.1,0.30208333,0.21354167,0.344444444,5.132232052162366,5.527712169926809,"22533"
"Taj Bradley","TBR","SP","MLB","20.1972222",,25,"55 / 60","50 / 55","","30 / 45","30 / 45","40+",103.1,0.30982368,0.07808564,0.484848484,1.8290323480929638,3.876099102803888,"22543"
"Keider Montero","DET","SIRP","MLB","20.9027777",,33,"45 / 50","","50 / 60","40 / 50","35 / 45","35+",61.1,0.20344828,0.06551724,0.472636815,5.282609133729448,4.666843839782561,"22630"
"Carlos Hernandez","KCR","SIRP","MLB","24.2222222",,17,"60 / 60","","45 / 45","45 / 45","45 / 45","40",35.2,0.23529412,0.07843137,0.460784313,4.794393377998099,4.273619009152796,"22713"
"Angel Zerpa","KCR","SP","MLB","21.6777777",,10,"40 / 40","","50 / 55","55 / 60","35 / 60","40+",88.2,0.28759894,0.0817942,0.447826086,4.669173281257603,3.5208745800094388,"22717"
"Roansy Contreras","PIT","SP","MLB","21.5666666",104,4,"50 / 55","50 / 55","","50 / 55","45 / 50","50",60,0.35950413,0.06198347,0.469230769,2.550000070929529,2.91072039932226,"22810"
"Luis Patino","TBR","SP","ST","21.5972222",11,3,"65 / 65","55 / 60","","45 / 55","40 / 60","60",32.1,0.31818182,0.08333333,0.394736842,2.783505428304911,3.6165524699900176,"22815"
"Juan Then","SEA","SP","","21.3166666",,11,"55 / 60","55 / 60","","40 / 50","40 / 50","45",54.1,0.236,0.076,0.463855421,6.4601233041328765,4.4692449469873905,"22828"
"Yoendrys Gomez","NYY","SP","MLB","21.6277777",,9,"55 / 60","","50 / 55","40 / 50","40 / 55","45+",24.2,0.3030303,0.09090909,0.440677966,3.2837833605865066,3.8243866144941463,"22872"
"Francisco Morales","PHI","SIRP","","21.5944444",,3,"55 / 60","60 / 70","","35 / 45","30 / 45","45+",91.2,0.27083333,0.15509259,0.4,6.283636145725731,5.043170477308703,"22913"
"Carlos Vargas","CLE","SIRP","MLB","21.6333333",,15,"55 / 65","55 / 60","","35 / 45","30 / 40","45",1,0.25,0,0,9,3.5501624017953874,"22915"
"Joan Adon","WSN","SIRP","MLB","22.8027777",,13,"50 / 55","45 / 45","","50 / 55","40 / 40","40",107,0.26681128,0.08893709,0.444839857,4.878504672897196,4.2999242000490705,"22925"
"Prelander Berroa","SFG","SIRP","MLB","21.1194444",,26,"55 / 60","45 / 50","","45 / 55","30 / 40","40",98.2,0.3221957,0.12649165,0.389140271,3.5574327992034913,4.651768434961937,"22932"
"Dedniel Nunez","SFG","SIRP","MLB","24.9888888",,43,"60 / 60","60 / 60","","","35 / 40","35+",3.1,0.11764706,0.17647059,0.25,10.800011072170165,6.853023358744457,"23055"
"Eduardo Salazar","CIN","MIRP","MLB","23.0722222",,30,"55 / 55","40 / 45","","40 / 45","45 / 55","35+",101,0.25890736,0.0783848,0.460377358,3.5643564356435644,3.98142535804522,"23135"
"Michael Plassmeyer","SFG","SP","MLB","24.5722222",,31,"45 / 45","45 / 45","45 / 45","50 / 55","55 / 60","40",109.1,0.26495726,0.0491453,0.330065359,4.692073470864693,3.865968390075627,"23191"
"Michael Grove","LAD","MIRP","MLB","24.4527777",,16,"55 / 60","45 / 50","55 / 55","40 / 40","45 / 50","40+",74,0.25862069,0.12068966,0.352112676,7.662162162162162,5.029203153985578,"23221"
"Michael Mercado","TBR","SP","MLB","22.1277777",,31,"45 / 50","40 / 50","45 / 55","","45 / 55","40",70.2,0.26821192,0.07615894,0.310526315,5.3490573737748885,4.992937454604459,"23223"
"Spencer Howard","PHI","SP","","24.8416666",56,1,"55 / 55","50 / 55","55 / 55","60 / 60","40 / 45","50",26.2,0.35238095,0.08571429,0.423728813,2.0249997586012176,3.143299124075472,"23252"
"Packy Naughton","LAA","MIRP","AAA","25.125",,19,"45 / 45","45 / 50","40 / 40","50 / 50","55 / 55","40",60.2,0.20676692,0.05263158,0.461139896,4.895603985159403,4.537701673207649,"23292"
"Collin Snider","KCR","SIRP","MLB","25.6416666",,35,"55 / 55","50 / 55","","","50 / 60","35+",69.1,0.22847682,0.08940397,0.507614213,4.283654160400842,4.2071579806109805,"23307"
"Damon Jones","PHI","SIRP","AAA","26.6694444",,23,"55 / 55","60 / 60","","","30 / 35","40",44.1,0.28169014,0.18779343,0.495412844,5.075188552189711,4.935290279121747,"23310"
"Jose Butto","NYM","SP","MLB","23.2",,17,"40 / 40","45 / 50","","55 / 60","50 / 55","40",98.2,0.27093596,0.0591133,0.434615384,3.831081476065298,4.009058202931346,"23313"
"Freddy Tarnok","ATL","SP","AAA","22.5194444",,14,"45 / 55","","50 / 55","45 / 55","35 / 50","40+",75,0.36482085,0.09446254,0.34375,3.359999994659424,3.538149778113754,"23324"
"Joey Cantillo","CLE","SP","MLB","21.4527777",,17,"45 / 50","","40 / 45","55 / 60","40 / 55","45",13,0.32758621,0.18965517,0.428571428,2.769230769230769,4.612464099434706,"23335"
"Tommy Romero","TBR","MIRP","","23.8972222",,39,"50 / 50","","45 / 45","45 / 50","50 / 55","40",110.1,0.33333333,0.07126437,0.354581673,2.610272023654351,3.279222248228389,"23465"
"Aaron Ashby","MIL","MIRP","MLB","23.0194444",133,1,"55 / 60","55 / 60","55 / 60","45 / 50","30 / 40","50",66,0.37024221,0.12110727,0.661870503,4.36363647397885,2.299771350746933,"23550"
"Clayton Andrews","MIL","SIRP","","24.4083333",,42,"30 / 30","45 / 45","","55 / 60","40 / 50","35+",13.2,0.25,0.140625,0.378378378,4.609758242052703,4.50972458168917,"23631"
"Luis Garcia","HOU","SP","MLB","24.4666666",,5,"50 / 50","55 / 55","45 / 50","55 / 60","50 / 50","45",5.2,0.2962963,0.11111111,0.375,7.94117201571071,4.082935766186511,"23735"
"Ryan Weathers","SDP","SIRP","MLB","21.5694444",,6,"50 / 55","50 / 55","","40 / 45","50 / 50","45+",22.2,0.25490196,0.07843137,0.462686567,5.558822749807869,4.184520734736873,"23796"
"Brayan Bello","BOS","SIRP","MLB","22.0388888",,12,"55 / 60","40 / 45","","55 / 60","30 / 40","40+",95.1,0.32835821,0.07711443,0.48245614,3.8706290350548707,3.157788705936152,"23920"
"Ronny Henriquez","TEX","SP","MLB","20.9472222",,16,"55 / 55","40 / 45","","50 / 60","35 / 55","40+",93.2,0.27131783,0.06459948,0.424489795,4.708185564706124,4.127394136507306,"24094"
"Kai-Wei Teng","SFG","SP","MLB","22.5",,28,"45 / 50","45 / 50","50 / 50","45 / 50","45 / 60","40",97,0.33333333,0.1314554,0.483412322,4.360825347867533,4.316673410902687,"24282"
"Justin Martinez","ARI","SP","MLB","19.8361111",,19,"55 / 60","45 / 50","","40 / 50","30 / 50","40+",23,0.22429907,0.14018692,0.587301587,6.6521739130434785,5.052394776175851,"24453"
"Grayson Rodriguez","BAL","SP","MLB","21.5416666",28,2,"60 / 60","50 / 55","55 / 55","55 / 60","40 / 50","55",103,0.40452261,0.0678392,0.378787878,2.3592236067867325,2.6617251742347885,"24492"
"Adam Kloffenstein","TOR","SP","","20.7666666",,13,"45 / 50","50 / 55","40 / 45","40 / 50","30 / 50","40",102.1,0.22978723,0.12978723,0.524305555,6.1563520975194725,5.073644117681192,"24493"
"Simeon Woods Richardson","TOR","SP","MLB","20.6777777",76,5,"50 / 55","","50 / 50","55 / 60","40 / 55","50",61.1,0.31716418,0.13432836,0.35,5.135869991125852,4.051088921702555,"24494"
"Josiah Gray","LAD","SP","MLB","23.4444444",27,1,"55 / 55","50 / 55","","50 / 55","50 / 60","55",21,0.36470588,0.09411765,0.311111111,5.142857142857143,4.436273024833411,"24580"
"Lyon Richardson","CIN","SP","MLB","21.3694444",,6,"45 / 50","45 / 50","50 / 50","45 / 55","45 / 55","45+",77,0.26647564,0.10888252,0.502463054,5.025974025974026,4.436170366019398,"24581"
"Jonathan Stiever","CHW","SP","","24.0527777",,12,"40 / 45","45 / 50","45 / 45","50 / 55","45 / 55","40",79,0.25561798,0.08426966,0.304932735,5.810126582278481,4.512944782874253,"24584"
"Kyle Bradish","BAL","SIRP","MLB","24.7194444",,31,"50 / 50","50 / 50","55 / 55","45 / 50","30 / 40","40",100.1,0.30465116,0.10232558,0.436507936,3.6777411201397987,3.7328885278139383,"24586"
"Drew Rom","BAL","SP","MLB","21.4611111",,29,"30 / 45","50 / 55","","","45 / 55","40",107.2,0.2739726,0.05936073,0.540925266,3.1764708883535557,3.482525437286313,"24602"
"Austin Cox","KCR","MIRP","AAA","24.175",,15,"45 / 50","50 / 50","50 / 50","50 / 55","30 / 40","40+",72.1,0.21428571,0.1038961,0.367647058,3.8571430266570617,5.248157946540773,"24604"
"Josh Winder","MIN","SP","AAA","24.6388888",,12,"50 / 55","50 / 50","45 / 50","45 / 50","40 / 45","40+",77.2,0.28428094,0.05351171,0.409090909,2.781115697697606,3.5171099174900293,"24606"
"Jonathan Bowlan","KCR","SP","MLB","24.5",,11,"50 / 55","50 / 55","","40 / 45","50 / 60","40+",19,0.38157895,0.05263158,0.488372093,3.3157894736842106,2.1157453265629322,"24607"
"Victor Vodnik","ATL","SIRP","MLB","21.6444444",,18,"60 / 65","45 / 45","","50 / 55","30 / 40","40",38.2,0.2748538,0.12865497,0.554455445,5.353447571662696,3.9154377930468027,"24614"
"Randy Vasquez","NYY","MIRP","MLB","22.5777777",,41,"45 / 50","","55 / 60","40 / 45","40 / 45","35+",107.1,0.28634361,0.08370044,0.565055762,2.515528024813493,3.435243029345435,"24719"
"Mike Burrows","PIT","SIRP","MLB","21.5638888",,28,"50 / 55","","55 / 60","","30 / 40","40",49,0.34196891,0.10362694,0.297029702,2.204081632653061,4.35314011427821,"24728"
"Gus Varland","LAD","SIRP","MLB","24.5694444",,50,"50 / 55","50 / 55","45 / 50","","40 / 45","35+",37.1,0.14723926,0.11042945,0.393162393,5.785712967874137,6.040120210654223,"24737"
"Frank German","BOS","RHP","","23.6916666",,27,"60 / 65","40 / 50","","45 / 50","35 / 40","40",87.1,0.19035533,0.08375635,0.437956204,5.152672055815023,4.857011790231133,"24750"
"Ethan Roberts","CHC","SIRP","MLB","23.9083333",,38,"45 / 45","","70 / 70","","35 / 40","35+",54,0.32579186,0.07692308,0.455284552,3,3.2672962862860278,"24930"
"Chris Vallimont","MIN","SP","","24.2027777",,19,"45 / 45","45 / 50","45 / 50","40 / 50","40 / 50","40",94,0.31701632,0.14219114,0.254385964,5.840425531914893,4.724030441140875,"24935"
"Reese Olson","MIL","SP","MLB","21.8361111",,6,"55 / 60","60 / 60","50 / 55","60 / 60","30 / 40","45",104.2,0.25968109,0.11617312,0.45318352,3.9554138926058395,4.4553716587098755,"24968"
"Shawn Dubin","HOU","SIRP","MLB","25.7361111",,13,"55 / 55","60 / 60","50 / 50","","40 / 40","40+",51,0.34313725,0.10294118,0.39090909,3.8823528050551412,4.274089207461013,"24977"
"Alex Vesia","LAD","SIRP","MLB","25.1388888",,29,"45 / 45","","45 / 45","60 / 60","45 / 45","40",14.2,0.50877193,0.0877193,0.38095238,2.45454492253717,2.2668617902157773,"25007"
"William Woods","ATL","SIRP","","22.4222222",,21,"55 / 60","45 / 55","","30 / 40","30 / 40","40",14.2,0.234375,0.0625,0.441860465,5.522726075708633,4.601326772004264,"25075"
"Abner Uribe","MIL","SIRP","MLB","20.9472222",,9,"80 / 80","55 / 60","","","30 / 40","45",33.2,0.34666667,0.16666667,0.426470588,4.00990038429481,4.334910244638518,"25327"
"Devin Sweet","SEA","MIRP","MLB","24.7361111",,29,"45 / 45","","45 / 45","55 / 60","45 / 55","35+",79.2,0.26956522,0.08405797,0.342465753,4.744770480330142,4.4404269016080145,"25348"
"Nick Mears","PIT","SIRP","MLB","24.65",,27,"70 / 70","","50 / 55","","20 / 35","40+",26.2,0.28695652,0.12173913,0.370967741,4.724999436736174,4.585420664652104,"25376"
"Cody Morris","CLE","MIRP","","24.575",,26,"55 / 55","","50 / 55","50 / 50","40 / 45","40+",61,0.3875,0.08333333,0.411290322,1.6229507689256897,2.860390980002558,"25388"
"Ryan Zeferjahn","BOS","SIRP","MLB","23.2527777",,41,"55 / 60","50 / 55","","40 / 45","30 / 45","35+",55.2,0.236,0.072,0.396341463,5.982035381565173,4.327982161833794,"25420"
"George Kirby","SEA","SP","MLB","23.3138888",79,6,"60 / 60","40 / 45","50 / 50","45 / 50","55 / 70","50",67.2,0.2919708,0.05474453,0.543352601,2.5270934061064767,3.279883670205371,"25436"
"Brandon Williamson","SEA","MIRP","MLB","23.1638888",,12,"55 / 55","50 / 55","55 / 60","45 / 50","35 / 40","40+",98.1,0.37408313,0.0806846,0.379807692,3.3864408531287684,3.2863225885170317,"25463"
"Isaiah Campbell","SEA","SP","MLB","23.7944444",,18,"50 / 50","50 / 55","50 / 50","","40 / 50","40",19.1,0.25641026,0.07692308,0.479166666,2.3275865896137153,4.206946875008402,"25551"
"Xzavion Curry","CLE","SP","MLB","22.8444444",,45,"45 / 50","45 / 50","50 / 50","40 / 45","35 / 55","35+",97.2,0.3203125,0.04166667,0.305084745,2.303754506160437,3.6076672588181373,"25595"
"Hunter Gaddis","CLE","MIRP","MLB","23.1444444",,29,"45 / 50","50 / 55","40 / 40","55 / 60","40 / 50","40",97.1,0.30310263,0.06682578,0.348547717,4.160959121545197,4.005617973284696,"25636"
"Justin Slaten","TEX","MIRP","MLB","23.7111111",,15,"55 / 55","60 / 70","","45 / 50","35 / 45","40+",82.1,0.30054645,0.08469945,0.34090909,6.012146120397042,4.264088938365591,"25648"
"Levi Stoudt","SEA","SIRP","AAA","23.4916666",,22,"50 / 50","40 / 45","","55 / 60","30 / 40","40",81.2,0.25519288,0.10979228,0.40776699,3.306122320287186,4.887379272039118,"25650"
"Cole Waites","SFG","SIRP","AAA","22.975",,42,"70 / 70","45 / 55","","","20 / 35","35+",13.1,0.65957447,0.12765957,0.6,0.6750001609325793,1.4036572421236073,"25665"
"Matt Brash","SEA","MIRP","MLB","23.0527777",,10,"55 / 60","55 / 60","50 / 55","40 / 45","30 / 45","45",97.1,0.35061728,0.11851852,0.468292682,2.3116439564139983,3.634240321047282,"25756"
"Peyton Battenfield","TBR","SIRP","","23.8083333",,46,"50 / 55","","45 / 45","45 / 50","35 / 45","35+",103,0.32914573,0.04773869,0.404166666,2.533980582524272,3.076945318196042,"25777"
"Noah Davis","CIN","SP","AAA","24.1083333",,33,"45 / 50","50 / 55","50 / 55","35 / 40","40 / 50","35+",100,0.25238095,0.10238095,0.42,3.6,4.931196326166392,"25862"
"Hunter Brown","HOU","SP","MLB","22.7555555",128,2,"60 / 60","50 / 55","60 / 70","40 / 50","30 / 45","50",102.1,0.29954955,0.11711712,0.497991967,4.133550694048789,3.976653435021029,"25880"
"Yennier Cano","MIN","SIRP","MLB","27.2277777",,34,"50 / 50","50 / 55","","","45 / 45","35+",69.2,0.28013029,0.11074919,0.634285714,3.2296654549343247,3.4838472706105903,"25911"
"Zack Thompson","STL","SP","MLB","23.5916666",,6,"40 / 45","45 / 50","60 / 60","","45 / 50","45",98.2,0.1910828,0.13163482,0.399350649,7.114864635632984,5.6008892487545,"25918"
"Darius Vines","ATL","SP","AA","23.0861111",,26,"45 / 50","","45 / 50","55 / 60","35 / 50","35+",111,0.29119639,0.06546275,0.448905109,2.918918918918919,3.853151428712918,"25928"
"Quinn Priester","PIT","SP","MLB","20.7111111",57,2,"55 / 60","","70 / 80","40 / 50","30 / 45","50",99,0.23557692,0.10336538,0.544444444,3.0909095114803975,4.41055231750261,"25977"
"Seth Johnson","TBR","SP","MLB","22.7",129,10,"55 / 60","50 / 60","45 / 50","40 / 45","30 / 50","50",93.2,0.28967254,0.08312343,0.48497854,2.8825625906364025,3.7027470137608325,"26020"
"Andre Pallante","STL","SP","MLB","22.7027777",,25,"40 / 45","50 / 55","50 / 50","40 / 45","35 / 50","35+",99.1,0.19153675,0.10244989,0.59,3.8053693223668716,4.316914421291793,"26108"
"Chris Murphy","BOS","MIRP","MLB","22.9888888",,47,"50 / 55","40 / 40","45 / 50","50 / 55","35 / 40","35+",101.1,0.30188679,0.08490566,0.376984126,4.618421284445777,4.238573610914796,"26214"
"Jackson Rutledge","WSN","SP","MLB","22.1666666",,2,"70 / 70","60 / 70","45 / 50","45 / 50","30 / 40","45+",37.1,0.24571429,0.11428571,0.447619047,7.47321296530818,4.740814789234314,"26215"
"Ryan Pepiot","LAD","MIRP","MLB","23.7777777",,6,"55 / 60","","50 / 55","60 / 70","35 / 45","45+",104,0.28761062,0.11061947,0.368217054,4.846153212898664,4.845998391504565,"26221"
"Nick Robertson","LAD","SIRP","MLB","22.875",,22,"60 / 60","","60 / 60","","30 / 40","40",61.2,0.2605364,0.08429119,0.396341463,4.086486149433351,4.263130503622104,"26226"
"Erik Miller","PHI","SP","MLB","23.3",,7,"45 / 50","50 / 55","50 / 55","55 / 60","30 / 50","45",12.2,0.27586207,0.18965517,0.3,1.421052274941827,5.732400036570673,"26252"
"Ryne Nelson","ARI","MIRP","MLB","23.3333333",,11,"60 / 60","55 / 60","50 / 55","40 / 50","30 / 40","45",116.1,0.34680851,0.08510638,0.364341085,3.171919909454604,3.668258386256454,"26253"
"Hunter Bigge","CHC","SIRP","MLB","22.9694444",,22,"55 / 60","","50 / 55","","40 / 50","40",20.2,0.29292929,0.17171717,0.367346938,5.661289451769944,5.220072172021005,"26259"
"Drey Jameson","ARI","SP","MLB","23.7888888",,8,"55 / 60","50 / 50","55 / 60","45 / 50","30 / 45","45",110.2,0.3125,0.07758621,0.481481481,3.9849401253334986,3.6507414186498277,"26260"
"Blake Walston","ARI","SP","MLB","19.925",,7,"40 / 45","40 / 45","55 / 70","45 / 55","25 / 55","45+",95.2,0.28817734,0.08128079,0.398373983,3.7630666022288466,4.386669627790586,"26270"
"Tommy Henry","ARI","SP","MLB","23.8388888",,12,"45 / 50","50 / 55","","50 / 55","35 / 50","45",115.2,0.27383367,0.10750507,0.397306397,5.2132569426397,4.23675990058799,"26285"
"Marc Church","TEX","SIRP","MLB","20.1694444",,41,"60 / 60","50 / 55","","","35 / 55","40",27.1,0.42982456,0.07017544,0.288461538,4.280488302706312,2.612653133112275,"26353"
"Ethan Small","MIL","SP","AAA","24.2972222",,4,"50 / 55","","40 / 45","55 / 60","45 / 55","45",80,0.28571429,0.13677812,0.41081081,2.1375000445917256,4.432403884255826,"26364"
"Nick Lodolo","CIN","SP","MLB","23.3222222",83,4,"45 / 50","","55 / 55","50 / 55","45 / 55","50",55.1,0.37610619,0.06637168,0.533898305,2.765059923257032,2.5961572158619206,"26378"
"Alek Manoah","TOR","SP","MLB","23.3944444",62,3,"60 / 60","60 / 70","","40 / 50","35 / 50","50",25,0.46666667,0.03333333,0.5,0.36,2.3257521367073055,"26410"
"Bradley Blalock","BOS","SP","MLB","20.4333333",,43,"40 / 55","40 / 50","30 / 45","30 / 40","30 / 45","35+",86.1,0.21794872,0.09230769,0.46875,4.2741315259384995,4.400618471421575,"26419"
"Trevor McDonald","SFG","SP","MLB","20.2638888",,35,"45 / 50","45 / 55","","40 / 55","30 / 50","35+",70.1,0.22468354,0.10759494,0.523316062,4.094787123143283,5.383617980413473,"26448"
"Alec Marsh","KCR","SP","MLB","23.0472222",,4,"60 / 60","50 / 55","50 / 50","45 / 50","35 / 50","45+",27.1,0.37931034,0.13793103,0.454545454,4.609756633683721,3.436904371928059,"27451"
"Anthony Veneziano","KCR","SIRP","MLB","23.75",,41,"50 / 55","","","50 / 55","30 / 40","35+",93.2,0.32315522,0.09414758,0.423255813,3.7473313678273232,3.8332628195611265,"27453"
"Garrett Crochet","CHW","SIRP","MLB","21.9444444",77,4,"80 / 80","65 / 70","","30 / 40","30 / 40","50",9,0.22857143,0.11428571,0.5,2,4.781909957859252,"27463"
"Reid Detmers","LAA","SP","MLB","21.8972222",,3,"50 / 55","40 / 45","65 / 70","45 / 55","45 / 60","45+",64,0.41509434,0.0754717,0.364341085,3.234375,2.6052813750458883,"27468"
"Emerson Hancock","SEA","SP","MLB","22.0027777",53,5,"50 / 55","55 / 60","45 / 50","55 / 60","35 / 55","50",44.2,0.24022346,0.09497207,0.504347826,2.61940279865245,4.18904599243112,"27470"
"Jared Shuster","ATL","SP","MLB","22.8277777",,10,"55 / 60","45 / 50","","55 / 60","30 / 45","45",73,0.2970297,0.0660066,0.357894736,4.4383562803492165,4.169723599234427,"27472"
"Cade Cavalli","WSN","SP","MLB","22.7972222",106,1,"55 / 60","55 / 55","55 / 60","40 / 50","35 / 45","50",124.1,0.33586338,0.11574953,0.465201465,3.3297584917878447,3.5100212709214578,"27473"
"Max Meyer","MIA","SP","MLB","22.2194444",25,1,"60 / 70","65 / 70","","45 / 55","30 / 45","55",111,0.28634361,0.09251101,0.52189781,2.27027027027027,3.461168935478808,"27474"
"Bryce Jarvis","ARI","SP","MLB","23.4305555",,9,"50 / 55","50 / 55","45 / 50","50 / 55","35 / 60","45",75.1,0.28253968,0.0952381,0.392473118,4.420354280748909,4.203609264410537,"27477"
"Masyn Winn","STL","SIRP/SS","MLB","19.1944444",,7,"60 / 70","","60 / 70","30 / 50","20 / 40","45",1,0.33333333,0,0,0,4.5994260430336,"27479"
"Bobby Miller","LAD","SP","MLB","22.1555555",,8,"60 / 65","55 / 60","","45 / 55","30 / 45","45+",61.2,0.30241935,0.05645161,0.457746478,2.189189414894456,3.6403882418433606,"27483"
"Landon Knack","LAD","SIRP","MLB","24.3777777",,25,"60 / 60","50 / 55","","","30 / 40","40",66,0.33590734,0.03474903,0.434210526,3.27272669342934,3.1170789417585274,"27487"
"Karl Kauffmann","COL","SP","AAA","23.7944444",,23,"45 / 50","45 / 50","","50 / 55","30 / 45","40",91.1,0.16099773,0.09750567,0.527156549,6.8978104590607545,5.040164403839742,"27488"
"Clayton Beeter","LAD","SIRP","MLB","22.6444444",,7,"70 / 70","70 / 70","60 / 60","30 / 40","30 / 40","45+",52.1,0.36619718,0.10328638,0.435185185,3.4394907801430845,3.366768473454405,"27494"
"Slade Cecconi","ARI","SP","MLB","21.9361111",116,5,"55 / 60","55 / 60","50 / 55","40 / 45","35 / 50","50",59,0.25403226,0.08064516,0.44375,4.11864406779661,4.711161482435162,"27500"
